activation_id,registration_id,user_id,is_activated,activated_at,activation_seconds,activation_rule
ACT00010759,REG00010759,U0010759,1,2026-08-09 10:50:05,26100,完成首次互动
ACT00010760,REG00010760,U0010760,1,2026-06-07 20:39:28,6840,观看满5分钟
ACT00010761,REG00010761,U0010761,1,2026-01-28 04:38:18,23640,观看3条视频
ACT00010762,REG00010762,U0010762,1,2026-05-05 22:16:27,28020,观看满5分钟
ACT00010763,REG00010763,U0010763,1,2026-04-09 14:40:05,30900,观看满5分钟
ACT00010764,REG00010764,U0010764,1,2026-06-25 19:13:29,31200,观看3条视频
ACT00010765,REG00010765,U0010765,1,2026-05-14 16:02:11,19920,完成首次互动
ACT00010766,REG00010766,U0010766,0,,,未达到激活条件
ACT00010767,REG00010767,U0010767,1,2026-01-29 00:07:18,13920,观看3条视频
ACT00010768,REG00010768,U0010768,0,,,未达到激活条件
ACT00010769,REG00010769,U0010769,1,2026-05-16 14:46:06,25140,观看满5分钟
ACT00010770,REG00010770,U0010770,1,2026-05-16 06:05:35,25620,观看满5分钟
ACT00010771,REG00010771,U0010771,1,2026-07-12 06:30:17,17760,观看3条视频
ACT00010772,REG00010772,U0010772,1,2026-04-09 20:18:44,6840,完成首次互动
ACT00010773,REG00010773,U0010773,1,2026-04-21 07:32:12,5760,观看满5分钟
ACT00010774,REG00010774,U0010774,1,2026-02-27 02:38:15,21420,完成首次互动
ACT00010775,REG00010775,U0010775,1,2026-07-10 14:52:55,40560,观看3条视频
ACT00010776,REG00010776,U0010776,1,2026-02-16 12:36:56,10020,观看3条视频
ACT00010777,REG00010777,U0010777,0,,,未达到激活条件
ACT00010778,REG00010778,U0010778,1,2026-01-11 21:06:53,26760,完成首次互动
ACT00010779,REG00010779,U0010779,1,2026-08-24 06:43:30,37620,观看满5分钟
ACT00010780,REG00010780,U0010780,1,2026-06-06 06:00:44,25080,完成首次互动
ACT00010781,REG00010781,U0010781,0,,,未达到激活条件
ACT00010782,REG00010782,U0010782,0,,,未达到激活条件
ACT00010783,REG00010783,U0010783,1,2026-01-10 07:04:50,36960,观看3条视频
ACT00010784,REG00010784,U0010784,1,2026-05-09 07:33:29,31560,观看满5分钟
ACT00010785,REG00010785,U0010785,1,2026-01-03 00:12:51,39300,观看3条视频
ACT00010786,REG00010786,U0010786,0,,,未达到激活条件
ACT00010787,REG00010787,U0010787,1,2026-02-06 15:11:38,42660,完成首次互动
ACT00010788,REG00010788,U0010788,1,2026-03-08 00:39:13,32760,观看3条视频
ACT00010789,REG00010789,U0010789,1,2026-02-25 21:32:06,11580,观看3条视频
ACT00010790,REG00010790,U0010790,1,2026-03-23 09:18:55,38460,观看3条视频
ACT00010791,REG00010791,U0010791,1,2026-04-18 22:31:51,39060,观看3条视频
ACT00010792,REG00010792,U0010792,0,,,未达到激活条件
ACT00010793,REG00010793,U0010793,1,2026-08-15 17:06:30,16440,观看满5分钟
ACT00010794,REG00010794,U0010794,1,2026-02-06 12:54:33,37560,观看满5分钟
ACT00010795,REG00010795,U0010795,1,2026-02-14 20:40:00,15300,观看3条视频
ACT00010796,REG00010796,U0010796,1,2026-03-31 00:36:27,35280,观看3条视频
ACT00010797,REG00010797,U0010797,1,2026-03-10 06:23:21,21000,观看满5分钟
ACT00010798,REG00010798,U0010798,1,2026-03-14 19:55:50,32760,观看3条视频
ACT00010799,REG00010799,U0010799,1,2026-05-04 02:14:48,37620,观看3条视频
ACT00010800,REG00010800,U0010800,1,2026-05-10 18:48:46,10200,观看3条视频
ACT00010801,REG00010801,U0010801,1,2026-02-17 17:41:18,14100,观看3条视频
ACT00010802,REG00010802,U0010802,0,,,未达到激活条件
ACT00010803,REG00010803,U0010803,1,2026-08-25 12:34:08,40320,完成首次互动
ACT00010804,REG00010804,U0010804,1,2026-04-09 11:35:26,34860,完成首次互动
ACT00010805,REG00010805,U0010805,0,,,未达到激活条件
ACT00010806,REG00010806,U0010806,0,,,未达到激活条件
ACT00010807,REG00010807,U0010807,1,2026-01-20 14:24:21,9780,观看3条视频
ACT00010808,REG00010808,U0010808,1,2026-08-10 00:25:23,21960,观看3条视频
ACT00010809,REG00010809,U0010809,1,2026-07-19 07:42:44,34440,观看3条视频
ACT00010810,REG00010810,U0010810,1,2026-06-13 21:16:13,28980,观看满5分钟
ACT00010811,REG00010811,U0010811,0,,,未达到激活条件
ACT00010812,REG00010812,U0010812,0,,,未达到激活条件
ACT00010813,REG00010813,U0010813,1,2026-04-25 18:06:04,38160,观看3条视频
ACT00010814,REG00010814,U0010814,1,2026-04-14 13:33:35,27480,完成首次互动
ACT00010815,REG00010815,U0010815,1,2026-04-07 22:54:08,21960,观看3条视频
ACT00010816,REG00010816,U0010816,1,2026-06-15 17:29:42,29940,观看满5分钟
ACT00010817,REG00010817,U0010817,1,2026-02-09 20:16:31,16080,观看3条视频
ACT00010818,REG00010818,U0010818,1,2026-07-23 12:10:07,18720,观看3条视频
ACT00010819,REG00010819,U0010819,1,2026-01-01 11:55:08,3360,完成首次互动
ACT00010820,REG00010820,U0010820,1,2026-01-04 07:45:39,22740,观看3条视频
ACT00010821,REG00010821,U0010821,0,,,未达到激活条件
ACT00010822,REG00010822,U0010822,1,2026-05-04 11:06:48,33540,观看满5分钟
ACT00010823,REG00010823,U0010823,1,2026-05-02 13:03:30,36960,观看3条视频
ACT00010824,REG00010824,U0010824,1,2026-02-10 16:08:01,35100,观看满5分钟
ACT00010825,REG00010825,U0010825,1,2026-06-04 06:46:46,39120,完成首次互动
ACT00010826,REG00010826,U0010826,0,,,未达到激活条件
ACT00010827,REG00010827,U0010827,1,2026-01-31 08:42:35,16440,观看3条视频
ACT00010828,REG00010828,U0010828,0,,,未达到激活条件
ACT00010829,REG00010829,U0010829,1,2026-07-04 13:16:34,27000,观看3条视频
ACT00010830,REG00010830,U0010830,1,2026-04-08 16:04:29,17820,完成首次互动
ACT00010831,REG00010831,U0010831,0,,,未达到激活条件
ACT00010832,REG00010832,U0010832,0,,,未达到激活条件
ACT00010833,REG00010833,U0010833,1,2026-07-09 18:03:51,11220,观看3条视频
ACT00010834,REG00010834,U0010834,1,2026-04-29 21:33:49,6960,完成首次互动
ACT00010835,REG00010835,U0010835,1,2026-01-18 05:20:37,41580,完成首次互动
ACT00010836,REG00010836,U0010836,0,,,未达到激活条件
ACT00010837,REG00010837,U0010837,1,2026-07-16 22:09:03,20340,观看3条视频
ACT00010838,REG00010838,U0010838,0,,,未达到激活条件
ACT00010839,REG00010839,U0010839,1,2026-06-01 21:44:34,11400,观看3条视频
ACT00010840,REG00010840,U0010840,1,2026-04-20 14:53:38,43140,观看满5分钟
ACT00010841,REG00010841,U0010841,1,2026-02-01 14:09:11,4560,完成首次互动
ACT00010842,REG00010842,U0010842,1,2026-01-04 09:43:28,19980,观看满5分钟
ACT00010843,REG00010843,U0010843,1,2026-05-02 04:54:57,42900,观看3条视频
ACT00010844,REG00010844,U0010844,0,,,未达到激活条件
ACT00010845,REG00010845,U0010845,1,2026-01-05 03:54:26,37020,观看3条视频
ACT00010846,REG00010846,U0010846,1,2026-07-24 12:20:18,23640,观看3条视频
ACT00010847,REG00010847,U0010847,1,2026-04-18 10:47:54,28440,观看3条视频
ACT00010848,REG00010848,U0010848,1,2026-05-12 12:00:23,6480,观看满5分钟
ACT00010849,REG00010849,U0010849,0,,,未达到激活条件
ACT00010850,REG00010850,U0010850,0,,,未达到激活条件
ACT00010851,REG00010851,U0010851,1,2026-08-17 18:22:01,27600,完成首次互动
ACT00010852,REG00010852,U0010852,1,2026-02-02 23:55:19,18960,观看满5分钟
ACT00010853,REG00010853,U0010853,1,2026-07-13 17:36:12,35220,完成首次互动
ACT00010854,REG00010854,U0010854,1,2026-03-08 17:20:51,42060,观看3条视频
ACT00010855,REG00010855,U0010855,0,,,未达到激活条件
ACT00010856,REG00010856,U0010856,1,2026-07-28 12:10:16,10680,完成首次互动
ACT00010857,REG00010857,U0010857,1,2026-06-25 14:43:51,29340,完成首次互动
ACT00010858,REG00010858,U0010858,1,2026-08-12 20:21:00,40560,观看3条视频
ACT00010859,REG00010859,U0010859,0,,,未达到激活条件
ACT00010860,REG00010860,U0010860,1,2026-08-17 12:48:19,13980,观看满5分钟
ACT00010861,REG00010861,U0010861,1,2026-07-22 20:47:26,31620,观看3条视频
ACT00010862,REG00010862,U0010862,1,2026-02-19 16:08:49,3060,观看3条视频
ACT00010863,REG00010863,U0010863,1,2026-01-06 11:13:50,42540,观看3条视频
ACT00010864,REG00010864,U0010864,1,2026-02-20 22:02:26,5160,完成首次互动
ACT00010865,REG00010865,U0010865,1,2026-06-05 03:58:23,18660,完成首次互动
ACT00010866,REG00010866,U0010866,1,2026-04-29 19:10:20,16440,观看满5分钟
ACT00010867,REG00010867,U0010867,1,2026-05-06 04:13:07,30780,观看满5分钟
ACT00010868,REG00010868,U0010868,1,2026-07-18 10:52:27,10860,观看3条视频
ACT00010869,REG00010869,U0010869,0,,,未达到激活条件
ACT00010870,REG00010870,U0010870,1,2026-06-24 07:57:39,28620,观看满5分钟
ACT00010871,REG00010871,U0010871,1,2026-04-21 18:08:05,17100,完成首次互动
ACT00010872,REG00010872,U0010872,1,2026-05-07 19:26:34,32940,完成首次互动
ACT00010873,REG00010873,U0010873,0,,,未达到激活条件
ACT00010874,REG00010874,U0010874,1,2026-06-22 12:09:28,840,观看3条视频
ACT00010875,REG00010875,U0010875,1,2026-08-09 03:06:05,12720,观看3条视频
ACT00010876,REG00010876,U0010876,0,,,未达到激活条件
ACT00010877,REG00010877,U0010877,1,2026-01-28 21:21:51,16320,观看3条视频
ACT00010878,REG00010878,U0010878,0,,,未达到激活条件
ACT00010879,REG00010879,U0010879,0,,,未达到激活条件
ACT00010880,REG00010880,U0010880,0,,,未达到激活条件
ACT00010881,REG00010881,U0010881,1,2026-02-12 13:09:43,7800,观看满5分钟
ACT00010882,REG00010882,U0010882,1,2026-03-20 12:22:36,42600,完成首次互动
ACT00010883,REG00010883,U0010883,1,2026-07-11 01:27:47,8640,观看3条视频
ACT00010884,REG00010884,U0010884,0,,,未达到激活条件
ACT00010885,REG00010885,U0010885,1,2026-07-29 23:19:24,19500,观看满5分钟
ACT00010886,REG00010886,U0010886,1,2026-07-27 05:13:42,5880,观看满5分钟
ACT00010887,REG00010887,U0010887,1,2026-04-26 09:57:02,10560,观看3条视频
ACT00010888,REG00010888,U0010888,1,2026-01-15 20:49:16,39180,观看满5分钟
ACT00010889,REG00010889,U0010889,1,2026-03-02 18:41:19,24780,观看满5分钟
ACT00010890,REG00010890,U0010890,0,,,未达到激活条件
ACT00010891,REG00010891,U0010891,1,2026-05-30 07:02:22,11880,观看满5分钟
ACT00010892,REG00010892,U0010892,1,2026-04-27 15:26:11,11040,观看3条视频
ACT00010893,REG00010893,U0010893,1,2026-07-29 17:05:38,16620,观看满5分钟
ACT00010894,REG00010894,U0010894,1,2026-03-01 05:41:13,27480,观看3条视频
ACT00010895,REG00010895,U0010895,1,2026-05-06 20:23:44,6060,观看满5分钟
ACT00010896,REG00010896,U0010896,0,,,未达到激活条件
ACT00010897,REG00010897,U0010897,1,2026-02-03 11:07:21,15300,观看3条视频
ACT00010898,REG00010898,U0010898,1,2026-05-26 14:49:02,38280,观看满5分钟
ACT00010899,REG00010899,U0010899,0,,,未达到激活条件
ACT00010900,REG00010900,U0010900,1,2026-08-18 19:28:39,2580,观看3条视频
ACT00010901,REG00010901,U0010901,1,2026-05-09 13:25:15,41880,观看满5分钟
ACT00010902,REG00010902,U0010902,1,2026-03-21 04:56:54,15060,观看3条视频
ACT00010903,REG00010903,U0010903,1,2026-03-01 12:02:02,7620,观看满5分钟
ACT00010904,REG00010904,U0010904,1,2026-06-19 02:35:52,19260,完成首次互动
ACT00010905,REG00010905,U0010905,1,2026-05-06 09:07:55,24000,观看满5分钟
ACT00010906,REG00010906,U0010906,1,2026-02-22 20:44:21,36900,观看3条视频
ACT00010907,REG00010907,U0010907,1,2026-07-23 23:17:18,27060,观看3条视频
ACT00010908,REG00010908,U0010908,1,2026-08-25 21:27:35,27060,观看3条视频
ACT00010909,REG00010909,U0010909,0,,,未达到激活条件
ACT00010910,REG00010910,U0010910,1,2026-03-07 11:24:24,4860,完成首次互动
ACT00010911,REG00010911,U0010911,1,2026-05-21 09:58:15,6600,观看满5分钟
ACT00010912,REG00010912,U0010912,1,2026-05-29 14:15:28,34800,观看满5分钟
ACT00010913,REG00010913,U0010913,1,2026-02-13 20:07:11,16500,观看满5分钟
ACT00010914,REG00010914,U0010914,1,2026-06-06 21:03:38,4140,观看3条视频
ACT00010915,REG00010915,U0010915,1,2026-05-20 20:27:02,6840,观看满5分钟
ACT00010916,REG00010916,U0010916,1,2026-03-10 16:41:23,17700,观看满5分钟
ACT00010917,REG00010917,U0010917,1,2026-01-16 18:24:14,36600,观看3条视频
ACT00010918,REG00010918,U0010918,1,2026-08-15 18:28:09,8460,完成首次互动
ACT00010919,REG00010919,U0010919,1,2026-03-09 23:34:29,5520,观看3条视频
ACT00010920,REG00010920,U0010920,1,2026-08-08 22:57:13,3540,观看3条视频
ACT00010921,REG00010921,U0010921,0,,,未达到激活条件
ACT00010922,REG00010922,U0010922,0,,,未达到激活条件
ACT00010923,REG00010923,U0010923,1,2026-07-21 08:35:27,36360,观看3条视频
ACT00010924,REG00010924,U0010924,1,2026-07-10 19:47:00,18960,完成首次互动
ACT00010925,REG00010925,U0010925,1,2026-04-20 21:41:37,17340,观看3条视频
ACT00010926,REG00010926,U0010926,1,2026-01-30 07:06:29,33240,完成首次互动
ACT00010927,REG00010927,U0010927,0,,,未达到激活条件
ACT00010928,REG00010928,U0010928,0,,,未达到激活条件
ACT00010929,REG00010929,U0010929,1,2026-08-25 17:09:04,2460,观看3条视频
ACT00010930,REG00010930,U0010930,1,2026-08-09 04:30:16,17820,观看3条视频
ACT00010931,REG00010931,U0010931,1,2026-01-12 08:48:04,30240,完成首次互动
ACT00010932,REG00010932,U0010932,1,2026-02-28 20:48:34,9660,观看3条视频
ACT00010933,REG00010933,U0010933,1,2026-01-03 19:21:51,11100,完成首次互动
ACT00010934,REG00010934,U0010934,1,2026-03-22 22:41:30,38220,观看3条视频
ACT00010935,REG00010935,U0010935,1,2026-01-02 13:38:28,43200,完成首次互动
ACT00010936,REG00010936,U0010936,1,2026-04-08 03:29:41,30240,完成首次互动
ACT00010937,REG00010937,U0010937,0,,,未达到激活条件
ACT00010938,REG00010938,U0010938,1,2026-08-14 01:00:10,720,观看满5分钟
ACT00010939,REG00010939,U0010939,1,2026-01-10 11:21:49,8040,观看3条视频
ACT00010940,REG00010940,U0010940,1,2026-05-12 20:52:30,24540,完成首次互动
ACT00010941,REG00010941,U0010941,0,,,未达到激活条件
ACT00010942,REG00010942,U0010942,1,2026-06-21 05:41:01,42900,观看3条视频
ACT00010943,REG00010943,U0010943,1,2026-08-17 10:36:20,26820,观看3条视频
ACT00010944,REG00010944,U0010944,1,2026-06-18 05:13:19,17040,观看满5分钟
ACT00010945,REG00010945,U0010945,1,2026-03-10 05:06:17,3120,观看3条视频
ACT00010946,REG00010946,U0010946,1,2026-01-13 01:51:52,36780,观看满5分钟
ACT00010947,REG00010947,U0010947,0,,,未达到激活条件
ACT00010948,REG00010948,U0010948,1,2026-06-23 09:46:43,32820,观看满5分钟
ACT00010949,REG00010949,U0010949,0,,,未达到激活条件
ACT00010950,REG00010950,U0010950,1,2026-03-16 20:58:45,2100,观看3条视频
ACT00010951,REG00010951,U0010951,0,,,未达到激活条件
ACT00010952,REG00010952,U0010952,0,,,未达到激活条件
ACT00010953,REG00010953,U0010953,1,2026-01-03 03:07:32,5700,观看满5分钟
ACT00010954,REG00010954,U0010954,1,2026-07-18 00:59:55,22980,观看3条视频
ACT00010955,REG00010955,U0010955,0,,,未达到激活条件
ACT00010956,REG00010956,U0010956,1,2026-06-26 06:11:21,26040,观看满5分钟
ACT00010957,REG00010957,U0010957,1,2026-03-17 01:20:03,34800,观看3条视频
ACT00010958,REG00010958,U0010958,1,2026-01-27 05:44:09,12300,观看3条视频
ACT00010959,REG00010959,U0010959,1,2026-02-15 13:36:50,10860,观看3条视频
ACT00010960,REG00010960,U0010960,0,,,未达到激活条件
ACT00010961,REG00010961,U0010961,0,,,未达到激活条件
ACT00010962,REG00010962,U0010962,0,,,未达到激活条件
ACT00010963,REG00010963,U0010963,1,2026-01-16 11:46:38,300,观看3条视频
ACT00010964,REG00010964,U0010964,0,,,未达到激活条件
ACT00010965,REG00010965,U0010965,1,2026-08-23 05:34:58,35340,观看满5分钟
ACT00010966,REG00010966,U0010966,1,2026-02-12 23:26:03,34380,观看3条视频
ACT00010967,REG00010967,U0010967,1,2026-04-14 22:55:26,32340,观看满5分钟
ACT00010968,REG00010968,U0010968,1,2026-08-08 15:51:20,36120,观看满5分钟
ACT00010969,REG00010969,U0010969,1,2026-05-03 15:22:03,14940,观看满5分钟
ACT00010970,REG00010970,U0010970,0,,,未达到激活条件
ACT00010971,REG00010971,U0010971,1,2026-08-08 12:44:54,11220,观看满5分钟
ACT00010972,REG00010972,U0010972,1,2026-02-06 03:45:44,40800,观看满5分钟
ACT00010973,REG00010973,U0010973,0,,,未达到激活条件
ACT00010974,REG00010974,U0010974,1,2026-03-07 07:56:13,35640,观看满5分钟
ACT00010975,REG00010975,U0010975,1,2026-03-01 19:37:44,36060,完成首次互动
ACT00010976,REG00010976,U0010976,1,2026-03-07 19:36:08,35040,观看3条视频
ACT00010977,REG00010977,U0010977,1,2026-07-03 11:47:41,16020,观看3条视频
ACT00010978,REG00010978,U0010978,1,2026-07-03 23:22:45,13860,完成首次互动
ACT00010979,REG00010979,U0010979,1,2026-07-26 18:04:17,16140,观看3条视频
ACT00010980,REG00010980,U0010980,0,,,未达到激活条件
ACT00010981,REG00010981,U0010981,1,2026-07-03 23:56:24,30300,观看满5分钟
ACT00010982,REG00010982,U0010982,1,2026-04-15 05:19:28,24180,观看3条视频
ACT00010983,REG00010983,U0010983,1,2026-03-07 01:25:22,6540,观看满5分钟
ACT00010984,REG00010984,U0010984,1,2026-03-24 19:11:23,35280,观看3条视频
ACT00010985,REG00010985,U0010985,1,2026-04-05 09:30:58,23340,观看满5分钟
ACT00010986,REG00010986,U0010986,0,,,未达到激活条件
ACT00010987,REG00010987,U0010987,0,,,未达到激活条件
ACT00010988,REG00010988,U0010988,1,2026-06-29 07:01:14,42480,观看满5分钟
ACT00010989,REG00010989,U0010989,1,2026-03-22 18:21:01,1320,完成首次互动
ACT00010990,REG00010990,U0010990,1,2026-01-03 07:25:19,27360,观看3条视频
ACT00010991,REG00010991,U0010991,0,,,未达到激活条件
ACT00010992,REG00010992,U0010992,1,2026-01-16 05:43:18,36120,观看3条视频
ACT00010993,REG00010993,U0010993,1,2026-03-23 05:58:07,11460,观看3条视频
ACT00010994,REG00010994,U0010994,1,2026-03-09 00:58:43,19200,观看满5分钟
ACT00010995,REG00010995,U0010995,1,2026-06-28 16:09:48,3360,观看满5分钟
ACT00010996,REG00010996,U0010996,1,2026-03-04 19:13:03,31560,观看满5分钟
ACT00010997,REG00010997,U0010997,1,2026-05-16 10:13:11,31680,观看3条视频
ACT00010998,REG00010998,U0010998,1,2026-04-21 18:50:51,2460,观看3条视频
ACT00010999,REG00010999,U0010999,1,2026-02-16 22:50:20,29160,完成首次互动
ACT00011000,REG00011000,U0011000,0,,,未达到激活条件
ACT00011001,REG00011001,U0011001,1,2026-06-26 10:46:14,60,完成首次互动
ACT00011002,REG00011002,U0011002,0,,,未达到激活条件
ACT00011003,REG00011003,U0011003,0,,,未达到激活条件
ACT00011004,REG00011004,U0011004,0,,,未达到激活条件
ACT00011005,REG00011005,U0011005,1,2026-08-25 20:42:16,34140,观看3条视频
ACT00011006,REG00011006,U0011006,1,2026-04-15 14:19:16,31620,观看满5分钟
ACT00011007,REG00011007,U0011007,1,2026-06-11 15:27:53,3960,观看满5分钟
ACT00011008,REG00011008,U0011008,1,2026-02-01 19:54:56,27420,观看满5分钟
ACT00011009,REG00011009,U0011009,0,,,未达到激活条件
ACT00011010,REG00011010,U0011010,1,2026-04-17 21:33:50,35040,完成首次互动
ACT00011011,REG00011011,U0011011,1,2026-04-26 13:38:29,40800,观看满5分钟
ACT00011012,REG00011012,U0011012,1,2026-05-06 04:59:25,21000,观看3条视频
ACT00011013,REG00011013,U0011013,1,2026-03-07 12:13:20,5040,观看3条视频
ACT00011014,REG00011014,U0011014,0,,,未达到激活条件
ACT00011015,REG00011015,U0011015,1,2026-03-29 12:33:25,26220,观看满5分钟
ACT00011016,REG00011016,U0011016,1,2026-02-04 21:43:55,27120,观看3条视频
ACT00011017,REG00011017,U0011017,1,2026-03-28 12:28:40,18480,观看3条视频
ACT00011018,REG00011018,U0011018,1,2026-04-14 05:46:22,20520,完成首次互动
ACT00011019,REG00011019,U0011019,1,2026-05-28 21:54:46,20040,观看满5分钟
ACT00011020,REG00011020,U0011020,1,2026-07-21 23:42:57,13740,观看3条视频
ACT00011021,REG00011021,U0011021,0,,,未达到激活条件
ACT00011022,REG00011022,U0011022,0,,,未达到激活条件
ACT00011023,REG00011023,U0011023,1,2026-08-24 14:07:44,21060,观看满5分钟
ACT00011024,REG00011024,U0011024,1,2026-07-27 19:47:49,25140,观看3条视频
ACT00011025,REG00011025,U0011025,1,2026-02-28 22:57:26,14040,完成首次互动
ACT00011026,REG00011026,U0011026,1,2026-03-17 15:22:54,33540,观看满5分钟
ACT00011027,REG00011027,U0011027,1,2026-04-25 08:03:48,780,观看3条视频
ACT00011028,REG00011028,U0011028,0,,,未达到激活条件
ACT00011029,REG00011029,U0011029,1,2026-05-01 03:09:09,16500,观看3条视频
ACT00011030,REG00011030,U0011030,1,2026-06-24 16:18:12,7860,观看3条视频
ACT00011031,REG00011031,U0011031,1,2026-07-09 16:14:05,31560,观看3条视频
ACT00011032,REG00011032,U0011032,1,2026-06-22 12:00:03,30540,观看3条视频
ACT00011033,REG00011033,U0011033,0,,,未达到激活条件
ACT00011034,REG00011034,U0011034,1,2026-03-18 21:27:42,2760,观看3条视频
ACT00011035,REG00011035,U0011035,1,2026-07-03 07:48:02,17700,观看满5分钟
ACT00011036,REG00011036,U0011036,1,2026-06-17 04:52:25,8280,观看满5分钟
ACT00011037,REG00011037,U0011037,1,2026-07-11 03:25:03,23880,观看3条视频
ACT00011038,REG00011038,U0011038,1,2026-02-27 18:56:01,36720,观看3条视频
ACT00011039,REG00011039,U0011039,0,,,未达到激活条件
ACT00011040,REG00011040,U0011040,1,2026-01-29 22:10:56,7620,观看满5分钟
ACT00011041,REG00011041,U0011041,1,2026-01-23 00:00:24,7980,观看满5分钟
ACT00011042,REG00011042,U0011042,0,,,未达到激活条件
ACT00011043,REG00011043,U0011043,1,2026-06-24 18:01:30,28740,观看3条视频
ACT00011044,REG00011044,U0011044,1,2026-02-23 18:59:07,42900,观看3条视频
ACT00011045,REG00011045,U0011045,1,2026-05-03 20:52:56,41880,完成首次互动
ACT00011046,REG00011046,U0011046,0,,,未达到激活条件
ACT00011047,REG00011047,U0011047,0,,,未达到激活条件
ACT00011048,REG00011048,U0011048,0,,,未达到激活条件
ACT00011049,REG00011049,U0011049,0,,,未达到激活条件
ACT00011050,REG00011050,U0011050,1,2026-05-30 02:10:08,16500,完成首次互动
ACT00011051,REG00011051,U0011051,0,,,未达到激活条件
ACT00011052,REG00011052,U0011052,1,2026-01-18 01:51:45,39360,观看满5分钟
ACT00011053,REG00011053,U0011053,0,,,未达到激活条件
ACT00011054,REG00011054,U0011054,1,2026-05-21 13:49:35,39000,观看满5分钟
ACT00011055,REG00011055,U0011055,1,2026-04-20 08:35:09,16140,观看满5分钟
ACT00011056,REG00011056,U0011056,1,2026-01-12 11:56:52,24180,观看3条视频
ACT00011057,REG00011057,U0011057,1,2026-01-27 21:45:36,21240,观看满5分钟
ACT00011058,REG00011058,U0011058,1,2026-07-11 09:33:38,39000,完成首次互动
ACT00011059,REG00011059,U0011059,1,2026-06-13 08:20:39,25080,完成首次互动
ACT00011060,REG00011060,U0011060,1,2026-02-11 06:35:33,37920,完成首次互动
ACT00011061,REG00011061,U0011061,1,2026-02-25 23:19:27,24600,观看3条视频
ACT00011062,REG00011062,U0011062,0,,,未达到激活条件
ACT00011063,REG00011063,U0011063,1,2026-08-17 11:14:26,24600,观看3条视频
ACT00011064,REG00011064,U0011064,1,2026-07-25 01:04:16,8520,观看满5分钟
ACT00011065,REG00011065,U0011065,1,2026-02-09 12:35:45,10500,观看满5分钟
ACT00011066,REG00011066,U0011066,1,2026-06-19 10:58:06,28740,观看满5分钟
ACT00011067,REG00011067,U0011067,0,,,未达到激活条件
ACT00011068,REG00011068,U0011068,0,,,未达到激活条件
ACT00011069,REG00011069,U0011069,1,2026-01-03 05:12:01,18480,完成首次互动
ACT00011070,REG00011070,U0011070,1,2026-03-22 12:32:42,33660,完成首次互动
ACT00011071,REG00011071,U0011071,1,2026-05-18 19:55:18,25680,观看满5分钟
ACT00011072,REG00011072,U0011072,1,2026-02-18 13:35:24,15720,观看3条视频
ACT00011073,REG00011073,U0011073,1,2026-04-07 11:36:03,3240,完成首次互动
ACT00011074,REG00011074,U0011074,1,2026-05-06 10:06:31,3840,完成首次互动
ACT00011075,REG00011075,U0011075,0,,,未达到激活条件
ACT00011076,REG00011076,U0011076,1,2026-02-21 14:32:52,31020,观看3条视频
ACT00011077,REG00011077,U0011077,1,2026-07-16 04:33:09,8160,完成首次互动
ACT00011078,REG00011078,U0011078,1,2026-08-21 14:07:10,22860,完成首次互动
ACT00011079,REG00011079,U0011079,1,2026-08-19 09:08:05,14760,观看3条视频
ACT00011080,REG00011080,U0011080,0,,,未达到激活条件
ACT00011081,REG00011081,U0011081,0,,,未达到激活条件
ACT00011082,REG00011082,U0011082,0,,,未达到激活条件
ACT00011083,REG00011083,U0011083,0,,,未达到激活条件
ACT00011084,REG00011084,U0011084,1,2026-06-24 02:39:17,35520,观看满5分钟
ACT00011085,REG00011085,U0011085,1,2026-06-24 10:17:58,9960,观看满5分钟
ACT00011086,REG00011086,U0011086,0,,,未达到激活条件
ACT00011087,REG00011087,U0011087,1,2026-02-13 03:17:32,13980,观看满5分钟
ACT00011088,REG00011088,U0011088,1,2026-03-28 06:28:16,34080,观看3条视频
ACT00011089,REG00011089,U0011089,1,2026-02-15 12:06:44,39420,观看满5分钟
ACT00011090,REG00011090,U0011090,1,2026-07-24 10:48:41,12780,完成首次互动
ACT00011091,REG00011091,U0011091,0,,,未达到激活条件
ACT00011092,REG00011092,U0011092,1,2026-04-08 21:30:05,4860,观看满5分钟
ACT00011093,REG00011093,U0011093,0,,,未达到激活条件
ACT00011094,REG00011094,U0011094,1,2026-05-04 19:27:09,10800,观看3条视频
ACT00011095,REG00011095,U0011095,0,,,未达到激活条件
ACT00011096,REG00011096,U0011096,1,2026-01-03 07:40:04,6000,完成首次互动
ACT00011097,REG00011097,U0011097,1,2026-07-12 16:25:49,37500,观看3条视频
ACT00011098,REG00011098,U0011098,1,2026-06-22 10:55:49,3300,观看3条视频
ACT00011099,REG00011099,U0011099,1,2026-05-23 22:26:47,10140,观看3条视频
ACT00011100,REG00011100,U0011100,0,,,未达到激活条件
ACT00011101,REG00011101,U0011101,1,2026-01-02 07:37:08,3360,观看3条视频
ACT00011102,REG00011102,U0011102,0,,,未达到激活条件
ACT00011103,REG00011103,U0011103,0,,,未达到激活条件
ACT00011104,REG00011104,U0011104,0,,,未达到激活条件
ACT00011105,REG00011105,U0011105,1,2026-04-02 19:52:07,4260,观看3条视频
ACT00011106,REG00011106,U0011106,1,2026-01-18 14:27:02,15180,观看3条视频
ACT00011107,REG00011107,U0011107,1,2026-03-30 20:51:48,33300,观看3条视频
ACT00011108,REG00011108,U0011108,1,2026-07-03 22:29:40,4500,观看3条视频
