content_id,creator_id,category_id,content_title,duration_seconds,published_at,content_status,visibility,quality_score
V00011882,C001730,CAT04,知识内容011882,62,2026-07-31 04:37:03,published,public,0.8774
V00011883,C000927,CAT04,知识内容011883,140,2026-03-28 17:12:37,published,public,0.5866
V00011884,C001599,CAT02,生活内容011884,133,2026-08-14 12:44:16,published,public,0.602
V00011885,C000415,CAT11,科技内容011885,22,2026-05-14 12:22:17,removed,public,0.7414
V00011886,C000800,CAT10,亲子内容011886,61,2026-02-16 09:26:23,published,public,0.6887
V00011887,C001493,CAT10,亲子内容011887,159,2026-07-22 03:13:10,published,public,0.9401
V00011888,C001536,CAT08,旅行内容011888,70,2026-08-26 11:44:28,published,public,0.7797
V00011889,C001686,CAT05,体育内容011889,61,2026-01-28 16:17:57,published,public,0.8416
V00011890,C001790,CAT07,音乐内容011890,71,2026-01-25 09:40:26,published,public,0.7953
V00011891,C001440,CAT12,影视内容011891,26,2026-08-27 02:51:33,published,public,0.3818
V00011892,C001416,CAT02,生活内容011892,89,2026-04-29 07:23:50,published,public,0.3423
V00011893,C001053,CAT05,体育内容011893,49,2026-05-11 21:37:47,published,public,0.8812
V00011894,C001120,CAT02,生活内容011894,125,2026-07-12 11:17:47,published,public,0.3907
V00011895,C001042,CAT10,亲子内容011895,97,2026-07-16 00:26:32,published,public,0.6053
V00011896,C001724,CAT06,游戏内容011896,63,2026-08-25 17:16:14,published,public,0.5938
V00011897,C000679,CAT10,亲子内容011897,23,2026-04-26 14:32:07,published,public,0.807
V00011898,C000731,CAT04,知识内容011898,140,2026-04-07 03:19:34,published,public,0.6918
V00011899,C001145,CAT08,旅行内容011899,26,2026-01-27 11:55:38,published,public,0.6825
V00011900,C001489,CAT02,生活内容011900,136,2026-03-09 14:32:27,published,public,0.4826
V00011901,C001300,CAT04,知识内容011901,104,2026-02-16 14:55:05,published,public,0.5011
V00011902,C000835,CAT11,科技内容011902,174,2026-08-19 17:57:34,published,public,0.5082
V00011903,C000039,CAT03,美食内容011903,29,2026-03-18 14:25:31,published,public,0.8962
V00011904,C000268,CAT01,搞笑内容011904,143,2026-02-15 00:01:32,published,public,0.7436
V00011905,C000699,CAT03,美食内容011905,134,2026-03-06 12:53:15,published,public,0.745
V00011906,C001503,CAT04,知识内容011906,110,2026-02-03 19:05:22,published,public,0.6485
V00011907,C001189,CAT08,旅行内容011907,160,2026-06-29 05:09:45,published,public,0.733
V00011908,C001666,CAT06,游戏内容011908,29,2026-06-30 15:05:46,published,public,0.6247
V00011909,C001158,CAT10,亲子内容011909,46,2026-07-25 00:32:58,published,public,0.4462
V00011910,C000176,CAT06,游戏内容011910,50,2026-06-26 16:54:25,published,public,0.2965
V00011911,C001622,CAT11,科技内容011911,168,2026-02-16 13:18:12,published,public,0.5354
V00011912,C001500,CAT04,知识内容011912,9,2026-08-26 06:17:39,published,public,0.6953
V00011913,C000208,CAT06,游戏内容011913,128,2026-06-12 17:42:26,published,public,0.6365
V00011914,C000533,CAT06,游戏内容011914,18,2026-04-27 23:57:22,published,public,0.5868
V00011915,C001253,CAT07,音乐内容011915,36,2026-07-28 18:12:57,published,public,0.591
V00011916,C001408,CAT11,科技内容011916,59,2026-02-16 20:44:14,published,public,0.5121
V00011917,C000751,CAT01,搞笑内容011917,138,2026-08-07 02:07:50,published,public,0.5129
V00011918,C000487,CAT09,时尚内容011918,14,2026-05-17 12:48:40,published,public,0.99
V00011919,C001068,CAT02,生活内容011919,125,2026-05-25 22:44:56,published,public,0.5777
V00011920,C000576,CAT02,生活内容011920,24,2026-07-18 10:55:22,published,public,0.4666
V00011921,C001069,CAT02,生活内容011921,128,2026-03-12 04:33:30,published,public,0.6944
V00011922,C000078,CAT02,生活内容011922,133,2026-05-19 11:37:49,published,public,0.2926
V00011923,C001095,CAT11,科技内容011923,140,2026-05-25 15:08:43,published,public,0.477
V00011924,C001706,CAT10,亲子内容011924,43,2026-07-31 02:24:36,published,public,0.7223
V00011925,C000994,CAT06,游戏内容011925,38,2026-06-12 12:16:55,published,public,0.3995
V00011926,C001639,CAT08,旅行内容011926,78,2026-05-18 15:32:35,published,public,0.8802
V00011927,C000403,CAT12,影视内容011927,70,2026-08-07 01:23:53,published,public,0.5342
V00011928,C001084,CAT11,科技内容011928,18,2026-08-28 07:11:48,published,public,0.5665
V00011929,C001361,CAT07,音乐内容011929,175,2026-07-17 10:56:38,published,public,0.2655
V00011930,C001002,CAT09,时尚内容011930,40,2026-07-07 11:48:18,published,public,0.306
V00011931,C000295,CAT01,搞笑内容011931,164,2026-04-09 03:18:40,published,public,0.8422
V00011932,C001103,CAT03,美食内容011932,12,2026-05-02 21:17:49,published,public,0.6512
V00011933,C000487,CAT09,时尚内容011933,107,2026-02-26 02:14:47,published,public,0.7604
V00011934,C000502,CAT11,科技内容011934,152,2026-02-26 03:14:57,published,public,0.792
V00011935,C000793,CAT02,生活内容011935,13,2026-06-17 01:13:21,published,public,0.7061
V00011936,C001177,CAT02,生活内容011936,167,2026-08-19 16:06:43,published,public,0.5461
V00011937,C001709,CAT01,搞笑内容011937,109,2026-07-14 06:37:17,published,public,0.425
V00011938,C001196,CAT10,亲子内容011938,35,2026-04-27 23:56:49,published,public,0.5738
V00011939,C001510,CAT02,生活内容011939,41,2026-07-14 18:30:12,published,public,0.3534
V00011940,C001391,CAT10,亲子内容011940,104,2026-04-17 13:54:48,published,public,0.7851
V00011941,C001160,CAT03,美食内容011941,59,2026-03-22 13:43:00,published,public,0.6852
V00011942,C000507,CAT08,旅行内容011942,68,2026-01-15 19:01:13,published,public,0.6776
V00011943,C001164,CAT12,影视内容011943,25,2026-01-23 18:14:18,published,public,0.4984
V00011944,C000499,CAT09,时尚内容011944,79,2026-03-05 03:35:22,published,public,0.5597
V00011945,C000554,CAT07,音乐内容011945,141,2026-08-10 02:25:58,published,public,0.4828
V00011946,C000504,CAT12,影视内容011946,71,2026-08-19 06:48:19,published,public,0.699
V00011947,C001796,CAT01,搞笑内容011947,116,2026-06-23 21:23:17,published,public,0.6557
V00011948,C000679,CAT10,亲子内容011948,163,2026-01-06 00:04:47,published,public,0.6527
V00011949,C000477,CAT05,体育内容011949,28,2026-05-14 19:18:44,published,public,0.8115
V00011950,C000614,CAT08,旅行内容011950,25,2026-03-30 03:26:33,published,public,0.5976
V00011951,C000002,CAT08,旅行内容011951,141,2026-02-03 01:04:46,published,public,0.4345
V00011952,C000005,CAT02,生活内容011952,113,2026-03-27 05:19:59,published,public,0.7986
V00011953,C000914,CAT11,科技内容011953,72,2026-08-02 11:01:59,published,public,0.92
V00011954,C001557,CAT10,亲子内容011954,125,2026-07-24 23:11:18,published,public,0.5011
V00011955,C000201,CAT04,知识内容011955,26,2026-04-26 22:49:09,published,public,0.5832
V00011956,C000585,CAT06,游戏内容011956,44,2026-05-10 23:24:17,published,public,0.4604
V00011957,C000423,CAT12,影视内容011957,127,2026-01-29 01:36:51,published,public,0.7629
V00011958,C001365,CAT05,体育内容011958,167,2026-08-13 07:53:01,published,public,0.5759
V00011959,C001203,CAT05,体育内容011959,166,2026-05-09 02:08:18,published,public,0.6472
V00011960,C000231,CAT03,美食内容011960,16,2026-06-07 22:42:55,published,public,0.4581
V00011961,C001191,CAT03,美食内容011961,67,2026-01-09 18:03:14,published,public,0.766
V00011962,C000076,CAT01,搞笑内容011962,166,2026-04-29 17:17:09,published,public,0.4686
V00011963,C001180,CAT07,音乐内容011963,137,2026-03-15 13:00:55,published,public,0.4207
V00011964,C000719,CAT11,科技内容011964,134,2026-08-13 23:42:00,published,public,0.6849
V00011965,C000954,CAT07,音乐内容011965,87,2026-07-11 10:53:18,published,public,0.5188
V00011966,C000887,CAT08,旅行内容011966,138,2026-01-18 19:15:33,published,public,0.5596
V00011967,C001104,CAT10,亲子内容011967,62,2026-03-23 06:04:40,published,public,0.6737
V00011968,C000783,CAT10,亲子内容011968,86,2026-08-09 20:24:53,published,public,0.7819
V00011969,C000921,CAT09,时尚内容011969,40,2026-04-11 22:12:19,published,public,0.5388
V00011970,C000782,CAT08,旅行内容011970,88,2026-08-25 22:08:46,published,public,0.5185
V00011971,C001800,CAT09,时尚内容011971,40,2026-02-25 23:01:21,published,public,0.1521
V00011972,C000979,CAT12,影视内容011972,77,2026-03-22 15:40:25,published,public,0.5563
V00011973,C001492,CAT04,知识内容011973,132,2026-04-01 16:32:48,published,public,0.4301
V00011974,C000038,CAT10,亲子内容011974,47,2026-08-09 15:21:23,published,public,0.5932
V00011975,C000416,CAT10,亲子内容011975,148,2026-07-05 21:53:29,published,public,0.7129
V00011976,C001769,CAT09,时尚内容011976,161,2026-06-16 18:49:51,published,public,0.5861
V00011977,C000484,CAT08,旅行内容011977,142,2026-08-12 14:57:26,published,public,0.6656
V00011978,C001106,CAT03,美食内容011978,119,2026-03-02 02:42:25,published,public,0.9619
V00011979,C000961,CAT06,游戏内容011979,52,2026-08-01 17:37:52,published,public,0.7564
V00011980,C000041,CAT07,音乐内容011980,117,2026-02-23 21:20:02,published,public,0.7059
V00011981,C000791,CAT05,体育内容011981,158,2026-06-05 16:29:12,published,public,0.6097
V00011982,C000004,CAT04,知识内容011982,136,2026-04-16 02:19:04,published,public,0.6862
V00011983,C000675,CAT10,亲子内容011983,140,2026-03-08 00:44:07,published,public,0.7034
V00011984,C000802,CAT12,影视内容011984,40,2026-08-24 09:37:22,published,public,0.7693
V00011985,C001217,CAT10,亲子内容011985,36,2026-08-15 23:35:01,published,public,0.7105
V00011986,C001656,CAT08,旅行内容011986,36,2026-06-15 10:03:16,published,public,0.5905
V00011987,C000510,CAT06,游戏内容011987,177,2026-07-19 20:23:39,published,public,0.7667
V00011988,C001386,CAT05,体育内容011988,101,2026-08-12 20:34:25,published,public,0.209
V00011989,C001570,CAT03,美食内容011989,138,2026-02-21 19:50:04,published,public,0.4409
V00011990,C000288,CAT08,旅行内容011990,68,2026-05-15 20:28:40,published,public,0.6911
V00011991,C000336,CAT12,影视内容011991,58,2026-08-27 08:37:55,published,public,0.4992
V00011992,C000956,CAT06,游戏内容011992,113,2026-03-04 03:48:03,published,public,0.445
V00011993,C000590,CAT11,科技内容011993,25,2026-08-27 04:11:04,published,public,0.9406
V00011994,C000665,CAT07,音乐内容011994,132,2026-05-05 02:37:15,published,public,0.5579
V00011995,C001569,CAT08,旅行内容011995,82,2026-03-14 20:44:35,published,public,0.6478
V00011996,C000910,CAT06,游戏内容011996,175,2026-03-10 08:19:24,published,public,0.57
V00011997,C001246,CAT01,搞笑内容011997,37,2026-03-09 23:56:00,published,public,0.4778
V00011998,C001586,CAT09,时尚内容011998,128,2026-03-10 20:23:24,published,public,0.6556
V00011999,C000460,CAT04,知识内容011999,61,2026-03-24 05:50:24,published,public,0.6925
V00012000,C001052,CAT06,游戏内容012000,27,2026-07-03 06:39:49,published,public,0.5173
V00012001,C001726,CAT12,影视内容012001,156,2026-05-28 16:11:30,published,public,0.6592
V00012002,C001616,CAT02,生活内容012002,177,2026-08-24 01:01:15,published,public,0.599
V00012003,C000283,CAT07,音乐内容012003,130,2026-02-09 02:37:13,published,public,0.804
V00012004,C000405,CAT11,科技内容012004,86,2026-03-06 00:20:37,published,public,0.9165
V00012005,C000922,CAT01,搞笑内容012005,31,2026-03-21 14:36:39,published,public,0.5292
V00012006,C000846,CAT09,时尚内容012006,160,2026-03-13 06:47:06,published,public,0.6122
V00012007,C000369,CAT02,生活内容012007,84,2026-04-04 20:59:26,published,public,0.4302
V00012008,C001323,CAT02,生活内容012008,92,2026-08-22 13:57:55,published,public,0.8435
V00012009,C000224,CAT09,时尚内容012009,53,2026-01-26 23:26:38,published,public,0.7636
V00012010,C001796,CAT01,搞笑内容012010,148,2026-01-16 01:10:44,published,public,0.6741
V00012011,C001516,CAT10,亲子内容012011,67,2026-08-20 17:30:43,published,public,0.2488
V00012012,C001310,CAT09,时尚内容012012,125,2026-07-04 20:35:10,published,public,0.5079
V00012013,C001263,CAT11,科技内容012013,22,2026-06-19 17:51:37,published,public,0.5475
V00012014,C001444,CAT02,生活内容012014,125,2026-01-19 08:50:01,published,public,0.5284
V00012015,C000220,CAT04,知识内容012015,72,2026-07-22 06:53:05,removed,public,0.6027
V00012016,C000455,CAT02,生活内容012016,50,2026-06-21 09:00:42,published,public,0.5057
V00012017,C000996,CAT05,体育内容012017,147,2026-04-27 10:50:05,published,public,0.5121
V00012018,C000418,CAT05,体育内容012018,179,2026-02-01 03:19:55,published,public,0.7539
V00012019,C000787,CAT02,生活内容012019,120,2026-03-30 21:13:12,published,public,0.5913
V00012020,C001794,CAT09,时尚内容012020,49,2026-02-09 09:56:18,published,public,0.592
V00012021,C000569,CAT04,知识内容012021,36,2026-08-03 22:10:11,published,public,0.6959
V00012022,C000127,CAT11,科技内容012022,51,2026-08-12 11:22:43,published,public,0.6753
V00012023,C000725,CAT09,时尚内容012023,70,2026-01-14 13:39:38,published,public,0.5655
V00012024,C001097,CAT09,时尚内容012024,165,2026-07-01 17:48:45,published,public,0.7511
V00012025,C001660,CAT04,知识内容012025,78,2026-07-19 21:02:38,published,public,0.8678
V00012026,C000478,CAT05,体育内容012026,158,2026-07-23 13:44:38,published,public,0.6774
V00012027,C001615,CAT08,旅行内容012027,59,2026-06-21 06:20:52,published,public,0.582
V00012028,C001765,CAT10,亲子内容012028,157,2026-05-23 18:37:05,published,public,0.411
V00012029,C000669,CAT04,知识内容012029,120,2026-02-09 11:13:37,published,public,0.768
V00012030,C001738,CAT10,亲子内容012030,54,2026-01-19 15:04:46,published,public,0.3433
V00012031,C000715,CAT06,游戏内容012031,160,2026-04-25 17:54:44,published,public,0.5801
V00012032,C000951,CAT09,时尚内容012032,163,2026-08-06 12:43:46,published,public,0.3926
V00012033,C000725,CAT09,时尚内容012033,66,2026-06-17 21:14:02,published,public,0.6068
V00012034,C000396,CAT10,亲子内容012034,180,2026-08-12 01:38:41,published,public,0.5131
V00012035,C001279,CAT11,科技内容012035,72,2026-01-18 17:07:16,published,public,0.7012
V00012036,C000558,CAT12,影视内容012036,80,2026-08-10 14:29:25,published,public,0.3711
V00012037,C001528,CAT12,影视内容012037,85,2026-08-08 15:06:09,published,public,0.4407
V00012038,C001468,CAT08,旅行内容012038,176,2026-07-09 01:00:38,published,public,0.3071
V00012039,C001170,CAT10,亲子内容012039,32,2026-07-06 16:18:13,published,public,0.7877
V00012040,C001661,CAT05,体育内容012040,140,2026-03-21 20:49:07,published,public,0.5587
V00012041,C000551,CAT04,知识内容012041,12,2026-05-22 17:10:33,published,public,0.5981
V00012042,C001476,CAT09,时尚内容012042,48,2026-08-21 19:37:59,published,public,0.6883
V00012043,C001265,CAT10,亲子内容012043,109,2026-05-04 23:54:22,published,public,0.7824
V00012044,C001292,CAT02,生活内容012044,56,2026-07-28 13:49:49,published,public,0.605
V00012045,C000010,CAT09,时尚内容012045,102,2026-03-30 08:31:29,published,public,0.6005
V00012046,C001328,CAT09,时尚内容012046,84,2026-08-25 05:20:38,published,public,0.6001
V00012047,C001698,CAT09,时尚内容012047,175,2026-05-27 08:34:33,published,public,0.4945
V00012048,C000241,CAT07,音乐内容012048,86,2026-03-24 01:16:19,published,public,0.5899
V00012049,C000500,CAT05,体育内容012049,151,2026-08-27 23:59:52,published,public,0.6447
V00012050,C001629,CAT12,影视内容012050,60,2026-04-26 03:48:38,published,public,0.3863
V00012051,C000229,CAT11,科技内容012051,172,2026-08-08 22:00:02,published,public,0.6492
V00012052,C000116,CAT04,知识内容012052,174,2026-02-22 07:07:00,published,public,0.5103
V00012053,C000262,CAT07,音乐内容012053,57,2026-08-12 11:08:54,published,public,0.6801
V00012054,C000166,CAT02,生活内容012054,17,2026-04-07 16:35:15,published,public,0.5014
V00012055,C001300,CAT04,知识内容012055,103,2026-07-08 21:45:15,published,public,0.7324
V00012056,C000862,CAT05,体育内容012056,165,2026-07-15 22:24:11,published,public,0.8976
V00012057,C000635,CAT06,游戏内容012057,39,2026-02-19 02:19:23,published,public,0.2993
V00012058,C000513,CAT07,音乐内容012058,60,2026-07-06 17:33:06,published,public,0.7802
V00012059,C001766,CAT10,亲子内容012059,14,2026-06-24 22:00:40,published,public,0.4932
V00012060,C001655,CAT05,体育内容012060,70,2026-07-29 04:15:53,published,public,0.4524
V00012061,C000085,CAT03,美食内容012061,109,2026-07-02 20:41:02,published,public,0.6262
V00012062,C001476,CAT09,时尚内容012062,98,2026-07-17 17:53:12,published,public,0.4704
V00012063,C000792,CAT02,生活内容012063,179,2026-01-08 15:22:32,published,public,0.3508
V00012064,C001232,CAT10,亲子内容012064,143,2026-08-27 11:41:30,published,public,0.6099
V00012065,C000160,CAT06,游戏内容012065,103,2026-07-06 11:57:25,published,public,0.5958
V00012066,C000717,CAT03,美食内容012066,22,2026-02-20 23:09:49,published,public,0.8619
V00012067,C001583,CAT03,美食内容012067,62,2026-04-17 20:02:19,published,public,0.554
V00012068,C001522,CAT06,游戏内容012068,179,2026-07-20 10:27:36,published,public,0.6587
V00012069,C000150,CAT06,游戏内容012069,120,2026-07-07 04:02:13,published,public,0.7017
V00012070,C001612,CAT08,旅行内容012070,72,2026-06-20 04:53:01,published,public,0.7266
V00012071,C001493,CAT10,亲子内容012071,70,2026-06-08 06:47:00,published,public,0.773
V00012072,C000746,CAT08,旅行内容012072,121,2026-05-13 10:02:43,published,public,0.7965
V00012073,C000710,CAT11,科技内容012073,92,2026-03-08 15:22:57,published,public,0.6434
V00012074,C001389,CAT06,游戏内容012074,168,2026-06-25 08:21:27,published,public,0.3567
V00012075,C001297,CAT12,影视内容012075,158,2026-06-07 19:15:28,published,public,0.2348
V00012076,C000489,CAT07,音乐内容012076,113,2026-06-22 13:07:55,published,public,0.8543
V00012077,C001189,CAT08,旅行内容012077,49,2026-04-01 02:38:33,published,public,0.5005
V00012078,C001619,CAT11,科技内容012078,89,2026-08-01 05:14:10,published,public,0.6658
V00012079,C001273,CAT06,游戏内容012079,171,2026-05-24 04:49:43,published,public,0.7793
V00012080,C000385,CAT03,美食内容012080,61,2026-06-30 20:14:25,published,public,0.8944
V00012081,C000154,CAT08,旅行内容012081,145,2026-01-30 11:27:25,published,public,0.2554
V00012082,C001460,CAT10,亲子内容012082,139,2026-08-15 20:49:26,published,public,0.9841
V00012083,C001147,CAT02,生活内容012083,105,2026-08-17 14:29:42,published,public,0.3727
V00012084,C001752,CAT03,美食内容012084,85,2026-07-12 12:18:53,published,public,0.7532
V00012085,C000575,CAT02,生活内容012085,147,2026-06-26 12:17:21,published,public,0.2879
V00012086,C000400,CAT11,科技内容012086,92,2026-08-23 21:26:23,published,public,0.7465
V00012087,C000480,CAT01,搞笑内容012087,35,2026-07-22 21:40:56,published,public,0.6266
V00012088,C000375,CAT04,知识内容012088,164,2026-06-06 21:16:50,published,public,0.9158
V00012089,C001744,CAT04,知识内容012089,13,2026-04-16 15:13:38,published,public,0.5974
V00012090,C001268,CAT05,体育内容012090,113,2026-01-03 03:47:59,published,public,0.7596
V00012091,C000585,CAT06,游戏内容012091,34,2026-07-24 15:14:33,published,public,0.4596
V00012092,C001793,CAT06,游戏内容012092,129,2026-05-29 21:59:23,published,public,0.8572
V00012093,C001561,CAT06,游戏内容012093,69,2026-08-02 19:41:34,published,public,0.4492
V00012094,C000153,CAT08,旅行内容012094,80,2026-07-28 20:30:47,published,public,0.99
V00012095,C000432,CAT04,知识内容012095,64,2026-07-19 07:07:07,published,public,0.4303
V00012096,C000165,CAT06,游戏内容012096,152,2026-02-09 12:37:52,published,public,0.3985
V00012097,C000345,CAT02,生活内容012097,72,2026-08-08 21:16:13,published,public,0.6962
V00012098,C000334,CAT03,美食内容012098,173,2026-08-03 18:56:02,published,public,0.7935
V00012099,C001223,CAT01,搞笑内容012099,177,2026-07-02 13:42:18,published,public,0.4009
V00012100,C001604,CAT04,知识内容012100,109,2026-07-18 18:42:49,published,public,0.4729
V00012101,C001473,CAT03,美食内容012101,76,2026-04-10 19:11:53,published,public,0.5217
V00012102,C001243,CAT04,知识内容012102,58,2026-06-22 18:26:24,published,public,0.7774
V00012103,C001252,CAT03,美食内容012103,105,2026-03-21 03:22:39,published,public,0.4613
V00012104,C000521,CAT09,时尚内容012104,87,2026-05-30 05:54:00,published,public,0.535
V00012105,C001088,CAT10,亲子内容012105,10,2026-03-20 22:44:13,published,public,0.99
V00012106,C001187,CAT11,科技内容012106,12,2026-08-06 19:19:28,published,public,0.7486
V00012107,C001580,CAT05,体育内容012107,48,2026-01-22 16:27:08,published,public,0.5823
V00012108,C000588,CAT02,生活内容012108,93,2026-03-25 10:10:56,published,public,0.5791
V00012109,C000488,CAT09,时尚内容012109,168,2026-08-28 09:47:50,published,public,0.4488
V00012110,C000733,CAT06,游戏内容012110,142,2026-04-11 15:47:52,published,public,0.6937
V00012111,C000053,CAT10,亲子内容012111,149,2026-04-05 12:40:43,published,public,0.3966
V00012112,C001462,CAT11,科技内容012112,140,2026-08-20 18:14:33,published,public,0.6035
V00012113,C001129,CAT11,科技内容012113,92,2026-08-11 18:13:32,published,public,0.7188
V00012114,C000539,CAT04,知识内容012114,114,2026-04-14 00:44:22,published,public,0.2993
V00012115,C001252,CAT03,美食内容012115,102,2026-08-22 14:04:14,published,public,0.534
V00012116,C000054,CAT03,美食内容012116,104,2026-02-06 17:17:40,published,public,0.5538
V00012117,C000892,CAT02,生活内容012117,112,2026-08-02 09:40:00,published,public,0.5043
V00012118,C001522,CAT06,游戏内容012118,158,2026-02-17 01:06:15,published,public,0.5426
V00012119,C000114,CAT08,旅行内容012119,78,2026-05-18 22:45:30,published,public,0.6747
V00012120,C001662,CAT07,音乐内容012120,133,2026-07-25 15:31:24,published,public,0.5811
V00012121,C000028,CAT11,科技内容012121,112,2026-04-08 04:19:47,published,public,0.4216
V00012122,C000323,CAT08,旅行内容012122,119,2026-04-30 04:17:52,published,public,0.4075
V00012123,C000552,CAT05,体育内容012123,147,2026-01-26 08:14:37,published,public,0.6155
V00012124,C000014,CAT10,亲子内容012124,94,2026-07-15 00:43:49,published,public,0.41
V00012125,C001327,CAT10,亲子内容012125,120,2026-07-08 04:09:01,published,public,0.7861
V00012126,C000244,CAT03,美食内容012126,86,2026-02-15 06:56:47,published,public,0.4852
V00012127,C000535,CAT11,科技内容012127,104,2026-07-18 13:25:23,published,public,0.7292
V00012128,C000738,CAT07,音乐内容012128,139,2026-02-27 11:17:54,published,public,0.9106
V00012129,C000317,CAT08,旅行内容012129,114,2026-06-16 09:38:32,published,public,0.8803
V00012130,C001455,CAT05,体育内容012130,77,2026-03-10 10:55:51,published,public,0.8469
V00012131,C001096,CAT10,亲子内容012131,152,2026-04-01 21:48:58,published,public,0.4104
V00012132,C001718,CAT04,知识内容012132,88,2026-02-19 00:53:42,published,public,0.5105
V00012133,C000397,CAT08,旅行内容012133,50,2026-07-09 12:57:35,published,public,0.7312
V00012134,C000980,CAT08,旅行内容012134,20,2026-08-03 11:54:42,published,public,0.3327
V00012135,C001332,CAT05,体育内容012135,103,2026-08-13 22:52:44,published,public,0.5608
V00012136,C000109,CAT03,美食内容012136,103,2026-08-06 03:56:33,published,public,0.4276
V00012137,C000613,CAT08,旅行内容012137,133,2026-08-14 04:09:40,published,public,0.4797
V00012138,C001154,CAT07,音乐内容012138,56,2026-04-22 19:03:24,published,public,0.6089
V00012139,C001620,CAT04,知识内容012139,139,2026-06-29 12:46:18,published,public,0.7859
V00012140,C000457,CAT02,生活内容012140,39,2026-02-07 17:01:18,published,public,0.8258
V00012141,C000755,CAT03,美食内容012141,30,2026-05-13 03:07:44,published,public,0.5586
V00012142,C000174,CAT04,知识内容012142,162,2026-02-13 02:57:32,published,public,0.6401
V00012143,C000244,CAT03,美食内容012143,56,2026-07-09 13:50:02,published,public,0.7999
V00012144,C000795,CAT05,体育内容012144,169,2026-03-27 06:02:55,published,public,0.457
V00012145,C001243,CAT04,知识内容012145,152,2026-03-11 22:28:58,published,public,0.6406
V00012146,C000937,CAT12,影视内容012146,170,2026-05-23 02:46:25,published,public,0.6158
V00012147,C001530,CAT01,搞笑内容012147,42,2026-07-26 18:52:24,published,public,0.8603
V00012148,C001337,CAT09,时尚内容012148,65,2026-05-09 09:59:40,published,public,0.7337
V00012149,C000579,CAT05,体育内容012149,109,2026-03-20 00:23:03,published,public,0.6014
V00012150,C001772,CAT07,音乐内容012150,153,2026-01-14 17:41:40,published,public,0.7494
V00012151,C001697,CAT08,旅行内容012151,171,2026-03-16 02:45:31,published,public,0.6753
V00012152,C001360,CAT09,时尚内容012152,22,2026-04-03 10:35:47,published,public,0.4565
V00012153,C000703,CAT08,旅行内容012153,145,2026-04-14 04:22:06,published,public,0.6918
V00012154,C000606,CAT08,旅行内容012154,83,2026-04-19 00:37:12,published,public,0.4592
V00012155,C000364,CAT05,体育内容012155,56,2026-06-25 09:41:27,published,public,0.6598
V00012156,C001170,CAT10,亲子内容012156,70,2026-01-25 20:45:10,published,public,0.4574
V00012157,C000171,CAT01,搞笑内容012157,18,2026-04-24 12:38:57,published,public,0.5469
V00012158,C000153,CAT08,旅行内容012158,48,2026-07-22 05:56:00,published,public,0.7811
V00012159,C000386,CAT07,音乐内容012159,14,2026-08-08 07:47:13,published,public,0.5116
V00012160,C000574,CAT11,科技内容012160,56,2026-03-31 01:20:49,removed,public,0.6001
V00012161,C001555,CAT07,音乐内容012161,24,2026-04-06 03:46:00,published,public,0.4931
V00012162,C000335,CAT11,科技内容012162,145,2026-08-26 02:23:43,published,public,0.7375
V00012163,C001041,CAT01,搞笑内容012163,44,2026-06-08 08:59:16,published,public,0.6334
V00012164,C000146,CAT12,影视内容012164,67,2026-03-05 04:56:53,published,public,0.4605
V00012165,C000286,CAT12,影视内容012165,118,2026-06-03 03:45:54,published,public,0.6909
V00012166,C001295,CAT03,美食内容012166,164,2026-01-19 19:14:44,published,public,0.8029
V00012167,C000271,CAT08,旅行内容012167,55,2026-05-13 17:06:47,published,public,0.7612
V00012168,C000658,CAT08,旅行内容012168,63,2026-05-02 07:12:32,published,public,0.6278
V00012169,C000267,CAT01,搞笑内容012169,176,2026-06-09 08:10:05,published,public,0.4558
V00012170,C001738,CAT10,亲子内容012170,30,2026-02-11 12:27:43,published,public,0.435
V00012171,C000110,CAT08,旅行内容012171,11,2026-06-20 21:15:59,published,public,0.6157
V00012172,C001083,CAT10,亲子内容012172,92,2026-02-13 13:19:28,published,public,0.2818
V00012173,C001117,CAT07,音乐内容012173,23,2026-01-05 17:35:11,published,public,0.5904
V00012174,C000916,CAT04,知识内容012174,44,2026-02-24 04:57:15,published,public,0.5201
V00012175,C000302,CAT04,知识内容012175,81,2026-05-03 05:53:16,published,public,0.6201
V00012176,C001325,CAT06,游戏内容012176,135,2026-07-26 22:09:27,published,public,0.6369
V00012177,C000863,CAT09,时尚内容012177,80,2026-06-01 00:16:00,published,public,0.6402
V00012178,C001221,CAT06,游戏内容012178,164,2026-06-19 16:20:23,published,public,0.3811
V00012179,C000419,CAT11,科技内容012179,32,2026-04-05 06:53:19,published,public,0.5599
V00012180,C001446,CAT11,科技内容012180,39,2026-05-18 11:14:29,published,public,0.5535
V00012181,C001647,CAT04,知识内容012181,133,2026-05-27 15:50:18,published,public,0.7237
V00012182,C000925,CAT02,生活内容012182,19,2026-07-03 21:59:02,published,public,0.6541
V00012183,C001028,CAT03,美食内容012183,102,2026-07-24 11:14:24,published,public,0.488
V00012184,C000056,CAT01,搞笑内容012184,45,2026-02-02 05:03:15,published,public,0.6931
V00012185,C000341,CAT02,生活内容012185,105,2026-03-11 19:40:40,published,public,0.6036
V00012186,C000279,CAT12,影视内容012186,170,2026-01-16 00:04:22,published,public,0.2858
V00012187,C001472,CAT02,生活内容012187,66,2026-06-19 00:46:24,published,public,0.6345
V00012188,C001206,CAT08,旅行内容012188,57,2026-02-18 04:28:11,published,public,0.9268
