recall_result_id,touch_id,user_id,recalled,returned_at,active_days_after_recall
RCR000007772,RCT000007772,U0005147,0,,0
RCR000007773,RCT000007773,U0010251,1,2026-03-20 09:00:00,4
RCR000007774,RCT000007774,U0010227,0,,0
RCR000007775,RCT000007775,U0007923,0,,0
RCR000007776,RCT000007776,U0002745,0,,0
RCR000007777,RCT000007777,U0006591,0,,0
RCR000007778,RCT000007778,U0006908,0,,0
RCR000007779,RCT000007779,U0009013,0,,0
RCR000007780,RCT000007780,U0010583,1,2026-02-19 12:00:00,4
RCR000007781,RCT000007781,U0003195,0,,0
RCR000007782,RCT000007782,U0011099,0,,0
RCR000007783,RCT000007783,U0010976,0,,0
RCR000007784,RCT000007784,U0011804,0,,0
RCR000007785,RCT000007785,U0000445,0,,0
RCR000007786,RCT000007786,U0005227,1,2026-02-19 12:00:00,2
RCR000007787,RCT000007787,U0011833,0,,0
RCR000007788,RCT000007788,U0009389,0,,0
RCR000007789,RCT000007789,U0006371,0,,0
RCR000007790,RCT000007790,U0008448,0,,0
RCR000007791,RCT000007791,U0007865,0,,0
RCR000007792,RCT000007792,U0001199,0,,0
RCR000007793,RCT000007793,U0011478,0,,0
RCR000007794,RCT000007794,U0002466,0,,0
RCR000007795,RCT000007795,U0004550,0,,0
RCR000007796,RCT000007796,U0005683,0,,0
RCR000007797,RCT000007797,U0002945,0,,0
RCR000007798,RCT000007798,U0008956,0,,0
RCR000007799,RCT000007799,U0006088,0,,0
RCR000007800,RCT000007800,U0009633,0,,0
RCR000007801,RCT000007801,U0010931,0,,0
RCR000007802,RCT000007802,U0003951,0,,0
RCR000007803,RCT000007803,U0008801,0,,0
RCR000007804,RCT000007804,U0011295,0,,0
RCR000007805,RCT000007805,U0000991,0,,0
RCR000007806,RCT000007806,U0001296,0,,0
RCR000007807,RCT000007807,U0003693,0,,0
RCR000007808,RCT000007808,U0004024,0,,0
RCR000007809,RCT000007809,U0011292,0,,0
RCR000007810,RCT000007810,U0000550,0,,0
RCR000007811,RCT000007811,U0007116,1,2026-05-23 20:00:00,1
RCR000007812,RCT000007812,U0000377,0,,0
RCR000007813,RCT000007813,U0006686,0,,0
RCR000007814,RCT000007814,U0009157,0,,0
RCR000007815,RCT000007815,U0003681,0,,0
RCR000007816,RCT000007816,U0005367,1,2026-06-17 03:00:00,2
RCR000007817,RCT000007817,U0007937,0,,0
RCR000007818,RCT000007818,U0010819,0,,0
RCR000007819,RCT000007819,U0003924,0,,0
RCR000007820,RCT000007820,U0006297,0,,0
RCR000007821,RCT000007821,U0000629,0,,0
RCR000007822,RCT000007822,U0009306,0,,0
RCR000007823,RCT000007823,U0002132,0,,0
RCR000007824,RCT000007824,U0002709,0,,0
RCR000007825,RCT000007825,U0004573,0,,0
RCR000007826,RCT000007826,U0010751,0,,0
RCR000007827,RCT000007827,U0008403,0,,0
RCR000007828,RCT000007828,U0004579,0,,0
RCR000007829,RCT000007829,U0010864,0,,0
RCR000007830,RCT000007830,U0000438,0,,0
RCR000007831,RCT000007831,U0004762,1,2026-03-14 11:00:00,2
RCR000007832,RCT000007832,U0008002,0,,0
RCR000007833,RCT000007833,U0005112,0,,0
RCR000007834,RCT000007834,U0005107,0,,0
RCR000007835,RCT000007835,U0005616,0,,0
RCR000007836,RCT000007836,U0004489,0,,0
RCR000007837,RCT000007837,U0011722,0,,0
RCR000007838,RCT000007838,U0004077,0,,0
RCR000007839,RCT000007839,U0006550,0,,0
RCR000007840,RCT000007840,U0008802,0,,0
RCR000007841,RCT000007841,U0009375,0,,0
RCR000007842,RCT000007842,U0011092,0,,0
RCR000007843,RCT000007843,U0008813,0,,0
RCR000007844,RCT000007844,U0007688,1,2026-07-13 12:00:00,6
RCR000007845,RCT000007845,U0001622,0,,0
RCR000007846,RCT000007846,U0009653,0,,0
RCR000007847,RCT000007847,U0005399,0,,0
RCR000007848,RCT000007848,U0004004,0,,0
RCR000007849,RCT000007849,U0001112,0,,0
RCR000007850,RCT000007850,U0001813,0,,0
RCR000007851,RCT000007851,U0011163,0,,0
RCR000007852,RCT000007852,U0006511,0,,0
RCR000007853,RCT000007853,U0009332,1,2026-05-26 19:00:00,2
RCR000007854,RCT000007854,U0009873,0,,0
RCR000007855,RCT000007855,U0002272,0,,0
RCR000007856,RCT000007856,U0007448,0,,0
RCR000007857,RCT000007857,U0003900,0,,0
RCR000007858,RCT000007858,U0007905,0,,0
RCR000007859,RCT000007859,U0006656,0,,0
RCR000007860,RCT000007860,U0010798,0,,0
RCR000007861,RCT000007861,U0010615,0,,0
RCR000007862,RCT000007862,U0006887,0,,0
RCR000007863,RCT000007863,U0007684,1,2026-06-07 05:00:00,7
RCR000007864,RCT000007864,U0001715,0,,0
RCR000007865,RCT000007865,U0010586,0,,0
RCR000007866,RCT000007866,U0003694,0,,0
RCR000007867,RCT000007867,U0008543,0,,0
RCR000007868,RCT000007868,U0011560,0,,0
RCR000007869,RCT000007869,U0007575,0,,0
RCR000007870,RCT000007870,U0009513,0,,0
RCR000007871,RCT000007871,U0007227,0,,0
RCR000007872,RCT000007872,U0003107,0,,0
RCR000007873,RCT000007873,U0000085,0,,0
RCR000007874,RCT000007874,U0001256,0,,0
RCR000007875,RCT000007875,U0006921,1,2026-06-20 03:00:00,6
RCR000007876,RCT000007876,U0009128,0,,0
RCR000007877,RCT000007877,U0002249,0,,0
RCR000007878,RCT000007878,U0005284,1,2026-02-16 01:00:00,1
RCR000007879,RCT000007879,U0003907,0,,0
RCR000007880,RCT000007880,U0000496,0,,0
RCR000007881,RCT000007881,U0009659,0,,0
RCR000007882,RCT000007882,U0010997,0,,0
RCR000007883,RCT000007883,U0010610,0,,0
RCR000007884,RCT000007884,U0002300,0,,0
RCR000007885,RCT000007885,U0001610,0,,0
RCR000007886,RCT000007886,U0007179,1,2026-06-29 00:00:00,3
RCR000007887,RCT000007887,U0003653,0,,0
RCR000007888,RCT000007888,U0007612,0,,0
RCR000007889,RCT000007889,U0007897,0,,0
RCR000007890,RCT000007890,U0004525,0,,0
RCR000007891,RCT000007891,U0008371,0,,0
RCR000007892,RCT000007892,U0003412,0,,0
RCR000007893,RCT000007893,U0001186,0,,0
RCR000007894,RCT000007894,U0010426,0,,0
RCR000007895,RCT000007895,U0005693,0,,0
RCR000007896,RCT000007896,U0011384,0,,0
RCR000007897,RCT000007897,U0001772,1,2026-06-06 08:00:00,5
RCR000007898,RCT000007898,U0007169,0,,0
RCR000007899,RCT000007899,U0006426,0,,0
RCR000007900,RCT000007900,U0002042,0,,0
RCR000007901,RCT000007901,U0005725,0,,0
RCR000007902,RCT000007902,U0007557,0,,0
RCR000007903,RCT000007903,U0009988,0,,0
RCR000007904,RCT000007904,U0009267,0,,0
RCR000007905,RCT000007905,U0002944,0,,0
RCR000007906,RCT000007906,U0009148,1,2026-08-02 05:00:00,5
RCR000007907,RCT000007907,U0006403,0,,0
RCR000007908,RCT000007908,U0002657,0,,0
RCR000007909,RCT000007909,U0004829,0,,0
RCR000007910,RCT000007910,U0000887,1,2026-04-24 14:00:00,1
RCR000007911,RCT000007911,U0000571,0,,0
RCR000007912,RCT000007912,U0002169,0,,0
RCR000007913,RCT000007913,U0010007,0,,0
RCR000007914,RCT000007914,U0008292,0,,0
RCR000007915,RCT000007915,U0010719,0,,0
RCR000007916,RCT000007916,U0001248,0,,0
RCR000007917,RCT000007917,U0010654,0,,0
RCR000007918,RCT000007918,U0006965,0,,0
RCR000007919,RCT000007919,U0011684,0,,0
RCR000007920,RCT000007920,U0000021,0,,0
RCR000007921,RCT000007921,U0003197,0,,0
RCR000007922,RCT000007922,U0004669,0,,0
RCR000007923,RCT000007923,U0011730,0,,0
RCR000007924,RCT000007924,U0001771,0,,0
RCR000007925,RCT000007925,U0001422,0,,0
RCR000007926,RCT000007926,U0006344,0,,0
RCR000007927,RCT000007927,U0009458,0,,0
RCR000007928,RCT000007928,U0006831,0,,0
RCR000007929,RCT000007929,U0003881,0,,0
RCR000007930,RCT000007930,U0011477,0,,0
RCR000007931,RCT000007931,U0009200,0,,0
RCR000007932,RCT000007932,U0011589,0,,0
RCR000007933,RCT000007933,U0002469,0,,0
RCR000007934,RCT000007934,U0006760,0,,0
RCR000007935,RCT000007935,U0009448,0,,0
RCR000007936,RCT000007936,U0002805,0,,0
RCR000007937,RCT000007937,U0008295,0,,0
RCR000007938,RCT000007938,U0009687,0,,0
RCR000007939,RCT000007939,U0001422,0,,0
RCR000007940,RCT000007940,U0008617,0,,0
RCR000007941,RCT000007941,U0011015,0,,0
RCR000007942,RCT000007942,U0006410,0,,0
RCR000007943,RCT000007943,U0008869,0,,0
RCR000007944,RCT000007944,U0006553,0,,0
RCR000007945,RCT000007945,U0006304,0,,0
RCR000007946,RCT000007946,U0007164,0,,0
RCR000007947,RCT000007947,U0004692,0,,0
RCR000007948,RCT000007948,U0002602,0,,0
RCR000007949,RCT000007949,U0005376,1,2026-07-01 02:00:00,7
RCR000007950,RCT000007950,U0011159,0,,0
RCR000007951,RCT000007951,U0009681,0,,0
RCR000007952,RCT000007952,U0007063,0,,0
RCR000007953,RCT000007953,U0008442,0,,0
RCR000007954,RCT000007954,U0000662,0,,0
RCR000007955,RCT000007955,U0003282,0,,0
RCR000007956,RCT000007956,U0004689,0,,0
RCR000007957,RCT000007957,U0009635,0,,0
RCR000007958,RCT000007958,U0000750,1,2026-03-25 12:00:00,4
RCR000007959,RCT000007959,U0011344,0,,0
RCR000007960,RCT000007960,U0007461,0,,0
RCR000007961,RCT000007961,U0005629,0,,0
RCR000007962,RCT000007962,U0007167,0,,0
RCR000007963,RCT000007963,U0008298,0,,0
RCR000007964,RCT000007964,U0009668,0,,0
RCR000007965,RCT000007965,U0010896,0,,0
RCR000007966,RCT000007966,U0002773,0,,0
RCR000007967,RCT000007967,U0006742,0,,0
RCR000007968,RCT000007968,U0009966,0,,0
RCR000007969,RCT000007969,U0011502,0,,0
RCR000007970,RCT000007970,U0006533,0,,0
RCR000007971,RCT000007971,U0006915,0,,0
RCR000007972,RCT000007972,U0008202,0,,0
RCR000007973,RCT000007973,U0002966,0,,0
RCR000007974,RCT000007974,U0009290,1,2026-04-14 16:00:00,6
RCR000007975,RCT000007975,U0002316,0,,0
RCR000007976,RCT000007976,U0010286,0,,0
RCR000007977,RCT000007977,U0003222,0,,0
RCR000007978,RCT000007978,U0006134,0,,0
RCR000007979,RCT000007979,U0011597,1,2026-06-01 13:00:00,7
RCR000007980,RCT000007980,U0005850,0,,0
RCR000007981,RCT000007981,U0010276,0,,0
RCR000007982,RCT000007982,U0003085,0,,0
RCR000007983,RCT000007983,U0007809,0,,0
RCR000007984,RCT000007984,U0006579,1,2026-08-01 06:00:00,2
RCR000007985,RCT000007985,U0006611,0,,0
RCR000007986,RCT000007986,U0006804,0,,0
RCR000007987,RCT000007987,U0004810,0,,0
RCR000007988,RCT000007988,U0006768,0,,0
RCR000007989,RCT000007989,U0011912,0,,0
RCR000007990,RCT000007990,U0000556,0,,0
RCR000007991,RCT000007991,U0005469,0,,0
RCR000007992,RCT000007992,U0008784,0,,0
RCR000007993,RCT000007993,U0006729,0,,0
RCR000007994,RCT000007994,U0002593,0,,0
RCR000007995,RCT000007995,U0010095,0,,0
RCR000007996,RCT000007996,U0011865,0,,0
RCR000007997,RCT000007997,U0005884,1,2026-06-06 11:00:00,2
RCR000007998,RCT000007998,U0010732,0,,0
RCR000007999,RCT000007999,U0003356,0,,0
RCR000008000,RCT000008000,U0001754,0,,0
RCR000008001,RCT000008001,U0011240,0,,0
RCR000008002,RCT000008002,U0007404,0,,0
RCR000008003,RCT000008003,U0004909,0,,0
RCR000008004,RCT000008004,U0009926,0,,0
RCR000008005,RCT000008005,U0003442,0,,0
RCR000008006,RCT000008006,U0008221,0,,0
RCR000008007,RCT000008007,U0004924,0,,0
RCR000008008,RCT000008008,U0009703,0,,0
RCR000008009,RCT000008009,U0011619,0,,0
RCR000008010,RCT000008010,U0006806,0,,0
RCR000008011,RCT000008011,U0010958,0,,0
RCR000008012,RCT000008012,U0009639,1,2026-07-30 22:00:00,2
RCR000008013,RCT000008013,U0007426,0,,0
RCR000008014,RCT000008014,U0006539,0,,0
RCR000008015,RCT000008015,U0001310,1,2026-06-19 01:00:00,4
RCR000008016,RCT000008016,U0007534,0,,0
RCR000008017,RCT000008017,U0002901,0,,0
RCR000008018,RCT000008018,U0001551,0,,0
RCR000008019,RCT000008019,U0011170,0,,0
RCR000008020,RCT000008020,U0000671,0,,0
RCR000008021,RCT000008021,U0008280,0,,0
RCR000008022,RCT000008022,U0010541,0,,0
RCR000008023,RCT000008023,U0000365,0,,0
RCR000008024,RCT000008024,U0000897,0,,0
RCR000008025,RCT000008025,U0006451,0,,0
RCR000008026,RCT000008026,U0001517,0,,0
RCR000008027,RCT000008027,U0011801,0,,0
RCR000008028,RCT000008028,U0001315,0,,0
RCR000008029,RCT000008029,U0010433,0,,0
RCR000008030,RCT000008030,U0003108,0,,0
RCR000008031,RCT000008031,U0001983,1,2026-02-15 03:00:00,5
RCR000008032,RCT000008032,U0005539,1,2026-06-28 04:00:00,5
RCR000008033,RCT000008033,U0007240,0,,0
RCR000008034,RCT000008034,U0001681,0,,0
RCR000008035,RCT000008035,U0006856,0,,0
RCR000008036,RCT000008036,U0006348,0,,0
RCR000008037,RCT000008037,U0010294,1,2026-08-03 23:00:00,4
RCR000008038,RCT000008038,U0001830,0,,0
RCR000008039,RCT000008039,U0001569,0,,0
RCR000008040,RCT000008040,U0001978,0,,0
RCR000008041,RCT000008041,U0001016,0,,0
RCR000008042,RCT000008042,U0002759,0,,0
RCR000008043,RCT000008043,U0004749,0,,0
RCR000008044,RCT000008044,U0008291,0,,0
RCR000008045,RCT000008045,U0008627,0,,0
RCR000008046,RCT000008046,U0000360,0,,0
RCR000008047,RCT000008047,U0000514,0,,0
RCR000008048,RCT000008048,U0008838,0,,0
RCR000008049,RCT000008049,U0005640,0,,0
RCR000008050,RCT000008050,U0011886,1,2026-07-29 20:00:00,2
RCR000008051,RCT000008051,U0003074,0,,0
RCR000008052,RCT000008052,U0004735,1,2026-02-22 21:00:00,2
RCR000008053,RCT000008053,U0006151,0,,0
RCR000008054,RCT000008054,U0009082,0,,0
RCR000008055,RCT000008055,U0011595,0,,0
RCR000008056,RCT000008056,U0009018,0,,0
RCR000008057,RCT000008057,U0008241,0,,0
RCR000008058,RCT000008058,U0002185,0,,0
RCR000008059,RCT000008059,U0004381,0,,0
RCR000008060,RCT000008060,U0003264,0,,0
RCR000008061,RCT000008061,U0006494,0,,0
RCR000008062,RCT000008062,U0011724,0,,0
RCR000008063,RCT000008063,U0004494,0,,0
RCR000008064,RCT000008064,U0007360,0,,0
RCR000008065,RCT000008065,U0005081,0,,0
RCR000008066,RCT000008066,U0001488,0,,0
RCR000008067,RCT000008067,U0008096,0,,0
RCR000008068,RCT000008068,U0008956,0,,0
RCR000008069,RCT000008069,U0004700,0,,0
RCR000008070,RCT000008070,U0008489,0,,0
RCR000008071,RCT000008071,U0011590,1,2026-02-21 08:00:00,6
RCR000008072,RCT000008072,U0010132,0,,0
RCR000008073,RCT000008073,U0007857,0,,0
RCR000008074,RCT000008074,U0005063,0,,0
RCR000008075,RCT000008075,U0007617,0,,0
RCR000008076,RCT000008076,U0000820,0,,0
RCR000008077,RCT000008077,U0009697,0,,0
RCR000008078,RCT000008078,U0000788,1,2026-06-26 18:00:00,3
RCR000008079,RCT000008079,U0011068,0,,0
RCR000008080,RCT000008080,U0003850,0,,0
RCR000008081,RCT000008081,U0000534,0,,0
RCR000008082,RCT000008082,U0004024,0,,0
RCR000008083,RCT000008083,U0006231,0,,0
RCR000008084,RCT000008084,U0000691,0,,0
RCR000008085,RCT000008085,U0007346,0,,0
RCR000008086,RCT000008086,U0006477,0,,0
RCR000008087,RCT000008087,U0008260,0,,0
RCR000008088,RCT000008088,U0009290,0,,0
RCR000008089,RCT000008089,U0002066,0,,0
RCR000008090,RCT000008090,U0004589,0,,0
RCR000008091,RCT000008091,U0007027,0,,0
RCR000008092,RCT000008092,U0008926,1,2026-03-16 02:00:00,3
RCR000008093,RCT000008093,U0011734,0,,0
RCR000008094,RCT000008094,U0004414,1,2026-06-27 07:00:00,2
RCR000008095,RCT000008095,U0000936,0,,0
RCR000008096,RCT000008096,U0007348,0,,0
RCR000008097,RCT000008097,U0001670,0,,0
RCR000008098,RCT000008098,U0000875,0,,0
RCR000008099,RCT000008099,U0001198,0,,0
RCR000008100,RCT000008100,U0011206,1,2026-07-16 08:00:00,6
RCR000008101,RCT000008101,U0006087,0,,0
RCR000008102,RCT000008102,U0005656,0,,0
RCR000008103,RCT000008103,U0000351,0,,0
RCR000008104,RCT000008104,U0009772,0,,0
RCR000008105,RCT000008105,U0008534,0,,0
RCR000008106,RCT000008106,U0000555,0,,0
RCR000008107,RCT000008107,U0009085,0,,0
RCR000008108,RCT000008108,U0008034,0,,0
RCR000008109,RCT000008109,U0005604,0,,0
RCR000008110,RCT000008110,U0010741,0,,0
RCR000008111,RCT000008111,U0004264,0,,0
RCR000008112,RCT000008112,U0007546,0,,0
RCR000008113,RCT000008113,U0004923,0,,0
RCR000008114,RCT000008114,U0007073,0,,0
RCR000008115,RCT000008115,U0000514,0,,0
RCR000008116,RCT000008116,U0006009,0,,0
RCR000008117,RCT000008117,U0003991,0,,0
RCR000008118,RCT000008118,U0006486,0,,0
RCR000008119,RCT000008119,U0003999,0,,0
RCR000008120,RCT000008120,U0004069,0,,0
RCR000008121,RCT000008121,U0011172,0,,0
RCR000008122,RCT000008122,U0006073,0,,0
RCR000008123,RCT000008123,U0001569,0,,0
RCR000008124,RCT000008124,U0000295,0,,0
RCR000008125,RCT000008125,U0011268,0,,0
RCR000008126,RCT000008126,U0008864,0,,0
RCR000008127,RCT000008127,U0011782,0,,0
RCR000008128,RCT000008128,U0000921,0,,0
RCR000008129,RCT000008129,U0005458,0,,0
RCR000008130,RCT000008130,U0007829,0,,0
RCR000008131,RCT000008131,U0003158,0,,0
RCR000008132,RCT000008132,U0001216,0,,0
RCR000008133,RCT000008133,U0002079,0,,0
RCR000008134,RCT000008134,U0011138,0,,0
RCR000008135,RCT000008135,U0000414,0,,0
RCR000008136,RCT000008136,U0001866,0,,0
RCR000008137,RCT000008137,U0004304,0,,0
RCR000008138,RCT000008138,U0003619,0,,0
RCR000008139,RCT000008139,U0002047,0,,0
RCR000008140,RCT000008140,U0011213,0,,0
RCR000008141,RCT000008141,U0001940,1,2026-02-14 23:00:00,7
RCR000008142,RCT000008142,U0008342,0,,0
RCR000008143,RCT000008143,U0005511,0,,0
RCR000008144,RCT000008144,U0009934,0,,0
RCR000008145,RCT000008145,U0003159,1,2026-03-05 14:00:00,3
RCR000008146,RCT000008146,U0008182,0,,0
RCR000008147,RCT000008147,U0000407,0,,0
RCR000008148,RCT000008148,U0008906,0,,0
RCR000008149,RCT000008149,U0001999,0,,0
RCR000008150,RCT000008150,U0002779,0,,0
RCR000008151,RCT000008151,U0003479,0,,0
RCR000008152,RCT000008152,U0002309,0,,0
RCR000008153,RCT000008153,U0000929,0,,0
RCR000008154,RCT000008154,U0011402,0,,0
RCR000008155,RCT000008155,U0009473,0,,0
RCR000008156,RCT000008156,U0000300,0,,0
RCR000008157,RCT000008157,U0002227,0,,0
RCR000008158,RCT000008158,U0009672,0,,0
RCR000008159,RCT000008159,U0010150,0,,0
RCR000008160,RCT000008160,U0011675,0,,0
RCR000008161,RCT000008161,U0011540,0,,0
RCR000008162,RCT000008162,U0011367,0,,0
RCR000008163,RCT000008163,U0010751,0,,0
RCR000008164,RCT000008164,U0000062,0,,0
RCR000008165,RCT000008165,U0004905,0,,0
RCR000008166,RCT000008166,U0005028,0,,0
RCR000008167,RCT000008167,U0006496,0,,0
RCR000008168,RCT000008168,U0010805,0,,0
RCR000008169,RCT000008169,U0009198,0,,0
RCR000008170,RCT000008170,U0011397,0,,0
RCR000008171,RCT000008171,U0011651,0,,0
RCR000008172,RCT000008172,U0001840,0,,0
RCR000008173,RCT000008173,U0009050,0,,0
RCR000008174,RCT000008174,U0006510,0,,0
RCR000008175,RCT000008175,U0003053,0,,0
RCR000008176,RCT000008176,U0008985,0,,0
RCR000008177,RCT000008177,U0002910,1,2026-07-17 09:00:00,6
RCR000008178,RCT000008178,U0011258,1,2026-07-31 16:00:00,1
RCR000008179,RCT000008179,U0006218,0,,0
RCR000008180,RCT000008180,U0008472,0,,0
RCR000008181,RCT000008181,U0002769,0,,0
RCR000008182,RCT000008182,U0004595,0,,0
RCR000008183,RCT000008183,U0010330,0,,0
RCR000008184,RCT000008184,U0001764,0,,0
RCR000008185,RCT000008185,U0002285,0,,0
RCR000008186,RCT000008186,U0007891,0,,0
RCR000008187,RCT000008187,U0000668,0,,0
RCR000008188,RCT000008188,U0001755,0,,0
RCR000008189,RCT000008189,U0009840,0,,0
RCR000008190,RCT000008190,U0008811,0,,0
RCR000008191,RCT000008191,U0009679,0,,0
RCR000008192,RCT000008192,U0007809,0,,0
RCR000008193,RCT000008193,U0011933,0,,0
RCR000008194,RCT000008194,U0008240,0,,0
RCR000008195,RCT000008195,U0000790,1,2026-06-15 22:00:00,1
RCR000008196,RCT000008196,U0002014,0,,0
RCR000008197,RCT000008197,U0001089,0,,0
RCR000008198,RCT000008198,U0009809,0,,0
RCR000008199,RCT000008199,U0001488,1,2026-02-11 18:00:00,4
RCR000008200,RCT000008200,U0002664,0,,0
RCR000008201,RCT000008201,U0006411,0,,0
RCR000008202,RCT000008202,U0010520,0,,0
RCR000008203,RCT000008203,U0009019,0,,0
RCR000008204,RCT000008204,U0008700,1,2026-02-17 22:00:00,1
RCR000008205,RCT000008205,U0002130,0,,0
RCR000008206,RCT000008206,U0011756,1,2026-06-26 17:00:00,5
RCR000008207,RCT000008207,U0003454,0,,0
RCR000008208,RCT000008208,U0003242,0,,0
RCR000008209,RCT000008209,U0011340,0,,0
RCR000008210,RCT000008210,U0000483,0,,0
RCR000008211,RCT000008211,U0001678,0,,0
RCR000008212,RCT000008212,U0002049,0,,0
RCR000008213,RCT000008213,U0007754,1,2026-03-18 03:00:00,1
RCR000008214,RCT000008214,U0005108,0,,0
RCR000008215,RCT000008215,U0005650,0,,0
RCR000008216,RCT000008216,U0000078,0,,0
RCR000008217,RCT000008217,U0008493,0,,0
RCR000008218,RCT000008218,U0011980,0,,0
RCR000008219,RCT000008219,U0005557,0,,0
RCR000008220,RCT000008220,U0007879,0,,0
RCR000008221,RCT000008221,U0009763,0,,0
RCR000008222,RCT000008222,U0006496,0,,0
RCR000008223,RCT000008223,U0003004,0,,0
RCR000008224,RCT000008224,U0010001,0,,0
RCR000008225,RCT000008225,U0010545,1,2026-06-01 14:00:00,6
RCR000008226,RCT000008226,U0008840,0,,0
RCR000008227,RCT000008227,U0004318,0,,0
RCR000008228,RCT000008228,U0011360,0,,0
RCR000008229,RCT000008229,U0010380,0,,0
RCR000008230,RCT000008230,U0004628,1,2026-02-20 06:00:00,7
RCR000008231,RCT000008231,U0000582,0,,0
RCR000008232,RCT000008232,U0001624,0,,0
RCR000008233,RCT000008233,U0009700,0,,0
RCR000008234,RCT000008234,U0011458,0,,0
RCR000008235,RCT000008235,U0000298,1,2026-03-16 08:00:00,5
RCR000008236,RCT000008236,U0001761,0,,0
RCR000008237,RCT000008237,U0011430,0,,0
RCR000008238,RCT000008238,U0004766,1,2026-06-05 21:00:00,1
RCR000008239,RCT000008239,U0002833,0,,0
RCR000008240,RCT000008240,U0007891,1,2026-06-28 09:00:00,4
RCR000008241,RCT000008241,U0003519,0,,0
RCR000008242,RCT000008242,U0003259,0,,0
RCR000008243,RCT000008243,U0001416,0,,0
RCR000008244,RCT000008244,U0005068,0,,0
RCR000008245,RCT000008245,U0007206,0,,0
RCR000008246,RCT000008246,U0001428,0,,0
RCR000008247,RCT000008247,U0004416,0,,0
RCR000008248,RCT000008248,U0001982,0,,0
RCR000008249,RCT000008249,U0000637,0,,0
RCR000008250,RCT000008250,U0011353,0,,0
RCR000008251,RCT000008251,U0000910,0,,0
RCR000008252,RCT000008252,U0000713,0,,0
RCR000008253,RCT000008253,U0008572,0,,0
RCR000008254,RCT000008254,U0003458,0,,0
RCR000008255,RCT000008255,U0007311,0,,0
RCR000008256,RCT000008256,U0010035,0,,0
RCR000008257,RCT000008257,U0006761,1,2026-06-24 14:00:00,7
RCR000008258,RCT000008258,U0011536,0,,0
RCR000008259,RCT000008259,U0006135,1,2026-06-01 04:00:00,7
RCR000008260,RCT000008260,U0001609,1,2026-06-30 19:00:00,1
RCR000008261,RCT000008261,U0010850,0,,0
RCR000008262,RCT000008262,U0004778,1,2026-02-23 17:00:00,4
RCR000008263,RCT000008263,U0005107,0,,0
RCR000008264,RCT000008264,U0008485,0,,0
RCR000008265,RCT000008265,U0011886,0,,0
RCR000008266,RCT000008266,U0005705,0,,0
RCR000008267,RCT000008267,U0009523,0,,0
RCR000008268,RCT000008268,U0003629,0,,0
RCR000008269,RCT000008269,U0003476,0,,0
RCR000008270,RCT000008270,U0007741,0,,0
RCR000008271,RCT000008271,U0007393,0,,0
RCR000008272,RCT000008272,U0007953,0,,0
RCR000008273,RCT000008273,U0009580,0,,0
RCR000008274,RCT000008274,U0002395,0,,0
RCR000008275,RCT000008275,U0001899,0,,0
RCR000008276,RCT000008276,U0004043,0,,0
RCR000008277,RCT000008277,U0005278,0,,0
RCR000008278,RCT000008278,U0004813,0,,0
RCR000008279,RCT000008279,U0005925,0,,0
RCR000008280,RCT000008280,U0005762,0,,0
RCR000008281,RCT000008281,U0003564,0,,0
RCR000008282,RCT000008282,U0005890,0,,0
RCR000008283,RCT000008283,U0001388,0,,0
RCR000008284,RCT000008284,U0002226,0,,0
RCR000008285,RCT000008285,U0004110,0,,0
RCR000008286,RCT000008286,U0005523,0,,0
RCR000008287,RCT000008287,U0007467,0,,0
RCR000008288,RCT000008288,U0001523,0,,0
RCR000008289,RCT000008289,U0002627,1,2026-06-09 08:00:00,4
RCR000008290,RCT000008290,U0009132,0,,0
RCR000008291,RCT000008291,U0009504,0,,0
RCR000008292,RCT000008292,U0004761,0,,0
RCR000008293,RCT000008293,U0006154,0,,0
RCR000008294,RCT000008294,U0008798,1,2026-02-18 13:00:00,6
RCR000008295,RCT000008295,U0008644,0,,0
RCR000008296,RCT000008296,U0011197,1,2026-06-07 11:00:00,5
RCR000008297,RCT000008297,U0009110,0,,0
RCR000008298,RCT000008298,U0006251,0,,0
RCR000008299,RCT000008299,U0002943,0,,0
RCR000008300,RCT000008300,U0011763,1,2026-07-02 12:00:00,1
RCR000008301,RCT000008301,U0009032,0,,0
RCR000008302,RCT000008302,U0004740,0,,0
RCR000008303,RCT000008303,U0005752,0,,0
RCR000008304,RCT000008304,U0009399,0,,0
RCR000008305,RCT000008305,U0008003,0,,0
RCR000008306,RCT000008306,U0002104,0,,0
RCR000008307,RCT000008307,U0008805,0,,0
RCR000008308,RCT000008308,U0007792,1,2026-07-31 00:00:00,4
RCR000008309,RCT000008309,U0006806,0,,0
RCR000008310,RCT000008310,U0003008,0,,0
RCR000008311,RCT000008311,U0008539,0,,0
RCR000008312,RCT000008312,U0002675,0,,0
RCR000008313,RCT000008313,U0008092,0,,0
RCR000008314,RCT000008314,U0003424,0,,0
RCR000008315,RCT000008315,U0001191,0,,0
RCR000008316,RCT000008316,U0007760,0,,0
RCR000008317,RCT000008317,U0006282,0,,0
RCR000008318,RCT000008318,U0001358,0,,0
RCR000008319,RCT000008319,U0011992,0,,0
RCR000008320,RCT000008320,U0008369,0,,0
RCR000008321,RCT000008321,U0000980,0,,0
RCR000008322,RCT000008322,U0007797,0,,0
RCR000008323,RCT000008323,U0010732,0,,0
RCR000008324,RCT000008324,U0011788,1,2026-04-25 23:00:00,3
