conversion_event_id,user_id,channel_id,ad_campaign_id,conversion_type,converted_at,conversion_value
CE000007413,U0008909,CH04,ADC00015,registration,2026-01-26 09:22:50,1
CE000007414,U0008909,CH04,ADC00015,activation,2026-01-26 08:51:50,1
CE000007415,U0008910,CH03,ADC00091,registration,2026-08-11 10:13:07,1
CE000007416,U0008910,CH03,ADC00091,activation,2026-08-11 09:09:07,1
CE000007417,U0008912,CH03,ADC00085,registration,2026-01-21 07:39:47,1
CE000007418,U0008913,CH05,ADC00042,registration,2026-03-05 17:22:33,1
CE000007419,U0008913,CH05,ADC00042,activation,2026-03-05 14:26:33,1
CE000007420,U0008914,CH04,ADC00066,registration,2026-06-01 01:18:17,1
CE000007421,U0008914,CH04,ADC00066,activation,2026-06-01 02:00:17,1
CE000007422,U0008915,CH05,ADC00068,registration,2026-03-06 12:40:23,1
CE000007423,U0008916,CH05,ADC00068,registration,2026-03-12 14:38:16,1
CE000007424,U0008916,CH05,ADC00068,activation,2026-03-12 11:06:16,1
CE000007425,U0008918,CH03,ADC00100,registration,2026-01-15 01:55:03,1
CE000007426,U0008918,CH03,ADC00100,activation,2026-01-15 01:38:03,1
CE000007427,U0008919,CH04,ADC00054,registration,2026-01-07 15:56:26,1
CE000007428,U0008919,CH04,ADC00054,activation,2026-01-07 16:24:26,1
CE000007429,U0008921,CH06,ADC00064,registration,2026-03-22 08:08:00,1
CE000007430,U0008922,CH03,ADC00019,registration,2026-08-01 07:45:20,1
CE000007431,U0008922,CH03,ADC00019,activation,2026-08-01 11:48:20,1
CE000007432,U0008925,CH03,ADC00090,registration,2026-07-27 23:53:02,1
CE000007433,U0008926,CH03,ADC00090,registration,2026-06-14 04:05:26,1
CE000007434,U0008931,CH04,ADC00002,registration,2026-03-31 08:34:59,1
CE000007435,U0008931,CH04,ADC00002,activation,2026-03-31 07:18:59,1
CE000007436,U0008932,CH03,ADC00026,registration,2026-06-11 11:23:27,1
CE000007437,U0008932,CH03,ADC00026,activation,2026-06-11 07:17:27,1
CE000007438,U0008933,CH03,ADC00091,registration,2026-07-27 15:11:56,1
CE000007439,U0008934,CH05,,registration,2026-08-18 23:50:41,1
CE000007440,U0008935,CH03,ADC00095,registration,2026-07-01 16:16:42,1
CE000007441,U0008935,CH03,ADC00095,activation,2026-07-01 16:18:42,1
CE000007442,U0008936,CH03,ADC00019,registration,2026-07-23 05:04:59,1
CE000007443,U0008936,CH03,ADC00019,activation,2026-07-23 02:14:59,1
CE000007444,U0008939,CH04,ADC00066,registration,2026-04-21 16:00:21,1
CE000007445,U0008939,CH04,ADC00066,activation,2026-04-21 13:43:21,1
CE000007446,U0008940,CH04,ADC00015,registration,2026-02-27 21:49:41,1
CE000007447,U0008942,CH05,ADC00069,registration,2026-03-12 03:53:39,1
CE000007448,U0008945,CH04,ADC00002,registration,2026-02-11 13:01:42,1
CE000007449,U0008945,CH04,ADC00002,activation,2026-02-11 12:06:42,1
CE000007450,U0008949,CH05,ADC00042,registration,2026-02-24 17:40:12,1
CE000007451,U0008949,CH05,ADC00042,activation,2026-02-24 15:57:12,1
CE000007452,U0008952,CH03,ADC00086,registration,2026-02-27 10:50:03,1
CE000007453,U0008953,CH04,ADC00033,registration,2026-06-01 05:25:17,1
CE000007454,U0008953,CH04,ADC00033,activation,2026-06-01 09:54:17,1
CE000007455,U0008954,CH03,ADC00085,registration,2026-01-29 11:06:05,1
CE000007456,U0008956,CH04,ADC00058,registration,2026-06-16 12:21:04,1
CE000007457,U0008956,CH04,ADC00058,activation,2026-06-16 13:37:04,1
CE000007458,U0008957,CH03,ADC00085,registration,2026-02-26 11:11:36,1
CE000007459,U0008957,CH03,ADC00085,activation,2026-02-26 11:58:36,1
CE000007460,U0008958,CH03,ADC00035,registration,2026-04-07 06:11:49,1
CE000007461,U0008958,CH03,ADC00035,activation,2026-04-07 05:20:49,1
CE000007462,U0008959,CH05,ADC00029,registration,2026-07-11 18:35:32,1
CE000007463,U0008961,CH06,ADC00005,registration,2026-02-25 23:01:09,1
CE000007464,U0008961,CH06,ADC00005,activation,2026-02-26 01:48:09,1
CE000007465,U0008962,CH06,ADC00094,registration,2026-02-13 07:29:59,1
CE000007466,U0008962,CH06,ADC00094,activation,2026-02-13 10:55:59,1
CE000007467,U0008963,CH05,ADC00072,registration,2026-06-23 23:10:41,1
CE000007468,U0008963,CH05,ADC00072,activation,2026-06-24 00:06:41,1
CE000007469,U0008965,CH06,ADC00011,registration,2026-03-06 06:07:22,1
CE000007470,U0008965,CH06,ADC00011,activation,2026-03-06 06:22:22,1
CE000007471,U0008968,CH05,ADC00083,registration,2026-06-12 17:44:32,1
CE000007472,U0008968,CH05,ADC00083,activation,2026-06-12 18:35:32,1
CE000007473,U0008970,CH05,ADC00068,registration,2026-03-19 16:23:31,1
CE000007474,U0008971,CH03,ADC00008,registration,2026-03-11 00:19:26,1
CE000007475,U0008971,CH03,ADC00008,activation,2026-03-10 22:36:26,1
CE000007476,U0008972,CH03,ADC00019,registration,2026-07-20 14:52:06,1
CE000007477,U0008972,CH03,ADC00019,activation,2026-07-20 15:50:06,1
CE000007478,U0008975,CH05,ADC00029,registration,2026-07-06 23:17:45,1
CE000007479,U0008975,CH05,ADC00029,activation,2026-07-06 18:10:45,1
CE000007480,U0008981,CH03,ADC00090,registration,2026-08-09 08:06:43,1
CE000007481,U0008981,CH03,ADC00090,activation,2026-08-09 06:58:43,1
CE000007482,U0008985,CH05,ADC00059,registration,2026-07-03 08:15:52,1
CE000007483,U0008985,CH05,ADC00059,activation,2026-07-03 06:19:52,1
CE000007484,U0008986,CH04,ADC00015,registration,2026-01-23 21:48:46,1
CE000007485,U0008987,CH04,ADC00037,registration,2026-04-18 08:48:57,1
CE000007486,U0008987,CH04,ADC00037,activation,2026-04-18 13:38:57,1
CE000007487,U0008988,CH03,ADC00090,registration,2026-08-01 13:26:45,1
CE000007488,U0008988,CH03,ADC00090,activation,2026-08-01 16:23:45,1
CE000007489,U0008989,CH03,ADC00091,registration,2026-08-17 22:26:52,1
CE000007490,U0008990,CH03,ADC00086,registration,2026-02-20 16:00:08,1
CE000007491,U0008990,CH03,ADC00086,activation,2026-02-20 18:50:08,1
CE000007492,U0008991,CH04,ADC00057,registration,2026-06-06 22:09:32,1
CE000007493,U0008992,CH03,ADC00086,registration,2026-02-16 02:35:52,1
CE000007494,U0008992,CH03,ADC00086,activation,2026-02-16 05:25:52,1
CE000007495,U0008993,CH06,ADC00005,registration,2026-04-11 18:39:34,1
CE000007496,U0008993,CH06,ADC00005,activation,2026-04-11 18:39:34,1
CE000007497,U0008995,CH05,ADC00097,registration,2026-04-12 02:47:11,1
CE000007498,U0008995,CH05,ADC00097,activation,2026-04-12 03:40:11,1
CE000007499,U0008996,CH06,ADC00040,registration,2026-06-30 21:18:42,1
CE000007500,U0008996,CH06,ADC00040,activation,2026-06-30 20:43:42,1
CE000007501,U0008997,CH05,ADC00082,registration,2026-04-13 15:33:19,1
CE000007502,U0008997,CH05,ADC00082,activation,2026-04-13 16:11:19,1
CE000007503,U0009001,CH04,ADC00013,registration,2026-04-05 13:27:26,1
CE000007504,U0009001,CH04,ADC00013,activation,2026-04-05 18:08:26,1
CE000007505,U0009002,CH05,ADC00047,registration,2026-01-25 01:45:54,1
CE000007506,U0009003,CH04,ADC00041,registration,2026-07-23 15:14:20,1
CE000007507,U0009004,CH03,ADC00091,registration,2026-08-05 10:54:49,1
CE000007508,U0009004,CH03,ADC00091,activation,2026-08-05 08:26:49,1
CE000007509,U0009005,CH03,ADC00100,registration,2026-03-16 23:19:56,1
CE000007510,U0009006,CH03,ADC00007,registration,2026-05-14 18:42:17,1
CE000007511,U0009006,CH03,ADC00007,activation,2026-05-14 16:21:17,1
CE000007512,U0009011,CH04,ADC00062,registration,2026-03-18 10:00:07,1
CE000007513,U0009011,CH04,ADC00062,activation,2026-03-18 10:49:07,1
CE000007514,U0009012,CH06,ADC00050,registration,2026-03-14 09:48:32,1
CE000007515,U0009012,CH06,ADC00050,activation,2026-03-14 07:02:32,1
CE000007516,U0009013,CH03,ADC00019,registration,2026-07-20 15:32:56,1
CE000007517,U0009015,CH03,ADC00075,registration,2026-05-18 12:24:51,1
CE000007518,U0009015,CH03,ADC00075,activation,2026-05-18 14:17:51,1
CE000007519,U0009017,CH04,ADC00027,registration,2026-06-16 07:39:34,1
CE000007520,U0009017,CH04,ADC00027,activation,2026-06-16 08:46:34,1
CE000007521,U0009020,CH04,ADC00070,registration,2026-04-12 13:51:15,1
CE000007522,U0009021,CH06,ADC00096,registration,2026-03-29 13:47:57,1
CE000007523,U0009021,CH06,ADC00096,activation,2026-03-29 18:36:57,1
CE000007524,U0009023,CH03,ADC00008,registration,2026-03-15 14:50:38,1
CE000007525,U0009024,CH03,ADC00091,registration,2026-06-28 15:54:36,1
CE000007526,U0009024,CH03,ADC00091,activation,2026-06-28 15:02:36,1
CE000007527,U0009026,CH05,ADC00076,registration,2026-02-11 10:16:43,1
CE000007528,U0009026,CH05,ADC00076,activation,2026-02-11 09:47:43,1
CE000007529,U0009029,CH03,ADC00016,registration,2026-04-19 17:25:39,1
CE000007530,U0009031,CH04,ADC00013,registration,2026-04-15 15:34:43,1
CE000007531,U0009031,CH04,ADC00013,activation,2026-04-15 13:59:43,1
CE000007532,U0009032,CH04,ADC00033,registration,2026-05-14 18:29:23,1
CE000007533,U0009032,CH04,ADC00033,activation,2026-05-14 19:53:23,1
CE000007534,U0009034,CH03,ADC00091,registration,2026-07-04 12:58:07,1
CE000007535,U0009034,CH03,ADC00091,activation,2026-07-04 11:30:07,1
CE000007536,U0009038,CH05,ADC00076,registration,2026-03-02 21:30:34,1
CE000007537,U0009038,CH05,ADC00076,activation,2026-03-02 20:43:34,1
CE000007538,U0009039,CH03,ADC00035,registration,2026-04-07 01:33:13,1
CE000007539,U0009039,CH03,ADC00035,activation,2026-04-07 02:06:13,1
CE000007540,U0009041,CH06,ADC00079,registration,2026-01-27 16:44:48,1
CE000007541,U0009042,CH05,ADC00072,registration,2026-08-10 10:17:29,1
CE000007542,U0009042,CH05,ADC00072,activation,2026-08-10 11:53:29,1
CE000007543,U0009043,CH05,ADC00047,registration,2026-01-06 14:09:24,1
CE000007544,U0009045,CH05,ADC00059,registration,2026-08-07 00:38:56,1
CE000007545,U0009047,CH04,ADC00002,registration,2026-03-07 11:13:58,1
CE000007546,U0009048,CH04,ADC00041,registration,2026-07-30 14:51:21,1
CE000007547,U0009048,CH04,ADC00041,activation,2026-07-30 16:27:21,1
CE000007548,U0009052,CH05,ADC00069,registration,2026-05-16 12:57:03,1
CE000007549,U0009052,CH05,ADC00069,activation,2026-05-16 16:06:03,1
CE000007550,U0009055,CH03,ADC00091,registration,2026-08-22 04:23:26,1
CE000007551,U0009055,CH03,ADC00091,activation,2026-08-22 06:01:26,1
CE000007552,U0009056,CH06,ADC00053,registration,2026-06-22 17:12:43,1
CE000007553,U0009056,CH06,ADC00053,activation,2026-06-22 16:14:43,1
CE000007554,U0009058,CH03,ADC00091,registration,2026-08-20 06:53:54,1
CE000007555,U0009058,CH03,ADC00091,activation,2026-08-20 09:58:54,1
CE000007556,U0009061,CH04,ADC00037,registration,2026-04-17 01:38:20,1
CE000007557,U0009064,CH04,ADC00058,registration,2026-08-17 16:31:05,1
CE000007558,U0009064,CH04,ADC00058,activation,2026-08-17 18:45:05,1
CE000007559,U0009067,CH03,ADC00016,registration,2026-01-21 22:34:07,1
CE000007560,U0009067,CH03,ADC00016,activation,2026-01-21 23:11:07,1
CE000007561,U0009068,CH03,ADC00091,registration,2026-07-09 09:09:28,1
CE000007562,U0009068,CH03,ADC00091,activation,2026-07-09 07:11:28,1
CE000007563,U0009070,CH05,ADC00080,registration,2026-04-25 18:54:27,1
CE000007564,U0009070,CH05,ADC00080,activation,2026-04-25 15:53:27,1
CE000007565,U0009074,CH04,ADC00060,registration,2026-02-18 00:45:39,1
CE000007566,U0009076,CH05,ADC00076,registration,2026-03-08 16:33:47,1
CE000007567,U0009076,CH05,ADC00076,activation,2026-03-08 17:51:47,1
CE000007568,U0009078,CH03,ADC00019,registration,2026-08-08 15:55:47,1
CE000007569,U0009078,CH03,ADC00019,activation,2026-08-08 13:32:47,1
CE000007570,U0009080,CH04,ADC00058,registration,2026-08-05 11:12:51,1
CE000007571,U0009083,CH03,ADC00100,registration,2026-01-16 02:27:31,1
CE000007572,U0009085,CH04,ADC00027,registration,2026-06-23 00:48:12,1
CE000007573,U0009087,CH06,ADC00067,registration,2026-03-21 09:00:28,1
CE000007574,U0009087,CH06,ADC00067,activation,2026-03-21 13:21:28,1
CE000007575,U0009088,CH03,ADC00019,registration,2026-07-10 12:25:12,1
CE000007576,U0009088,CH03,ADC00019,activation,2026-07-10 12:45:12,1
CE000007577,U0009094,CH05,ADC00047,registration,2026-01-11 18:08:02,1
CE000007578,U0009094,CH05,ADC00047,activation,2026-01-11 20:53:02,1
CE000007579,U0009096,CH04,ADC00054,registration,2026-02-03 06:56:36,1
CE000007580,U0009096,CH04,ADC00054,activation,2026-02-03 03:04:36,1
CE000007581,U0009099,CH06,ADC00093,registration,2026-07-27 05:50:11,1
CE000007582,U0009099,CH06,ADC00093,activation,2026-07-27 03:28:11,1
CE000007583,U0009104,CH03,,registration,2026-01-05 01:45:53,1
CE000007584,U0009104,CH03,,activation,2026-01-05 04:55:53,1
CE000007585,U0009105,CH06,ADC00032,registration,2026-01-29 14:58:35,1
CE000007586,U0009108,CH03,,registration,2026-01-01 21:03:30,1
CE000007587,U0009108,CH03,,activation,2026-01-01 21:49:30,1
CE000007588,U0009109,CH03,ADC00061,registration,2026-04-03 09:50:48,1
CE000007589,U0009109,CH03,ADC00061,activation,2026-04-03 05:22:48,1
CE000007590,U0009110,CH06,ADC00067,registration,2026-05-03 05:00:25,1
CE000007591,U0009110,CH06,ADC00067,activation,2026-05-03 05:54:25,1
CE000007592,U0009112,CH03,ADC00091,registration,2026-07-14 04:40:15,1
CE000007593,U0009112,CH03,ADC00091,activation,2026-07-14 04:06:15,1
CE000007594,U0009113,CH04,ADC00033,registration,2026-06-14 22:29:07,1
CE000007595,U0009113,CH04,ADC00033,activation,2026-06-14 22:06:07,1
CE000007596,U0009115,CH04,ADC00058,registration,2026-08-05 03:30:35,1
CE000007597,U0009115,CH04,ADC00058,activation,2026-08-05 05:45:35,1
CE000007598,U0009118,CH03,ADC00016,registration,2026-03-07 22:42:37,1
CE000007599,U0009118,CH03,ADC00016,activation,2026-03-07 23:54:37,1
CE000007600,U0009119,CH05,ADC00029,registration,2026-07-14 17:13:06,1
CE000007601,U0009119,CH05,ADC00029,activation,2026-07-14 17:42:06,1
CE000007602,U0009121,CH05,ADC00059,registration,2026-08-12 12:55:25,1
CE000007603,U0009126,CH06,ADC00003,registration,2026-05-27 15:43:00,1
CE000007604,U0009126,CH06,ADC00003,activation,2026-05-27 13:27:00,1
CE000007605,U0009127,CH03,,registration,2026-01-04 15:35:34,1
CE000007606,U0009127,CH03,,activation,2026-01-04 18:20:34,1
CE000007607,U0009129,CH05,ADC00042,registration,2026-03-31 23:49:21,1
CE000007608,U0009129,CH05,ADC00042,activation,2026-04-01 02:06:21,1
CE000007609,U0009130,CH06,ADC00036,registration,2026-06-21 02:04:44,1
CE000007610,U0009130,CH06,ADC00036,activation,2026-06-21 02:45:44,1
CE000007611,U0009131,CH04,ADC00092,registration,2026-05-10 18:31:56,1
CE000007612,U0009131,CH04,ADC00092,activation,2026-05-10 18:34:56,1
CE000007613,U0009134,CH04,ADC00015,registration,2026-02-08 21:50:16,1
CE000007614,U0009134,CH04,ADC00015,activation,2026-02-08 22:28:16,1
CE000007615,U0009135,CH04,ADC00058,registration,2026-08-05 13:47:35,1
CE000007616,U0009137,CH06,ADC00036,registration,2026-07-24 19:12:23,1
CE000007617,U0009137,CH06,ADC00036,activation,2026-07-24 18:09:23,1
CE000007618,U0009143,CH05,ADC00065,registration,2026-03-15 05:12:52,1
CE000007619,U0009143,CH05,ADC00065,activation,2026-03-15 00:03:52,1
CE000007620,U0009145,CH06,,registration,2026-01-06 14:04:52,1
CE000007621,U0009145,CH06,,activation,2026-01-06 17:00:52,1
CE000007622,U0009146,CH03,ADC00091,registration,2026-07-31 11:10:04,1
CE000007623,U0009146,CH03,ADC00091,activation,2026-07-31 14:08:04,1
CE000007624,U0009148,CH03,ADC00086,registration,2026-02-13 10:10:59,1
CE000007625,U0009148,CH03,ADC00086,activation,2026-02-13 06:45:59,1
CE000007626,U0009149,CH04,ADC00054,registration,2026-01-31 08:50:07,1
CE000007627,U0009149,CH04,ADC00054,activation,2026-01-31 08:28:07,1
CE000007628,U0009150,CH04,ADC00041,registration,2026-07-12 07:55:13,1
CE000007629,U0009150,CH04,ADC00041,activation,2026-07-12 05:46:13,1
CE000007630,U0009151,CH04,ADC00041,registration,2026-07-19 17:37:02,1
CE000007631,U0009151,CH04,ADC00041,activation,2026-07-19 13:42:02,1
CE000007632,U0009152,CH06,ADC00064,registration,2026-04-05 17:01:08,1
CE000007633,U0009154,CH06,ADC00010,registration,2026-06-01 14:59:40,1
CE000007634,U0009154,CH06,ADC00010,activation,2026-06-01 11:16:40,1
CE000007635,U0009157,CH06,ADC00094,registration,2026-03-10 08:11:45,1
CE000007636,U0009161,CH04,ADC00057,registration,2026-06-02 03:44:16,1
CE000007637,U0009161,CH04,ADC00057,activation,2026-06-02 03:46:16,1
CE000007638,U0009164,CH06,ADC00079,registration,2026-03-15 01:38:17,1
CE000007639,U0009164,CH06,ADC00079,activation,2026-03-15 01:00:17,1
CE000007640,U0009166,CH03,ADC00034,registration,2026-03-10 08:30:14,1
CE000007641,U0009166,CH03,ADC00034,activation,2026-03-10 07:11:14,1
CE000007642,U0009167,CH06,ADC00010,registration,2026-05-27 12:08:42,1
CE000007643,U0009168,CH03,ADC00007,registration,2026-05-09 18:14:30,1
CE000007644,U0009168,CH03,ADC00007,activation,2026-05-09 20:01:30,1
CE000007645,U0009169,CH06,ADC00050,registration,2026-03-04 21:49:46,1
CE000007646,U0009172,CH05,ADC00044,registration,2026-05-27 09:04:16,1
CE000007647,U0009172,CH05,ADC00044,activation,2026-05-27 08:35:16,1
CE000007648,U0009174,CH05,ADC00029,registration,2026-07-20 17:03:19,1
CE000007649,U0009175,CH03,ADC00035,registration,2026-06-09 13:13:17,1
CE000007650,U0009175,CH03,ADC00035,activation,2026-06-09 09:56:17,1
CE000007651,U0009179,CH04,ADC00058,registration,2026-07-28 04:24:10,1
CE000007652,U0009184,CH03,ADC00085,registration,2026-02-27 13:57:31,1
CE000007653,U0009185,CH06,ADC00036,registration,2026-07-20 03:30:24,1
CE000007654,U0009185,CH06,ADC00036,activation,2026-07-20 04:17:24,1
CE000007655,U0009187,CH04,ADC00054,registration,2026-01-20 17:02:23,1
CE000007656,U0009188,CH05,ADC00059,registration,2026-07-07 16:52:59,1
CE000007657,U0009188,CH05,ADC00059,activation,2026-07-07 18:06:59,1
CE000007658,U0009190,CH04,ADC00037,registration,2026-04-18 11:01:03,1
CE000007659,U0009190,CH04,ADC00037,activation,2026-04-18 06:08:03,1
CE000007660,U0009192,CH04,ADC00027,registration,2026-07-23 01:37:02,1
CE000007661,U0009192,CH04,ADC00027,activation,2026-07-22 22:59:02,1
CE000007662,U0009197,CH06,ADC00032,registration,2026-01-20 20:01:36,1
CE000007663,U0009199,CH03,,registration,2026-01-04 14:18:41,1
CE000007664,U0009200,CH05,ADC00047,registration,2026-01-18 10:21:50,1
CE000007665,U0009200,CH05,ADC00047,activation,2026-01-18 10:58:50,1
CE000007666,U0009203,CH04,ADC00015,registration,2026-02-24 14:43:19,1
CE000007667,U0009204,CH04,ADC00041,registration,2026-07-12 06:12:42,1
CE000007668,U0009205,CH04,ADC00063,registration,2026-07-09 16:59:34,1
CE000007669,U0009205,CH04,ADC00063,activation,2026-07-09 16:25:34,1
CE000007670,U0009206,CH05,ADC00047,registration,2026-01-19 03:31:03,1
CE000007671,U0009207,CH06,ADC00079,registration,2026-03-20 22:15:11,1
CE000007672,U0009207,CH06,ADC00079,activation,2026-03-21 02:56:11,1
CE000007673,U0009211,CH05,ADC00059,registration,2026-07-22 09:47:06,1
CE000007674,U0009213,CH04,ADC00041,registration,2026-07-16 00:29:42,1
CE000007675,U0009213,CH04,ADC00041,activation,2026-07-15 19:34:42,1
CE000007676,U0009217,CH04,ADC00033,registration,2026-05-24 01:02:46,1
CE000007677,U0009217,CH04,ADC00033,activation,2026-05-23 23:55:46,1
CE000007678,U0009218,CH05,ADC00074,registration,2026-05-20 04:23:26,1
CE000007679,U0009219,CH04,ADC00087,registration,2026-02-28 23:57:16,1
CE000007680,U0009220,CH05,ADC00042,registration,2026-03-12 02:29:23,1
CE000007681,U0009221,CH06,ADC00025,registration,2026-08-05 19:19:55,1
CE000007682,U0009221,CH06,ADC00025,activation,2026-08-05 19:23:55,1
CE000007683,U0009223,CH06,,registration,2026-01-04 13:52:34,1
CE000007684,U0009223,CH06,,activation,2026-01-04 16:05:34,1
CE000007685,U0009225,CH03,ADC00022,registration,2026-07-04 23:38:13,1
CE000007686,U0009225,CH03,ADC00022,activation,2026-07-04 22:16:13,1
CE000007687,U0009226,CH03,ADC00091,registration,2026-08-24 13:54:14,1
CE000007688,U0009226,CH03,ADC00091,activation,2026-08-24 13:00:14,1
CE000007689,U0009228,CH03,ADC00085,registration,2026-02-07 10:49:14,1
CE000007690,U0009228,CH03,ADC00085,activation,2026-02-07 10:30:14,1
CE000007691,U0009230,CH03,ADC00028,registration,2026-04-22 21:14:41,1
CE000007692,U0009233,CH03,ADC00034,registration,2026-03-07 14:14:51,1
CE000007693,U0009233,CH03,ADC00034,activation,2026-03-07 14:48:51,1
CE000007694,U0009236,CH04,ADC00099,registration,2026-06-15 08:08:31,1
CE000007695,U0009239,CH06,ADC00096,registration,2026-05-01 11:39:35,1
CE000007696,U0009239,CH06,ADC00096,activation,2026-05-01 11:43:35,1
CE000007697,U0009240,CH03,ADC00075,registration,2026-03-28 00:38:57,1
CE000007698,U0009240,CH03,ADC00075,activation,2026-03-28 03:14:57,1
CE000007699,U0009241,CH05,ADC00029,registration,2026-07-23 13:20:37,1
CE000007700,U0009241,CH05,ADC00029,activation,2026-07-23 17:45:37,1
CE000007701,U0009244,CH03,ADC00026,registration,2026-06-27 13:52:15,1
CE000007702,U0009244,CH03,ADC00026,activation,2026-06-27 13:01:15,1
CE000007703,U0009245,CH06,ADC00005,registration,2026-05-07 02:04:16,1
CE000007704,U0009246,CH06,ADC00049,registration,2026-04-20 14:11:05,1
CE000007705,U0009247,CH04,ADC00027,registration,2026-07-21 16:47:32,1
CE000007706,U0009247,CH04,ADC00027,activation,2026-07-21 13:26:32,1
CE000007707,U0009248,CH06,ADC00053,registration,2026-06-05 07:14:02,1
CE000007708,U0009249,CH03,ADC00085,registration,2026-01-13 05:46:06,1
CE000007709,U0009250,CH05,ADC00047,registration,2026-01-27 04:50:51,1
CE000007710,U0009250,CH05,ADC00047,activation,2026-01-27 04:51:51,1
CE000007711,U0009256,CH03,ADC00048,registration,2026-04-01 05:58:33,1
CE000007712,U0009260,CH04,ADC00081,registration,2026-05-13 03:46:12,1
CE000007713,U0009260,CH04,ADC00081,activation,2026-05-13 03:44:12,1
CE000007714,U0009261,CH04,ADC00092,registration,2026-05-08 11:32:23,1
CE000007715,U0009261,CH04,ADC00092,activation,2026-05-08 06:32:23,1
CE000007716,U0009266,CH06,ADC00036,registration,2026-08-03 20:46:56,1
CE000007717,U0009266,CH06,ADC00036,activation,2026-08-03 16:19:56,1
CE000007718,U0009267,CH05,ADC00020,registration,2026-05-03 06:13:21,1
CE000007719,U0009267,CH05,ADC00020,activation,2026-05-03 05:36:21,1
CE000007720,U0009268,CH03,ADC00085,registration,2026-02-02 14:54:58,1
CE000007721,U0009268,CH03,ADC00085,activation,2026-02-02 13:49:58,1
CE000007722,U0009270,CH05,ADC00082,registration,2026-04-28 20:40:35,1
CE000007723,U0009270,CH05,ADC00082,activation,2026-04-28 20:11:35,1
CE000007724,U0009271,CH03,ADC00090,registration,2026-07-06 19:44:51,1
CE000007725,U0009277,CH05,,registration,2026-08-25 19:03:53,1
CE000007726,U0009277,CH05,,activation,2026-08-25 20:59:53,1
CE000007727,U0009279,CH03,ADC00095,registration,2026-06-11 05:02:14,1
CE000007728,U0009279,CH03,ADC00095,activation,2026-06-11 06:33:14,1
CE000007729,U0009281,CH03,ADC00008,registration,2026-02-19 03:51:23,1
CE000007730,U0009284,CH05,ADC00069,registration,2026-05-15 23:38:30,1
CE000007731,U0009284,CH05,ADC00069,activation,2026-05-16 00:05:30,1
CE000007732,U0009285,CH03,ADC00090,registration,2026-06-01 05:40:11,1
CE000007733,U0009285,CH03,ADC00090,activation,2026-06-01 03:25:11,1
CE000007734,U0009288,CH03,ADC00091,registration,2026-08-27 11:47:05,1
CE000007735,U0009288,CH03,ADC00091,activation,2026-08-27 11:05:05,1
CE000007736,U0009290,CH05,ADC00068,registration,2026-03-01 20:23:42,1
CE000007737,U0009290,CH05,ADC00068,activation,2026-03-01 20:38:42,1
CE000007738,U0009291,CH04,ADC00084,registration,2026-04-25 23:44:23,1
CE000007739,U0009291,CH04,ADC00084,activation,2026-04-26 01:29:23,1
CE000007740,U0009293,CH06,ADC00093,registration,2026-08-26 04:13:19,1
CE000007741,U0009295,CH04,ADC00041,registration,2026-08-11 13:12:24,1
CE000007742,U0009295,CH04,ADC00041,activation,2026-08-11 11:12:24,1
CE000007743,U0009296,CH05,ADC00059,registration,2026-06-20 01:39:50,1
CE000007744,U0009296,CH05,ADC00059,activation,2026-06-20 00:32:50,1
CE000007745,U0009299,CH05,ADC00076,registration,2026-02-14 21:21:14,1
CE000007746,U0009300,CH06,ADC00079,registration,2026-01-29 02:09:08,1
CE000007747,U0009302,CH05,ADC00059,registration,2026-06-24 18:00:21,1
CE000007748,U0009306,CH04,ADC00077,registration,2026-05-28 04:08:02,1
CE000007749,U0009308,CH05,ADC00042,registration,2026-02-23 04:07:24,1
CE000007750,U0009308,CH05,ADC00042,activation,2026-02-23 00:19:24,1
CE000007751,U0009310,CH03,ADC00085,registration,2026-01-10 04:08:25,1
CE000007752,U0009312,CH03,ADC00008,registration,2026-02-28 22:39:29,1
CE000007753,U0009316,CH05,ADC00059,registration,2026-07-04 13:30:36,1
CE000007754,U0009316,CH05,ADC00059,activation,2026-07-04 12:02:36,1
CE000007755,U0009319,CH04,ADC00041,registration,2026-07-16 11:25:48,1
CE000007756,U0009319,CH04,ADC00041,activation,2026-07-16 11:16:48,1
CE000007757,U0009320,CH06,ADC00093,registration,2026-08-25 05:00:43,1
CE000007758,U0009320,CH06,ADC00093,activation,2026-08-25 01:34:43,1
CE000007759,U0009321,CH03,ADC00071,registration,2026-02-18 00:31:46,1
CE000007760,U0009326,CH06,ADC00096,registration,2026-04-10 23:50:24,1
CE000007761,U0009326,CH06,ADC00096,activation,2026-04-10 23:21:24,1
CE000007762,U0009327,CH03,ADC00016,registration,2026-03-04 17:24:44,1
CE000007763,U0009327,CH03,ADC00016,activation,2026-03-04 18:14:44,1
CE000007764,U0009328,CH05,ADC00069,registration,2026-04-02 23:40:53,1
CE000007765,U0009328,CH05,ADC00069,activation,2026-04-02 21:48:53,1
CE000007766,U0009329,CH04,ADC00084,registration,2026-03-01 21:41:14,1
CE000007767,U0009329,CH04,ADC00084,activation,2026-03-01 18:07:14,1
CE000007768,U0009331,CH04,ADC00002,registration,2026-03-13 20:14:52,1
CE000007769,U0009331,CH04,ADC00002,activation,2026-03-13 18:24:52,1
CE000007770,U0009332,CH04,ADC00078,registration,2026-06-24 05:53:45,1
CE000007771,U0009334,CH03,ADC00085,registration,2026-04-01 00:41:30,1
