touch_id,recall_campaign_id,user_id,touch_channel,sent_at,delivered,clicked
RCT000007372,RC0001,U0009996,push,2026-07-29 16:00:00,1,0
RCT000007373,RC0006,U0003302,in_app,2026-02-17 13:00:00,1,0
RCT000007374,RC0009,U0007047,sms,2026-05-09 17:00:00,1,1
RCT000007375,RC0017,U0006980,sms,2026-04-08 12:00:00,1,1
RCT000007376,RC0024,U0000751,push,2026-06-06 16:00:00,1,0
RCT000007377,RC0011,U0001687,sms,2026-07-12 17:00:00,1,0
RCT000007378,RC0002,U0001638,push,2026-06-18 09:00:00,1,0
RCT000007379,RC0004,U0001779,in_app,2026-02-02 18:00:00,1,1
RCT000007380,RC0013,U0007751,push,2026-02-17 18:00:00,1,0
RCT000007381,RC0012,U0001596,push,2026-03-05 16:00:00,1,0
RCT000007382,RC0014,U0011656,push,2026-03-23 20:00:00,0,0
RCT000007383,RC0010,U0001262,push,2026-03-17 15:00:00,1,0
RCT000007384,RC0021,U0001937,in_app,2026-04-15 14:00:00,1,0
RCT000007385,RC0023,U0001502,sms,2026-06-01 11:00:00,0,0
RCT000007386,RC0009,U0009797,sms,2026-05-10 10:00:00,1,0
RCT000007387,RC0004,U0003639,in_app,2026-02-02 18:00:00,1,1
RCT000007388,RC0019,U0006518,sms,2026-06-27 20:00:00,1,0
RCT000007389,RC0004,U0005953,in_app,2026-02-03 10:00:00,1,0
RCT000007390,RC0006,U0008369,in_app,2026-02-17 19:00:00,0,0
RCT000007391,RC0019,U0005991,sms,2026-06-30 12:00:00,1,0
RCT000007392,RC0020,U0002800,push,2026-05-27 14:00:00,1,0
RCT000007393,RC0001,U0011664,push,2026-07-28 15:00:00,1,0
RCT000007394,RC0024,U0004286,push,2026-06-05 16:00:00,1,0
RCT000007395,RC0008,U0011018,push,2026-06-27 13:00:00,1,0
RCT000007396,RC0010,U0003928,push,2026-03-14 13:00:00,1,0
RCT000007397,RC0003,U0005395,push,2026-02-16 16:00:00,1,0
RCT000007398,RC0012,U0004229,push,2026-02-27 12:00:00,1,0
RCT000007399,RC0017,U0008034,sms,2026-04-12 19:00:00,1,0
RCT000007400,RC0023,U0002203,sms,2026-06-01 20:00:00,1,0
RCT000007401,RC0008,U0005156,push,2026-06-23 18:00:00,1,0
RCT000007402,RC0003,U0006134,push,2026-02-11 18:00:00,0,0
RCT000007403,RC0023,U0003338,sms,2026-05-31 16:00:00,1,1
RCT000007404,RC0018,U0001206,push,2026-02-10 10:00:00,1,0
RCT000007405,RC0013,U0001660,push,2026-02-15 12:00:00,1,0
RCT000007406,RC0021,U0010751,in_app,2026-04-15 16:00:00,1,0
RCT000007407,RC0023,U0007389,sms,2026-05-30 21:00:00,1,0
RCT000007408,RC0008,U0005671,push,2026-06-24 12:00:00,1,0
RCT000007409,RC0009,U0001783,sms,2026-05-06 11:00:00,1,0
RCT000007410,RC0003,U0004005,push,2026-02-13 12:00:00,1,1
RCT000007411,RC0011,U0011051,sms,2026-07-14 21:00:00,1,0
RCT000007412,RC0013,U0007423,push,2026-02-19 16:00:00,1,1
RCT000007413,RC0022,U0006376,in_app,2026-05-24 13:00:00,1,0
RCT000007414,RC0011,U0000581,sms,2026-07-14 08:00:00,1,0
RCT000007415,RC0019,U0011560,sms,2026-06-30 08:00:00,1,0
RCT000007416,RC0023,U0009199,sms,2026-06-01 12:00:00,0,0
RCT000007417,RC0018,U0011162,push,2026-02-14 16:00:00,1,1
RCT000007418,RC0003,U0006739,push,2026-02-13 18:00:00,1,0
RCT000007419,RC0017,U0011637,sms,2026-04-09 14:00:00,1,0
RCT000007420,RC0007,U0010131,push,2026-06-23 15:00:00,1,1
RCT000007421,RC0001,U0011106,push,2026-07-31 12:00:00,1,0
RCT000007422,RC0007,U0011844,push,2026-06-29 11:00:00,1,0
RCT000007423,RC0013,U0001774,push,2026-02-14 10:00:00,1,0
RCT000007424,RC0019,U0005924,sms,2026-06-27 11:00:00,1,0
RCT000007425,RC0001,U0000004,push,2026-07-27 21:00:00,1,1
RCT000007426,RC0005,U0007234,push,2026-07-31 19:00:00,1,0
RCT000007427,RC0018,U0005950,push,2026-02-11 19:00:00,1,0
RCT000007428,RC0005,U0007909,push,2026-07-28 11:00:00,1,1
RCT000007429,RC0009,U0006287,sms,2026-05-08 20:00:00,1,1
RCT000007430,RC0021,U0003977,in_app,2026-04-15 16:00:00,1,0
RCT000007431,RC0014,U0001669,push,2026-03-22 13:00:00,1,0
RCT000007432,RC0003,U0010147,push,2026-02-11 14:00:00,1,0
RCT000007433,RC0001,U0008585,push,2026-07-31 19:00:00,1,0
RCT000007434,RC0007,U0001520,push,2026-06-26 20:00:00,1,0
RCT000007435,RC0002,U0007065,push,2026-06-17 15:00:00,1,0
RCT000007436,RC0016,U0009962,in_app,2026-02-20 16:00:00,1,0
RCT000007437,RC0013,U0009836,push,2026-02-16 15:00:00,1,0
RCT000007438,RC0001,U0010314,push,2026-07-26 17:00:00,1,0
RCT000007439,RC0023,U0001767,sms,2026-05-29 15:00:00,1,0
RCT000007440,RC0011,U0006008,sms,2026-07-10 13:00:00,1,0
RCT000007441,RC0010,U0010046,push,2026-03-13 14:00:00,1,0
RCT000007442,RC0005,U0002976,push,2026-07-31 21:00:00,1,0
RCT000007443,RC0016,U0005822,in_app,2026-02-20 21:00:00,1,0
RCT000007444,RC0015,U0002967,push,2026-04-26 16:00:00,1,0
RCT000007445,RC0004,U0000506,in_app,2026-02-01 10:00:00,1,0
RCT000007446,RC0011,U0005513,sms,2026-07-16 09:00:00,1,0
RCT000007447,RC0013,U0005486,push,2026-02-14 21:00:00,1,0
RCT000007448,RC0007,U0000918,push,2026-06-24 17:00:00,1,0
RCT000007449,RC0017,U0007995,sms,2026-04-13 20:00:00,1,1
RCT000007450,RC0010,U0001071,push,2026-03-16 13:00:00,1,0
RCT000007451,RC0010,U0008794,push,2026-03-18 11:00:00,1,0
RCT000007452,RC0020,U0005406,push,2026-05-27 20:00:00,1,0
RCT000007453,RC0019,U0007818,sms,2026-06-26 17:00:00,1,0
RCT000007454,RC0018,U0008727,push,2026-02-12 19:00:00,0,0
RCT000007455,RC0004,U0002282,in_app,2026-02-05 14:00:00,1,0
RCT000007456,RC0019,U0005917,sms,2026-06-29 14:00:00,1,0
RCT000007457,RC0023,U0006187,sms,2026-05-31 09:00:00,1,0
RCT000007458,RC0019,U0005020,sms,2026-06-30 18:00:00,1,0
RCT000007459,RC0021,U0008043,in_app,2026-04-17 10:00:00,1,0
RCT000007460,RC0014,U0011011,push,2026-03-27 21:00:00,1,0
RCT000007461,RC0024,U0011997,push,2026-06-10 18:00:00,1,0
RCT000007462,RC0002,U0005606,push,2026-06-17 15:00:00,1,0
RCT000007463,RC0004,U0011859,in_app,2026-02-05 19:00:00,0,0
RCT000007464,RC0023,U0010941,sms,2026-05-28 11:00:00,1,0
RCT000007465,RC0012,U0011311,push,2026-03-03 10:00:00,1,0
RCT000007466,RC0001,U0006621,push,2026-07-29 14:00:00,0,0
RCT000007467,RC0002,U0009761,push,2026-06-18 12:00:00,1,0
RCT000007468,RC0015,U0006952,push,2026-04-25 21:00:00,1,0
RCT000007469,RC0012,U0007505,push,2026-03-03 11:00:00,1,0
RCT000007470,RC0014,U0010551,push,2026-03-24 08:00:00,0,0
RCT000007471,RC0011,U0002984,sms,2026-07-11 16:00:00,1,0
RCT000007472,RC0022,U0002976,in_app,2026-05-23 12:00:00,1,0
RCT000007473,RC0005,U0007943,push,2026-07-28 09:00:00,1,0
RCT000007474,RC0002,U0008559,push,2026-06-18 16:00:00,1,0
RCT000007475,RC0004,U0011429,in_app,2026-02-01 10:00:00,1,1
RCT000007476,RC0020,U0008252,push,2026-05-26 21:00:00,0,0
RCT000007477,RC0010,U0010687,push,2026-03-15 20:00:00,1,1
RCT000007478,RC0014,U0000766,push,2026-03-21 19:00:00,1,0
RCT000007479,RC0016,U0004720,in_app,2026-02-20 15:00:00,0,0
RCT000007480,RC0003,U0007068,push,2026-02-12 10:00:00,1,0
RCT000007481,RC0009,U0011406,sms,2026-05-08 13:00:00,1,0
RCT000007482,RC0008,U0007458,push,2026-06-23 09:00:00,1,0
RCT000007483,RC0002,U0008751,push,2026-06-18 08:00:00,1,0
RCT000007484,RC0006,U0010533,in_app,2026-02-16 09:00:00,1,0
RCT000007485,RC0019,U0001304,sms,2026-06-28 16:00:00,1,0
RCT000007486,RC0023,U0000762,sms,2026-06-02 10:00:00,1,0
RCT000007487,RC0024,U0008590,push,2026-06-10 13:00:00,1,0
RCT000007488,RC0007,U0006139,push,2026-06-24 11:00:00,1,0
RCT000007489,RC0005,U0003901,push,2026-07-31 12:00:00,1,0
RCT000007490,RC0004,U0001233,in_app,2026-02-01 09:00:00,1,0
RCT000007491,RC0005,U0003637,push,2026-07-30 14:00:00,1,0
RCT000007492,RC0024,U0010027,push,2026-06-10 15:00:00,1,0
RCT000007493,RC0006,U0008009,in_app,2026-02-17 19:00:00,1,0
RCT000007494,RC0009,U0003814,sms,2026-05-07 13:00:00,0,0
RCT000007495,RC0006,U0004923,in_app,2026-02-19 12:00:00,1,0
RCT000007496,RC0022,U0006409,in_app,2026-05-25 10:00:00,1,0
RCT000007497,RC0022,U0009020,in_app,2026-05-22 09:00:00,1,0
RCT000007498,RC0022,U0011380,in_app,2026-05-26 16:00:00,1,0
RCT000007499,RC0024,U0006486,push,2026-06-06 17:00:00,1,1
RCT000007500,RC0001,U0006774,push,2026-08-01 08:00:00,1,0
RCT000007501,RC0016,U0007334,in_app,2026-02-24 15:00:00,1,0
RCT000007502,RC0023,U0001229,sms,2026-05-27 09:00:00,1,0
RCT000007503,RC0022,U0004754,in_app,2026-05-22 15:00:00,1,0
RCT000007504,RC0007,U0003455,push,2026-06-28 08:00:00,0,0
RCT000007505,RC0020,U0009806,push,2026-05-29 16:00:00,1,0
RCT000007506,RC0024,U0010884,push,2026-06-07 18:00:00,1,0
RCT000007507,RC0023,U0009886,sms,2026-05-27 16:00:00,1,0
RCT000007508,RC0008,U0002812,push,2026-06-26 13:00:00,1,0
RCT000007509,RC0009,U0004135,sms,2026-05-06 20:00:00,1,0
RCT000007510,RC0016,U0010187,in_app,2026-02-22 13:00:00,1,0
RCT000007511,RC0015,U0007231,push,2026-04-23 13:00:00,1,0
RCT000007512,RC0020,U0004997,push,2026-05-29 14:00:00,1,1
RCT000007513,RC0020,U0009676,push,2026-05-29 15:00:00,1,1
RCT000007514,RC0016,U0000624,in_app,2026-02-21 19:00:00,1,0
RCT000007515,RC0016,U0006620,in_app,2026-02-20 18:00:00,1,0
RCT000007516,RC0007,U0010762,push,2026-06-25 16:00:00,1,0
RCT000007517,RC0019,U0002342,sms,2026-06-26 12:00:00,1,0
RCT000007518,RC0017,U0008381,sms,2026-04-08 11:00:00,1,1
RCT000007519,RC0001,U0011256,push,2026-07-27 21:00:00,1,0
RCT000007520,RC0008,U0011905,push,2026-06-21 19:00:00,1,0
RCT000007521,RC0015,U0010256,push,2026-04-25 20:00:00,1,0
RCT000007522,RC0014,U0011291,push,2026-03-25 21:00:00,1,0
RCT000007523,RC0007,U0000678,push,2026-06-23 15:00:00,1,0
RCT000007524,RC0006,U0007684,in_app,2026-02-17 12:00:00,1,0
RCT000007525,RC0020,U0002641,push,2026-05-25 19:00:00,1,0
RCT000007526,RC0003,U0005187,push,2026-02-11 16:00:00,1,0
RCT000007527,RC0007,U0005267,push,2026-06-25 11:00:00,0,0
RCT000007528,RC0005,U0006133,push,2026-08-01 11:00:00,1,1
RCT000007529,RC0017,U0001147,sms,2026-04-09 18:00:00,1,0
RCT000007530,RC0008,U0010581,push,2026-06-21 15:00:00,1,0
RCT000007531,RC0009,U0007839,sms,2026-05-07 13:00:00,1,0
RCT000007532,RC0011,U0008419,sms,2026-07-14 09:00:00,1,0
RCT000007533,RC0024,U0008803,push,2026-06-06 09:00:00,1,0
RCT000007534,RC0010,U0002609,push,2026-03-13 10:00:00,1,0
RCT000007535,RC0018,U0006417,push,2026-02-14 13:00:00,1,0
RCT000007536,RC0009,U0007714,sms,2026-05-11 08:00:00,1,0
RCT000007537,RC0006,U0009834,in_app,2026-02-21 20:00:00,1,0
RCT000007538,RC0002,U0007278,push,2026-06-18 13:00:00,1,0
RCT000007539,RC0003,U0010574,push,2026-02-11 09:00:00,1,0
RCT000007540,RC0009,U0011687,sms,2026-05-11 17:00:00,1,0
RCT000007541,RC0002,U0011378,push,2026-06-16 21:00:00,1,1
RCT000007542,RC0007,U0007754,push,2026-06-28 15:00:00,1,0
RCT000007543,RC0004,U0006870,in_app,2026-01-31 11:00:00,1,0
RCT000007544,RC0004,U0000297,in_app,2026-01-31 09:00:00,1,0
RCT000007545,RC0005,U0010877,push,2026-08-03 11:00:00,1,0
RCT000007546,RC0022,U0000104,in_app,2026-05-22 19:00:00,1,1
RCT000007547,RC0008,U0004761,push,2026-06-27 20:00:00,1,0
RCT000007548,RC0009,U0004239,sms,2026-05-06 16:00:00,1,0
RCT000007549,RC0017,U0010582,sms,2026-04-11 17:00:00,1,0
RCT000007550,RC0021,U0011582,in_app,2026-04-14 12:00:00,1,0
RCT000007551,RC0008,U0008834,push,2026-06-26 09:00:00,1,0
RCT000007552,RC0023,U0000560,sms,2026-05-29 20:00:00,1,0
RCT000007553,RC0008,U0006404,push,2026-06-26 19:00:00,1,0
RCT000007554,RC0010,U0004175,push,2026-03-16 21:00:00,1,0
RCT000007555,RC0010,U0005703,push,2026-03-16 15:00:00,1,0
RCT000007556,RC0004,U0002094,in_app,2026-02-06 21:00:00,1,0
RCT000007557,RC0008,U0006117,push,2026-06-26 13:00:00,1,1
RCT000007558,RC0023,U0009866,sms,2026-05-31 14:00:00,1,0
RCT000007559,RC0006,U0008917,in_app,2026-02-18 18:00:00,1,0
RCT000007560,RC0024,U0011062,push,2026-06-06 11:00:00,1,0
RCT000007561,RC0010,U0009805,push,2026-03-17 15:00:00,1,0
RCT000007562,RC0007,U0002756,push,2026-06-24 19:00:00,1,0
RCT000007563,RC0015,U0007624,push,2026-04-23 19:00:00,1,0
RCT000007564,RC0017,U0001514,sms,2026-04-12 20:00:00,1,0
RCT000007565,RC0012,U0000473,push,2026-03-03 17:00:00,1,0
RCT000007566,RC0009,U0011131,sms,2026-05-09 14:00:00,1,0
RCT000007567,RC0023,U0001488,sms,2026-05-29 15:00:00,1,0
RCT000007568,RC0003,U0001553,push,2026-02-15 20:00:00,1,1
RCT000007569,RC0007,U0011287,push,2026-06-26 09:00:00,1,1
RCT000007570,RC0021,U0005454,in_app,2026-04-15 12:00:00,1,1
RCT000007571,RC0006,U0000974,in_app,2026-02-21 19:00:00,1,0
RCT000007572,RC0003,U0007348,push,2026-02-12 14:00:00,1,0
RCT000007573,RC0014,U0011731,push,2026-03-27 10:00:00,1,0
RCT000007574,RC0014,U0007132,push,2026-03-24 12:00:00,1,0
RCT000007575,RC0022,U0003702,in_app,2026-05-27 14:00:00,1,0
RCT000007576,RC0020,U0001238,push,2026-05-26 18:00:00,1,0
RCT000007577,RC0002,U0008819,push,2026-06-19 17:00:00,1,0
RCT000007578,RC0020,U0004264,push,2026-05-30 17:00:00,1,0
RCT000007579,RC0013,U0004239,push,2026-02-18 09:00:00,1,0
RCT000007580,RC0019,U0009568,sms,2026-06-25 18:00:00,1,0
RCT000007581,RC0005,U0006890,push,2026-07-28 14:00:00,0,0
RCT000007582,RC0006,U0007695,in_app,2026-02-19 14:00:00,1,0
RCT000007583,RC0020,U0002188,push,2026-05-30 18:00:00,1,0
RCT000007584,RC0014,U0002660,push,2026-03-24 12:00:00,1,1
RCT000007585,RC0019,U0003186,sms,2026-07-01 21:00:00,1,0
RCT000007586,RC0010,U0002162,push,2026-03-15 20:00:00,1,1
RCT000007587,RC0005,U0009423,push,2026-08-01 20:00:00,1,0
RCT000007588,RC0020,U0002033,push,2026-05-26 11:00:00,1,0
RCT000007589,RC0013,U0010382,push,2026-02-17 16:00:00,1,0
RCT000007590,RC0017,U0011619,sms,2026-04-13 15:00:00,1,1
RCT000007591,RC0013,U0008745,push,2026-02-17 14:00:00,1,0
RCT000007592,RC0014,U0008690,push,2026-03-23 15:00:00,1,0
RCT000007593,RC0012,U0003762,push,2026-03-01 15:00:00,1,1
RCT000007594,RC0011,U0000951,sms,2026-07-14 10:00:00,1,0
RCT000007595,RC0020,U0006093,push,2026-05-27 16:00:00,1,0
RCT000007596,RC0019,U0003664,sms,2026-06-25 18:00:00,1,1
RCT000007597,RC0008,U0005427,push,2026-06-23 15:00:00,1,0
RCT000007598,RC0024,U0011852,push,2026-06-07 14:00:00,1,0
RCT000007599,RC0009,U0008565,sms,2026-05-09 21:00:00,1,0
RCT000007600,RC0005,U0006726,push,2026-07-31 17:00:00,1,0
RCT000007601,RC0023,U0008381,sms,2026-06-01 12:00:00,1,1
RCT000007602,RC0007,U0006840,push,2026-06-23 13:00:00,1,0
RCT000007603,RC0009,U0005097,sms,2026-05-08 09:00:00,1,0
RCT000007604,RC0017,U0011838,sms,2026-04-12 14:00:00,1,0
RCT000007605,RC0019,U0006055,sms,2026-07-01 20:00:00,1,0
RCT000007606,RC0014,U0010859,push,2026-03-24 12:00:00,1,0
RCT000007607,RC0003,U0004078,push,2026-02-12 13:00:00,1,1
RCT000007608,RC0005,U0002362,push,2026-07-28 18:00:00,1,0
RCT000007609,RC0021,U0007574,in_app,2026-04-16 17:00:00,1,0
RCT000007610,RC0017,U0006194,sms,2026-04-12 09:00:00,1,0
RCT000007611,RC0019,U0004434,sms,2026-07-01 09:00:00,1,0
RCT000007612,RC0012,U0004286,push,2026-02-28 16:00:00,1,0
RCT000007613,RC0012,U0005012,push,2026-03-05 09:00:00,1,1
RCT000007614,RC0022,U0000420,in_app,2026-05-24 10:00:00,1,1
RCT000007615,RC0007,U0007757,push,2026-06-26 17:00:00,1,1
RCT000007616,RC0017,U0001270,sms,2026-04-10 13:00:00,1,0
RCT000007617,RC0018,U0005791,push,2026-02-14 09:00:00,1,0
RCT000007618,RC0005,U0009076,push,2026-07-31 18:00:00,1,0
RCT000007619,RC0013,U0007520,push,2026-02-17 19:00:00,1,0
RCT000007620,RC0006,U0010228,in_app,2026-02-20 15:00:00,1,0
RCT000007621,RC0019,U0009139,sms,2026-06-28 12:00:00,1,0
RCT000007622,RC0009,U0010572,sms,2026-05-06 09:00:00,1,0
RCT000007623,RC0020,U0008002,push,2026-05-29 21:00:00,1,0
RCT000007624,RC0024,U0000821,push,2026-06-08 10:00:00,0,0
RCT000007625,RC0008,U0009557,push,2026-06-26 08:00:00,1,0
RCT000007626,RC0021,U0010498,in_app,2026-04-15 11:00:00,1,0
RCT000007627,RC0007,U0006139,push,2026-06-29 17:00:00,1,0
RCT000007628,RC0014,U0011198,push,2026-03-23 17:00:00,1,0
RCT000007629,RC0010,U0003819,push,2026-03-18 12:00:00,1,1
RCT000007630,RC0004,U0008061,in_app,2026-02-03 15:00:00,1,0
RCT000007631,RC0005,U0000845,push,2026-07-28 18:00:00,1,0
RCT000007632,RC0008,U0001518,push,2026-06-21 08:00:00,1,1
RCT000007633,RC0001,U0004871,push,2026-07-28 13:00:00,1,0
RCT000007634,RC0011,U0006493,sms,2026-07-10 15:00:00,1,0
RCT000007635,RC0002,U0009423,push,2026-06-13 19:00:00,1,0
RCT000007636,RC0002,U0001874,push,2026-06-19 12:00:00,1,0
RCT000007637,RC0021,U0002579,in_app,2026-04-16 21:00:00,1,0
RCT000007638,RC0005,U0011099,push,2026-07-30 15:00:00,1,0
RCT000007639,RC0002,U0011963,push,2026-06-14 15:00:00,1,0
RCT000007640,RC0002,U0007841,push,2026-06-13 20:00:00,1,0
RCT000007641,RC0018,U0004364,push,2026-02-12 15:00:00,0,0
RCT000007642,RC0011,U0003642,sms,2026-07-14 10:00:00,1,0
RCT000007643,RC0013,U0000609,push,2026-02-15 08:00:00,1,0
RCT000007644,RC0003,U0004865,push,2026-02-11 13:00:00,1,0
RCT000007645,RC0005,U0000462,push,2026-08-03 18:00:00,1,1
RCT000007646,RC0014,U0001068,push,2026-03-25 11:00:00,1,0
RCT000007647,RC0004,U0002463,in_app,2026-02-05 09:00:00,1,0
RCT000007648,RC0023,U0010472,sms,2026-05-27 14:00:00,1,0
RCT000007649,RC0024,U0003222,push,2026-06-10 19:00:00,0,0
RCT000007650,RC0001,U0007598,push,2026-07-28 21:00:00,1,0
RCT000007651,RC0021,U0010161,in_app,2026-04-18 15:00:00,1,0
RCT000007652,RC0004,U0004683,in_app,2026-02-01 21:00:00,0,0
RCT000007653,RC0001,U0008656,push,2026-07-27 12:00:00,1,0
RCT000007654,RC0007,U0000829,push,2026-06-29 21:00:00,0,0
RCT000007655,RC0007,U0008392,push,2026-06-25 16:00:00,1,1
RCT000007656,RC0024,U0010349,push,2026-06-09 16:00:00,1,0
RCT000007657,RC0006,U0007540,in_app,2026-02-18 18:00:00,1,0
RCT000007658,RC0004,U0010675,in_app,2026-02-05 17:00:00,1,1
RCT000007659,RC0020,U0008489,push,2026-05-29 10:00:00,1,0
RCT000007660,RC0005,U0007763,push,2026-08-01 11:00:00,1,0
RCT000007661,RC0005,U0001493,push,2026-07-28 10:00:00,1,0
RCT000007662,RC0005,U0003011,push,2026-08-01 14:00:00,0,0
RCT000007663,RC0008,U0002445,push,2026-06-25 21:00:00,1,1
RCT000007664,RC0001,U0001699,push,2026-07-29 12:00:00,1,0
RCT000007665,RC0018,U0004965,push,2026-02-14 10:00:00,1,0
RCT000007666,RC0008,U0001650,push,2026-06-24 13:00:00,1,1
RCT000007667,RC0019,U0005024,sms,2026-06-25 15:00:00,1,0
RCT000007668,RC0010,U0010598,push,2026-03-13 13:00:00,1,0
RCT000007669,RC0001,U0011095,push,2026-07-30 19:00:00,0,0
RCT000007670,RC0017,U0001582,sms,2026-04-08 13:00:00,1,0
RCT000007671,RC0019,U0001593,sms,2026-06-29 13:00:00,1,0
RCT000007672,RC0021,U0003493,in_app,2026-04-20 08:00:00,1,0
RCT000007673,RC0018,U0004624,push,2026-02-08 10:00:00,0,0
RCT000007674,RC0014,U0001769,push,2026-03-26 18:00:00,1,1
RCT000007675,RC0010,U0001502,push,2026-03-12 18:00:00,1,0
RCT000007676,RC0020,U0007311,push,2026-05-29 09:00:00,1,1
RCT000007677,RC0004,U0011093,in_app,2026-02-01 12:00:00,1,0
RCT000007678,RC0010,U0002594,push,2026-03-17 12:00:00,1,0
RCT000007679,RC0020,U0005904,push,2026-05-26 21:00:00,0,0
RCT000007680,RC0007,U0002106,push,2026-06-27 12:00:00,1,0
RCT000007681,RC0009,U0011997,sms,2026-05-09 19:00:00,1,1
RCT000007682,RC0018,U0009814,push,2026-02-13 18:00:00,1,1
RCT000007683,RC0021,U0004885,in_app,2026-04-20 08:00:00,1,0
RCT000007684,RC0012,U0008149,push,2026-03-03 13:00:00,1,1
RCT000007685,RC0011,U0008401,sms,2026-07-10 19:00:00,1,0
RCT000007686,RC0018,U0008803,push,2026-02-14 13:00:00,1,0
RCT000007687,RC0013,U0006538,push,2026-02-19 19:00:00,1,0
RCT000007688,RC0014,U0006779,push,2026-03-23 16:00:00,1,0
RCT000007689,RC0021,U0004062,in_app,2026-04-18 15:00:00,1,0
RCT000007690,RC0006,U0005706,in_app,2026-02-16 16:00:00,1,0
RCT000007691,RC0017,U0004538,sms,2026-04-10 13:00:00,1,0
RCT000007692,RC0021,U0005273,in_app,2026-04-19 10:00:00,1,0
RCT000007693,RC0016,U0001176,in_app,2026-02-23 16:00:00,1,0
RCT000007694,RC0003,U0003055,push,2026-02-16 09:00:00,1,0
RCT000007695,RC0002,U0010811,push,2026-06-16 16:00:00,1,1
RCT000007696,RC0010,U0007474,push,2026-03-14 18:00:00,1,1
RCT000007697,RC0013,U0009258,push,2026-02-15 08:00:00,1,0
RCT000007698,RC0010,U0002580,push,2026-03-13 09:00:00,1,1
RCT000007699,RC0008,U0000720,push,2026-06-23 17:00:00,1,0
RCT000007700,RC0018,U0005942,push,2026-02-13 12:00:00,1,0
RCT000007701,RC0009,U0009234,sms,2026-05-12 16:00:00,1,0
RCT000007702,RC0005,U0010654,push,2026-08-02 08:00:00,1,0
RCT000007703,RC0024,U0005195,push,2026-06-04 08:00:00,1,0
RCT000007704,RC0018,U0005137,push,2026-02-09 12:00:00,1,0
RCT000007705,RC0020,U0001627,push,2026-05-26 09:00:00,1,0
RCT000007706,RC0010,U0006334,push,2026-03-13 09:00:00,1,0
RCT000007707,RC0013,U0005173,push,2026-02-17 12:00:00,1,1
RCT000007708,RC0011,U0008784,sms,2026-07-11 12:00:00,1,0
RCT000007709,RC0007,U0010051,push,2026-06-29 15:00:00,1,0
RCT000007710,RC0011,U0007548,sms,2026-07-11 14:00:00,1,0
RCT000007711,RC0009,U0009700,sms,2026-05-07 12:00:00,1,0
RCT000007712,RC0009,U0008782,sms,2026-05-06 16:00:00,1,0
RCT000007713,RC0020,U0003454,push,2026-05-26 09:00:00,1,0
RCT000007714,RC0017,U0006020,sms,2026-04-10 15:00:00,1,0
RCT000007715,RC0007,U0006064,push,2026-06-25 09:00:00,1,0
RCT000007716,RC0002,U0005140,push,2026-06-14 08:00:00,1,0
RCT000007717,RC0021,U0003452,in_app,2026-04-15 12:00:00,1,0
RCT000007718,RC0013,U0002296,push,2026-02-15 19:00:00,1,0
RCT000007719,RC0023,U0000561,sms,2026-06-02 18:00:00,1,0
RCT000007720,RC0024,U0000626,push,2026-06-07 15:00:00,1,0
RCT000007721,RC0001,U0009979,push,2026-07-26 08:00:00,1,0
RCT000007722,RC0018,U0003427,push,2026-02-13 13:00:00,1,0
RCT000007723,RC0012,U0003573,push,2026-03-02 20:00:00,1,0
RCT000007724,RC0023,U0008333,sms,2026-05-27 21:00:00,1,0
RCT000007725,RC0004,U0008902,in_app,2026-02-06 14:00:00,1,0
RCT000007726,RC0017,U0008481,sms,2026-04-14 20:00:00,1,0
RCT000007727,RC0005,U0010441,push,2026-07-31 10:00:00,1,0
RCT000007728,RC0009,U0005016,sms,2026-05-08 13:00:00,1,0
RCT000007729,RC0008,U0005291,push,2026-06-27 20:00:00,1,0
RCT000007730,RC0007,U0006085,push,2026-06-29 09:00:00,0,0
RCT000007731,RC0017,U0009700,sms,2026-04-10 13:00:00,1,0
RCT000007732,RC0004,U0004326,in_app,2026-02-05 13:00:00,1,0
RCT000007733,RC0002,U0007292,push,2026-06-13 09:00:00,1,0
RCT000007734,RC0002,U0011726,push,2026-06-15 20:00:00,1,1
RCT000007735,RC0011,U0007711,sms,2026-07-14 17:00:00,1,0
RCT000007736,RC0012,U0011374,push,2026-03-01 13:00:00,1,0
RCT000007737,RC0003,U0001601,push,2026-02-16 11:00:00,1,0
RCT000007738,RC0018,U0005978,push,2026-02-14 21:00:00,1,1
RCT000007739,RC0002,U0006368,push,2026-06-16 16:00:00,1,1
RCT000007740,RC0017,U0004408,sms,2026-04-10 15:00:00,0,0
RCT000007741,RC0022,U0007512,in_app,2026-05-23 11:00:00,1,0
RCT000007742,RC0005,U0001648,push,2026-07-29 19:00:00,1,0
RCT000007743,RC0008,U0002919,push,2026-06-21 18:00:00,1,0
RCT000007744,RC0003,U0003651,push,2026-02-12 18:00:00,1,0
RCT000007745,RC0001,U0009800,push,2026-07-29 16:00:00,1,0
RCT000007746,RC0005,U0010614,push,2026-08-01 12:00:00,1,0
RCT000007747,RC0006,U0009286,in_app,2026-02-15 19:00:00,1,0
RCT000007748,RC0024,U0006463,push,2026-06-08 17:00:00,1,0
RCT000007749,RC0019,U0009464,sms,2026-06-27 09:00:00,1,0
RCT000007750,RC0009,U0009262,sms,2026-05-06 17:00:00,1,0
RCT000007751,RC0001,U0006414,push,2026-07-28 11:00:00,1,0
RCT000007752,RC0002,U0000676,push,2026-06-14 21:00:00,1,0
