attribution_id,user_id,channel_id,ad_campaign_id,attribution_type,attributed_at,confidence_score
ATTR00004127,U0008460,CH05,ADC00059,first_click,2026-07-26 11:11:48,0.827
ATTR00004128,U0008462,CH05,ADC00047,last_click,2026-01-25 21:43:12,0.6405
ATTR00004129,U0008463,CH03,ADC00028,first_click,2026-04-23 13:31:16,0.7503
ATTR00004130,U0008466,CH03,ADC00090,last_click,2026-07-13 16:27:06,0.8318
ATTR00004131,U0008468,CH03,ADC00091,last_click,2026-07-26 02:00:31,0.901
ATTR00004132,U0008472,CH03,ADC00086,view_through,2026-01-27 10:32:02,0.6796
ATTR00004133,U0008473,CH05,ADC00059,first_click,2026-06-22 09:27:35,0.7311
ATTR00004134,U0008475,CH06,ADC00096,view_through,2026-04-08 18:28:32,0.7207
ATTR00004135,U0008476,CH04,ADC00058,last_click,2026-07-15 08:53:54,0.7949
ATTR00004136,U0008477,CH05,ADC00072,first_click,2026-07-29 01:11:30,0.939
ATTR00004137,U0008478,CH04,ADC00099,last_click,2026-06-09 15:43:39,0.8575
ATTR00004138,U0008480,CH06,ADC00040,last_click,2026-06-20 05:27:48,0.7996
ATTR00004139,U0008483,CH05,ADC00072,last_click,2026-07-01 18:09:24,0.79
ATTR00004140,U0008484,CH05,ADC00044,last_click,2026-05-27 15:00:07,0.9165
ATTR00004141,U0008485,CH03,ADC00007,last_click,2026-06-15 17:20:00,0.7867
ATTR00004142,U0008486,CH03,ADC00035,last_click,2026-05-05 06:43:06,0.9388
ATTR00004143,U0008488,CH04,ADC00058,last_click,2026-08-17 05:22:21,0.9277
ATTR00004144,U0008489,CH05,ADC00059,first_click,2026-07-11 13:18:54,0.9413
ATTR00004145,U0008490,CH05,ADC00072,last_click,2026-07-11 19:12:47,0.9161
ATTR00004146,U0008492,CH06,ADC00032,last_click,2026-02-10 13:31:18,0.7069
ATTR00004147,U0008495,CH05,ADC00046,last_click,2026-06-01 22:36:13,0.804
ATTR00004148,U0008496,CH04,ADC00015,last_click,2026-02-19 14:30:59,0.9461
ATTR00004149,U0008504,CH05,ADC00059,first_click,2026-07-20 01:14:54,0.6812
ATTR00004150,U0008510,CH03,ADC00091,last_click,2026-08-24 00:35:14,0.8681
ATTR00004151,U0008511,CH06,ADC00049,first_click,2026-05-28 03:39:56,0.8355
ATTR00004152,U0008513,CH03,ADC00091,last_click,2026-06-30 01:30:17,0.6503
ATTR00004153,U0008515,CH06,ADC00093,last_click,2026-08-09 05:06:51,0.8102
ATTR00004154,U0008517,CH05,ADC00097,last_click,2026-05-21 18:19:18,0.7592
ATTR00004155,U0008522,CH03,ADC00091,last_click,2026-08-27 20:44:57,0.8415
ATTR00004156,U0008524,CH04,ADC00037,last_click,2026-04-13 00:00:00,0.8866
ATTR00004157,U0008525,CH04,ADC00015,last_click,2026-01-24 13:12:30,0.9888
ATTR00004158,U0008527,CH05,ADC00029,last_click,2026-05-08 20:09:16,0.7178
ATTR00004159,U0008528,CH05,ADC00042,first_click,2026-02-13 21:50:42,0.958
ATTR00004160,U0008530,CH04,ADC00058,last_click,2026-08-14 05:50:14,0.7163
ATTR00004161,U0008532,CH05,ADC00047,first_click,2026-01-12 09:01:12,0.9666
ATTR00004162,U0008535,CH04,ADC00014,first_click,2026-04-07 19:32:51,0.6781
ATTR00004163,U0008537,CH03,ADC00007,last_click,2026-05-24 21:37:04,0.6718
ATTR00004164,U0008539,CH05,ADC00047,last_click,2026-01-14 06:28:20,0.6255
ATTR00004165,U0008540,CH04,ADC00054,first_click,2026-01-23 07:54:19,0.7067
ATTR00004166,U0008541,CH03,ADC00090,last_click,2026-06-29 01:06:33,0.7786
ATTR00004167,U0008542,CH05,ADC00076,last_click,2026-02-13 03:13:56,0.9734
ATTR00004168,U0008544,CH04,ADC00077,first_click,2026-04-02 09:29:01,0.8146
ATTR00004169,U0008545,CH05,ADC00047,last_click,2026-01-21 14:35:27,0.6394
ATTR00004170,U0008547,CH05,ADC00047,view_through,2026-02-08 12:59:35,0.7439
ATTR00004171,U0008549,CH03,ADC00028,view_through,2026-05-30 04:26:01,0.8562
ATTR00004172,U0008551,CH03,ADC00091,view_through,2026-07-16 01:04:10,0.6925
ATTR00004173,U0008556,CH03,ADC00019,last_click,2026-07-18 23:57:55,0.8656
ATTR00004174,U0008557,CH03,ADC00022,last_click,2026-05-29 23:42:56,0.9124
ATTR00004175,U0008562,CH05,ADC00029,last_click,2026-06-24 05:44:45,0.8232
ATTR00004176,U0008563,CH05,ADC00047,last_click,2026-01-30 04:42:12,0.7995
ATTR00004177,U0008566,CH03,ADC00048,last_click,2026-02-28 02:31:55,0.6294
ATTR00004178,U0008567,CH03,ADC00100,last_click,2026-02-25 05:06:33,0.7932
ATTR00004179,U0008568,CH03,ADC00008,last_click,2026-02-19 04:57:35,0.9811
ATTR00004180,U0008569,CH05,,last_click,2026-08-24 14:05:58,0.656
ATTR00004181,U0008571,CH06,ADC00067,first_click,2026-03-13 15:40:34,0.8983
ATTR00004182,U0008573,CH03,ADC00089,view_through,2026-05-05 01:31:03,0.6531
ATTR00004183,U0008576,CH03,ADC00007,last_click,2026-05-19 06:04:06,0.6211
ATTR00004184,U0008578,CH03,ADC00007,last_click,2026-06-25 00:57:49,0.9643
ATTR00004185,U0008579,CH05,ADC00059,last_click,2026-08-09 10:56:56,0.892
ATTR00004186,U0008580,CH05,ADC00020,last_click,2026-03-30 12:54:37,0.8405
ATTR00004187,U0008581,CH04,ADC00058,last_click,2026-07-09 06:33:48,0.7657
ATTR00004188,U0008583,CH03,ADC00035,last_click,2026-04-03 19:32:26,0.8846
ATTR00004189,U0008585,CH03,ADC00022,last_click,2026-05-31 15:12:13,0.9092
ATTR00004190,U0008587,CH03,ADC00071,last_click,2026-03-14 08:33:52,0.6372
ATTR00004191,U0008588,CH04,ADC00058,first_click,2026-08-01 11:17:50,0.8767
ATTR00004192,U0008591,CH05,,last_click,2026-08-28 07:44:58,0.9743
ATTR00004193,U0008594,CH04,ADC00015,view_through,2026-01-24 02:42:03,0.8402
ATTR00004194,U0008595,CH05,ADC00059,first_click,2026-07-20 20:59:14,0.8362
ATTR00004195,U0008602,CH03,ADC00028,first_click,2026-06-07 21:57:44,0.6586
ATTR00004196,U0008608,CH04,ADC00039,last_click,2026-03-20 07:21:15,0.7381
ATTR00004197,U0008611,CH05,ADC00072,last_click,2026-08-03 14:31:34,0.8471
ATTR00004198,U0008613,CH04,ADC00063,last_click,2026-07-10 02:14:43,0.748
ATTR00004199,U0008614,CH06,ADC00004,first_click,2026-02-15 07:29:26,0.8549
ATTR00004200,U0008615,CH04,ADC00002,view_through,2026-04-26 16:14:03,0.7317
ATTR00004201,U0008619,CH05,,first_click,2026-08-25 13:59:43,0.6797
ATTR00004202,U0008625,CH06,ADC00005,view_through,2026-04-22 10:03:08,0.7377
ATTR00004203,U0008626,CH04,ADC00058,last_click,2026-07-27 08:34:47,0.7557
ATTR00004204,U0008628,CH03,ADC00022,last_click,2026-06-07 04:53:55,0.9859
ATTR00004205,U0008630,CH05,ADC00098,last_click,2026-06-12 08:06:54,0.6708
ATTR00004206,U0008636,CH06,ADC00053,first_click,2026-06-16 22:15:53,0.8321
ATTR00004207,U0008638,CH05,ADC00043,last_click,2026-05-15 23:33:04,0.9584
ATTR00004208,U0008640,CH03,ADC00100,last_click,2026-03-12 20:38:18,0.6875
ATTR00004209,U0008641,CH03,ADC00016,first_click,2026-03-01 21:56:26,0.6804
ATTR00004210,U0008643,CH05,ADC00076,last_click,2026-02-11 09:33:20,0.8961
ATTR00004211,U0008644,CH04,ADC00015,first_click,2026-03-15 21:11:10,0.729
ATTR00004212,U0008645,CH06,ADC00032,last_click,2026-01-23 21:21:05,0.9364
ATTR00004213,U0008650,CH03,ADC00034,last_click,2026-04-14 08:18:33,0.9086
ATTR00004214,U0008651,CH03,ADC00091,last_click,2026-08-20 22:34:34,0.6927
ATTR00004215,U0008652,CH06,ADC00049,last_click,2026-05-28 06:15:18,0.9539
ATTR00004216,U0008655,CH03,ADC00071,last_click,2026-01-16 00:47:51,0.8007
ATTR00004217,U0008657,CH04,ADC00054,last_click,2026-01-05 11:54:05,0.6362
ATTR00004218,U0008659,CH03,ADC00091,first_click,2026-08-02 11:34:34,0.7956
ATTR00004219,U0008662,CH06,ADC00093,last_click,2026-07-12 17:53:30,0.6385
ATTR00004220,U0008664,CH05,ADC00074,last_click,2026-04-21 02:41:43,0.6866
ATTR00004221,U0008667,CH04,ADC00002,last_click,2026-02-13 01:18:23,0.9558
ATTR00004222,U0008671,CH05,ADC00098,last_click,2026-06-06 11:14:34,0.8801
ATTR00004223,U0008672,CH03,ADC00019,last_click,2026-07-16 19:39:45,0.6272
ATTR00004224,U0008673,CH03,ADC00034,last_click,2026-03-11 22:38:18,0.7365
ATTR00004225,U0008674,CH03,ADC00091,last_click,2026-06-30 01:24:48,0.8723
ATTR00004226,U0008680,CH03,ADC00090,first_click,2026-07-15 10:53:27,0.9677
ATTR00004227,U0008683,CH03,ADC00071,last_click,2026-01-24 06:04:22,0.8136
ATTR00004228,U0008684,CH03,ADC00091,last_click,2026-08-15 09:49:27,0.7585
ATTR00004229,U0008685,CH05,,view_through,2026-01-04 07:03:12,0.677
ATTR00004230,U0008686,CH06,ADC00067,last_click,2026-05-07 19:55:57,0.6306
ATTR00004231,U0008688,CH05,ADC00042,first_click,2026-03-09 21:08:07,0.9764
ATTR00004232,U0008689,CH05,ADC00059,last_click,2026-07-13 11:58:17,0.9484
ATTR00004233,U0008690,CH05,,view_through,2026-01-05 11:55:36,0.8517
ATTR00004234,U0008691,CH04,ADC00054,last_click,2026-01-11 21:34:10,0.9761
ATTR00004235,U0008692,CH03,ADC00091,last_click,2026-06-23 10:20:52,0.6838
ATTR00004236,U0008693,CH04,ADC00013,last_click,2026-04-28 05:20:23,0.7703
ATTR00004237,U0008694,CH04,ADC00084,first_click,2026-03-01 12:43:25,0.9355
ATTR00004238,U0008695,CH06,,last_click,2026-01-03 17:00:20,0.8811
ATTR00004239,U0008696,CH03,ADC00091,last_click,2026-06-28 15:01:41,0.6685
ATTR00004240,U0008697,CH03,ADC00090,first_click,2026-06-04 02:41:08,0.868
ATTR00004241,U0008698,CH06,ADC00050,last_click,2026-04-09 02:14:21,0.6401
ATTR00004242,U0008699,CH04,ADC00055,last_click,2026-03-14 09:50:55,0.6449
ATTR00004243,U0008703,CH05,ADC00006,last_click,2026-04-18 08:16:42,0.8656
ATTR00004244,U0008704,CH05,ADC00072,last_click,2026-07-03 18:23:58,0.9544
ATTR00004245,U0008705,CH06,ADC00040,first_click,2026-06-13 21:28:18,0.7818
ATTR00004246,U0008707,CH03,ADC00016,last_click,2026-02-20 11:44:28,0.7386
ATTR00004247,U0008709,CH05,,last_click,2026-08-27 09:32:34,0.7281
ATTR00004248,U0008710,CH03,,view_through,2026-01-01 06:13:41,0.8889
ATTR00004249,U0008712,CH04,ADC00058,last_click,2026-06-24 14:12:33,0.6948
ATTR00004250,U0008714,CH05,ADC00047,last_click,2026-01-19 20:00:19,0.927
ATTR00004251,U0008715,CH03,ADC00085,view_through,2026-02-07 02:34:56,0.9165
ATTR00004252,U0008716,CH04,ADC00015,last_click,2026-01-29 09:02:50,0.7488
ATTR00004253,U0008717,CH04,ADC00054,last_click,2026-01-22 19:41:34,0.853
ATTR00004254,U0008718,CH03,ADC00035,last_click,2026-04-24 20:25:15,0.7453
ATTR00004255,U0008721,CH04,ADC00054,last_click,2026-02-10 18:43:29,0.8379
ATTR00004256,U0008722,CH03,ADC00071,last_click,2026-04-04 04:53:05,0.7623
ATTR00004257,U0008724,CH03,ADC00090,first_click,2026-07-20 07:34:29,0.6391
ATTR00004258,U0008725,CH03,ADC00071,last_click,2026-01-20 11:32:47,0.8128
ATTR00004259,U0008727,CH06,ADC00032,last_click,2026-01-15 05:28:47,0.6667
ATTR00004260,U0008730,CH04,ADC00081,view_through,2026-03-21 12:37:47,0.7954
ATTR00004261,U0008733,CH04,ADC00001,first_click,2026-06-20 16:01:46,0.9546
ATTR00004262,U0008738,CH03,ADC00088,last_click,2026-05-16 02:07:51,0.9528
ATTR00004263,U0008741,CH06,ADC00050,last_click,2026-03-01 08:46:18,0.8293
ATTR00004264,U0008747,CH03,ADC00100,last_click,2026-03-18 15:39:10,0.9024
ATTR00004265,U0008749,CH03,ADC00100,last_click,2026-02-13 08:55:01,0.6513
ATTR00004266,U0008752,CH05,ADC00080,last_click,2026-05-21 06:45:49,0.643
ATTR00004267,U0008754,CH05,ADC00080,last_click,2026-05-05 06:44:25,0.8181
ATTR00004268,U0008758,CH03,ADC00091,last_click,2026-08-09 02:11:36,0.6584
ATTR00004269,U0008759,CH04,ADC00041,last_click,2026-08-09 09:45:44,0.8911
ATTR00004270,U0008762,CH03,ADC00008,last_click,2026-03-04 10:44:40,0.7099
ATTR00004271,U0008764,CH03,ADC00090,last_click,2026-06-15 01:41:21,0.9433
ATTR00004272,U0008767,CH04,ADC00058,view_through,2026-08-09 10:47:48,0.6918
ATTR00004273,U0008769,CH03,ADC00008,view_through,2026-03-28 02:43:29,0.9167
ATTR00004274,U0008773,CH04,ADC00054,last_click,2026-01-23 22:26:02,0.6654
ATTR00004275,U0008775,CH03,ADC00089,last_click,2026-05-16 12:42:39,0.9264
ATTR00004276,U0008777,CH05,ADC00083,first_click,2026-06-15 04:16:49,0.8635
ATTR00004277,U0008778,CH05,ADC00047,first_click,2026-02-21 01:33:06,0.9577
ATTR00004278,U0008782,CH06,ADC00094,last_click,2026-03-06 15:25:59,0.8968
ATTR00004279,U0008783,CH04,ADC00054,last_click,2026-02-08 08:48:56,0.7389
ATTR00004280,U0008786,CH06,ADC00067,first_click,2026-04-25 04:43:20,0.748
ATTR00004281,U0008789,CH05,ADC00068,last_click,2026-03-12 16:08:42,0.8259
ATTR00004282,U0008793,CH06,ADC00067,last_click,2026-05-01 08:33:36,0.8963
ATTR00004283,U0008794,CH04,ADC00077,last_click,2026-03-31 12:43:08,0.6993
ATTR00004284,U0008796,CH05,ADC00072,last_click,2026-07-26 17:07:36,0.9747
ATTR00004285,U0008798,CH06,ADC00040,first_click,2026-05-30 21:17:58,0.6766
ATTR00004286,U0008800,CH03,ADC00090,last_click,2026-06-22 15:03:33,0.9156
ATTR00004287,U0008804,CH03,ADC00008,first_click,2026-02-03 14:04:20,0.9765
ATTR00004288,U0008805,CH04,ADC00039,last_click,2026-04-24 18:16:15,0.7514
ATTR00004289,U0008806,CH05,ADC00046,last_click,2026-06-02 14:52:13,0.8142
ATTR00004290,U0008809,CH04,ADC00014,last_click,2026-02-26 08:20:57,0.8145
ATTR00004291,U0008811,CH04,ADC00002,last_click,2026-04-29 03:53:19,0.6861
ATTR00004292,U0008812,CH03,ADC00091,last_click,2026-08-19 08:15:34,0.9885
ATTR00004293,U0008814,CH03,ADC00035,last_click,2026-05-12 14:47:20,0.6443
ATTR00004294,U0008815,CH05,ADC00029,last_click,2026-07-03 16:10:26,0.8464
ATTR00004295,U0008819,CH03,ADC00008,last_click,2026-04-05 16:53:02,0.8491
ATTR00004296,U0008820,CH06,ADC00093,last_click,2026-08-12 08:34:04,0.977
ATTR00004297,U0008822,CH04,ADC00015,last_click,2026-01-31 16:35:03,0.9131
ATTR00004298,U0008823,CH06,ADC00011,last_click,2026-03-06 02:09:26,0.911
ATTR00004299,U0008824,CH04,ADC00081,last_click,2026-05-09 09:18:28,0.672
ATTR00004300,U0008829,CH03,ADC00091,last_click,2026-08-26 00:49:23,0.6854
ATTR00004301,U0008830,CH05,ADC00006,first_click,2026-04-20 04:10:42,0.7262
ATTR00004302,U0008832,CH04,ADC00084,last_click,2026-03-02 13:27:34,0.9296
ATTR00004303,U0008834,CH05,ADC00072,last_click,2026-06-20 23:17:29,0.7832
ATTR00004304,U0008835,CH03,ADC00075,last_click,2026-05-18 23:52:41,0.9614
ATTR00004305,U0008836,CH03,ADC00075,first_click,2026-05-11 00:47:19,0.7055
ATTR00004306,U0008838,CH05,ADC00020,first_click,2026-03-15 04:04:17,0.7816
ATTR00004307,U0008839,CH05,ADC00046,last_click,2026-05-27 00:54:38,0.8908
ATTR00004308,U0008840,CH04,ADC00070,last_click,2026-04-30 15:35:15,0.9643
ATTR00004309,U0008842,CH03,ADC00071,first_click,2026-01-25 03:55:47,0.7937
ATTR00004310,U0008844,CH05,ADC00042,last_click,2026-02-15 20:04:41,0.7957
ATTR00004311,U0008845,CH04,ADC00099,view_through,2026-04-11 10:06:26,0.6684
ATTR00004312,U0008846,CH05,ADC00059,last_click,2026-07-25 13:45:24,0.717
ATTR00004313,U0008849,CH04,ADC00033,last_click,2026-06-06 16:27:28,0.8507
ATTR00004314,U0008851,CH03,ADC00028,view_through,2026-04-14 18:19:33,0.7417
ATTR00004315,U0008852,CH03,ADC00100,last_click,2026-03-06 09:40:06,0.9667
ATTR00004316,U0008856,CH06,ADC00094,last_click,2026-02-01 03:36:17,0.9262
ATTR00004317,U0008857,CH04,ADC00058,last_click,2026-08-18 13:03:40,0.737
ATTR00004318,U0008859,CH06,ADC00011,last_click,2026-03-13 13:30:07,0.6271
ATTR00004319,U0008862,CH05,ADC00069,last_click,2026-03-24 00:57:58,0.6824
ATTR00004320,U0008864,CH05,ADC00076,last_click,2026-03-07 17:11:34,0.8417
ATTR00004321,U0008865,CH04,ADC00023,last_click,2026-06-30 19:29:43,0.761
ATTR00004322,U0008870,CH05,ADC00047,first_click,2026-01-30 22:57:07,0.6284
ATTR00004323,U0008872,CH03,ADC00091,last_click,2026-08-11 12:08:37,0.8549
ATTR00004324,U0008875,CH03,ADC00061,last_click,2026-04-25 12:45:52,0.8108
ATTR00004325,U0008877,CH05,ADC00047,last_click,2026-02-06 00:45:22,0.845
ATTR00004326,U0008884,CH03,ADC00085,last_click,2026-01-09 17:52:24,0.6648
ATTR00004327,U0008885,CH03,ADC00091,last_click,2026-06-23 09:42:21,0.6848
ATTR00004328,U0008888,CH05,,last_click,2026-08-23 22:59:45,0.985
ATTR00004329,U0008893,CH03,ADC00090,last_click,2026-06-14 16:20:37,0.6865
ATTR00004330,U0008895,CH03,ADC00091,last_click,2026-08-21 06:20:06,0.8291
ATTR00004331,U0008905,CH05,ADC00082,last_click,2026-04-26 23:22:05,0.961
ATTR00004332,U0008909,CH04,ADC00015,view_through,2026-01-26 06:08:50,0.6893
ATTR00004333,U0008910,CH03,ADC00091,last_click,2026-08-11 07:28:07,0.9565
ATTR00004334,U0008912,CH03,ADC00085,last_click,2026-01-21 02:36:47,0.6695
ATTR00004335,U0008913,CH05,ADC00042,last_click,2026-03-05 14:16:33,0.7282
ATTR00004336,U0008914,CH04,ADC00066,last_click,2026-06-01 00:59:17,0.7421
ATTR00004337,U0008915,CH05,ADC00068,last_click,2026-03-06 11:08:23,0.8749
ATTR00004338,U0008916,CH05,ADC00068,first_click,2026-03-12 09:03:16,0.9839
ATTR00004339,U0008918,CH03,ADC00100,last_click,2026-01-14 22:01:03,0.8062
ATTR00004340,U0008919,CH04,ADC00054,last_click,2026-01-07 11:01:26,0.9379
ATTR00004341,U0008921,CH06,ADC00064,last_click,2026-03-22 04:08:00,0.8415
ATTR00004342,U0008922,CH03,ADC00019,last_click,2026-08-01 07:13:20,0.7737
ATTR00004343,U0008925,CH03,ADC00090,first_click,2026-07-27 22:08:02,0.6873
ATTR00004344,U0008926,CH03,ADC00090,view_through,2026-06-13 23:23:26,0.9452
ATTR00004345,U0008931,CH04,ADC00002,last_click,2026-03-31 04:23:59,0.7917
ATTR00004346,U0008932,CH03,ADC00026,first_click,2026-06-11 06:29:27,0.6698
ATTR00004347,U0008933,CH03,ADC00091,last_click,2026-07-27 10:27:56,0.9699
ATTR00004348,U0008934,CH05,,last_click,2026-08-18 21:30:41,0.6501
ATTR00004349,U0008935,CH03,ADC00095,first_click,2026-07-01 11:08:42,0.7639
ATTR00004350,U0008936,CH03,ADC00019,last_click,2026-07-23 00:43:59,0.6608
ATTR00004351,U0008939,CH04,ADC00066,last_click,2026-04-21 10:26:21,0.731
ATTR00004352,U0008940,CH04,ADC00015,last_click,2026-02-27 18:29:41,0.9514
ATTR00004353,U0008942,CH05,ADC00069,last_click,2026-03-11 22:17:39,0.8924
ATTR00004354,U0008945,CH04,ADC00002,last_click,2026-02-11 09:44:42,0.9269
ATTR00004355,U0008949,CH05,ADC00042,first_click,2026-02-24 13:48:12,0.6404
ATTR00004356,U0008952,CH03,ADC00086,last_click,2026-02-27 08:32:03,0.7424
ATTR00004357,U0008953,CH04,ADC00033,last_click,2026-06-01 04:08:17,0.9535
ATTR00004358,U0008954,CH03,ADC00085,last_click,2026-01-29 09:44:05,0.7137
ATTR00004359,U0008956,CH04,ADC00058,last_click,2026-06-16 09:40:04,0.8059
ATTR00004360,U0008957,CH03,ADC00085,last_click,2026-02-26 06:37:36,0.9175
ATTR00004361,U0008958,CH03,ADC00035,last_click,2026-04-07 04:37:49,0.8575
ATTR00004362,U0008959,CH05,ADC00029,last_click,2026-07-11 15:08:32,0.6667
ATTR00004363,U0008961,CH06,ADC00005,last_click,2026-02-25 20:23:09,0.9018
ATTR00004364,U0008962,CH06,ADC00094,last_click,2026-02-13 05:16:59,0.6616
ATTR00004365,U0008963,CH05,ADC00072,first_click,2026-06-23 20:40:41,0.9501
ATTR00004366,U0008965,CH06,ADC00011,first_click,2026-03-06 04:08:22,0.8371
ATTR00004367,U0008968,CH05,ADC00083,last_click,2026-06-12 12:42:32,0.9725
ATTR00004368,U0008970,CH05,ADC00068,last_click,2026-03-19 13:45:31,0.8442
ATTR00004369,U0008971,CH03,ADC00008,last_click,2026-03-10 21:19:26,0.7764
ATTR00004370,U0008972,CH03,ADC00019,last_click,2026-07-20 10:03:06,0.8418
ATTR00004371,U0008975,CH05,ADC00029,last_click,2026-07-06 17:29:45,0.9212
ATTR00004372,U0008981,CH03,ADC00090,last_click,2026-08-09 04:21:43,0.9107
ATTR00004373,U0008985,CH05,ADC00059,first_click,2026-07-03 05:54:52,0.8582
ATTR00004374,U0008986,CH04,ADC00015,last_click,2026-01-23 18:57:46,0.7591
ATTR00004375,U0008987,CH04,ADC00037,view_through,2026-04-18 07:52:57,0.7818
ATTR00004376,U0008988,CH03,ADC00090,last_click,2026-08-01 12:23:45,0.8461
ATTR00004377,U0008989,CH03,ADC00091,last_click,2026-08-17 19:48:52,0.6635
ATTR00004378,U0008990,CH03,ADC00086,view_through,2026-02-20 15:09:08,0.935
ATTR00004379,U0008991,CH04,ADC00057,last_click,2026-06-06 21:56:32,0.6302
ATTR00004380,U0008992,CH03,ADC00086,first_click,2026-02-16 00:13:52,0.6859
ATTR00004381,U0008993,CH06,ADC00005,first_click,2026-04-11 14:06:34,0.6236
ATTR00004382,U0008995,CH05,ADC00097,last_click,2026-04-11 21:43:11,0.961
ATTR00004383,U0008996,CH06,ADC00040,last_click,2026-06-30 17:33:42,0.7496
ATTR00004384,U0008997,CH05,ADC00082,last_click,2026-04-13 14:58:19,0.7396
ATTR00004385,U0009001,CH04,ADC00013,first_click,2026-04-05 13:03:26,0.675
ATTR00004386,U0009002,CH05,ADC00047,last_click,2026-01-25 01:29:54,0.7304
ATTR00004387,U0009003,CH04,ADC00041,last_click,2026-07-23 09:18:20,0.6404
ATTR00004388,U0009004,CH03,ADC00091,last_click,2026-08-05 07:40:49,0.7833
ATTR00004389,U0009005,CH03,ADC00100,last_click,2026-03-16 20:23:56,0.9126
ATTR00004390,U0009006,CH03,ADC00007,last_click,2026-05-14 15:00:17,0.9181
ATTR00004391,U0009011,CH04,ADC00062,last_click,2026-03-18 06:44:07,0.9049
ATTR00004392,U0009012,CH06,ADC00050,last_click,2026-03-14 06:51:32,0.8972
ATTR00004393,U0009013,CH03,ADC00019,first_click,2026-07-20 11:35:56,0.661
ATTR00004394,U0009015,CH03,ADC00075,last_click,2026-05-18 09:39:51,0.8732
ATTR00004395,U0009017,CH04,ADC00027,first_click,2026-06-16 05:37:34,0.8908
ATTR00004396,U0009020,CH04,ADC00070,last_click,2026-04-12 11:11:15,0.6519
ATTR00004397,U0009021,CH06,ADC00096,last_click,2026-03-29 13:47:57,0.6937
ATTR00004398,U0009023,CH03,ADC00008,last_click,2026-03-15 09:28:38,0.7793
ATTR00004399,U0009024,CH03,ADC00091,first_click,2026-06-28 11:50:36,0.63
ATTR00004400,U0009026,CH05,ADC00076,last_click,2026-02-11 05:43:43,0.6868
ATTR00004401,U0009029,CH03,ADC00016,last_click,2026-04-19 17:20:39,0.8886
ATTR00004402,U0009031,CH04,ADC00013,first_click,2026-04-15 10:11:43,0.8004
ATTR00004403,U0009032,CH04,ADC00033,last_click,2026-05-14 17:42:23,0.6838
ATTR00004404,U0009034,CH03,ADC00091,last_click,2026-07-04 08:25:07,0.8685
ATTR00004405,U0009038,CH05,ADC00076,last_click,2026-03-02 18:25:34,0.8026
ATTR00004406,U0009039,CH03,ADC00035,last_click,2026-04-06 23:49:13,0.6704
ATTR00004407,U0009041,CH06,ADC00079,last_click,2026-01-27 14:56:48,0.9272
ATTR00004408,U0009042,CH05,ADC00072,last_click,2026-08-10 06:48:29,0.8161
ATTR00004409,U0009043,CH05,ADC00047,last_click,2026-01-06 10:52:24,0.8793
ATTR00004410,U0009045,CH05,ADC00059,last_click,2026-08-06 23:40:56,0.7354
ATTR00004411,U0009047,CH04,ADC00002,last_click,2026-03-07 05:54:58,0.6908
ATTR00004412,U0009048,CH04,ADC00041,last_click,2026-07-30 14:51:21,0.8264
ATTR00004413,U0009052,CH05,ADC00069,last_click,2026-05-16 10:56:03,0.761
ATTR00004414,U0009055,CH03,ADC00091,last_click,2026-08-22 02:10:26,0.8837
ATTR00004415,U0009056,CH06,ADC00053,first_click,2026-06-22 11:19:43,0.8019
ATTR00004416,U0009058,CH03,ADC00091,last_click,2026-08-20 06:13:54,0.8284
ATTR00004417,U0009061,CH04,ADC00037,last_click,2026-04-16 21:43:20,0.9797
ATTR00004418,U0009064,CH04,ADC00058,last_click,2026-08-17 15:04:05,0.6692
ATTR00004419,U0009067,CH03,ADC00016,first_click,2026-01-21 18:42:07,0.856
ATTR00004420,U0009068,CH03,ADC00091,first_click,2026-07-09 05:13:28,0.8678
ATTR00004421,U0009070,CH05,ADC00080,first_click,2026-04-25 14:24:27,0.8179
ATTR00004422,U0009074,CH04,ADC00060,last_click,2026-02-17 22:51:39,0.7575
ATTR00004423,U0009076,CH05,ADC00076,last_click,2026-03-08 12:49:47,0.8569
ATTR00004424,U0009078,CH03,ADC00019,first_click,2026-08-08 12:04:47,0.8811
ATTR00004425,U0009080,CH04,ADC00058,last_click,2026-08-05 10:52:51,0.9741
ATTR00004426,U0009083,CH03,ADC00100,last_click,2026-01-16 00:27:31,0.7785
ATTR00004427,U0009085,CH04,ADC00027,last_click,2026-06-22 19:01:12,0.7139
ATTR00004428,U0009087,CH06,ADC00067,first_click,2026-03-21 08:23:28,0.6401
ATTR00004429,U0009088,CH03,ADC00019,first_click,2026-07-10 11:45:12,0.8313
ATTR00004430,U0009094,CH05,ADC00047,last_click,2026-01-11 17:37:02,0.9812
ATTR00004431,U0009096,CH04,ADC00054,last_click,2026-02-03 01:10:36,0.7717
ATTR00004432,U0009099,CH06,ADC00093,first_click,2026-07-27 00:02:11,0.8638
ATTR00004433,U0009104,CH03,,first_click,2026-01-05 01:35:53,0.987
ATTR00004434,U0009105,CH06,ADC00032,last_click,2026-01-29 09:22:35,0.9058
ATTR00004435,U0009108,CH03,,first_click,2026-01-01 18:51:30,0.852
ATTR00004436,U0009109,CH03,ADC00061,last_click,2026-04-03 04:51:48,0.6624
ATTR00004437,U0009110,CH06,ADC00067,last_click,2026-05-03 00:00:25,0.6828
ATTR00004438,U0009112,CH03,ADC00091,last_click,2026-07-14 00:58:15,0.8196
