activity_id,user_id,activity_date,active_minutes,session_count,play_count,interaction_count,is_valid_active
DA0000084829,U0011843,2026-08-09,21,3,40,3,1
DA0000084830,U0011844,2026-06-15,41,1,87,8,1
DA0000084831,U0011844,2026-06-17,23,1,57,2,1
DA0000084832,U0011844,2026-06-21,45,1,93,11,1
DA0000084833,U0011844,2026-06-25,54,7,96,13,1
DA0000084834,U0011844,2026-06-28,15,3,33,5,1
DA0000084835,U0011844,2026-07-06,12,3,28,3,1
DA0000084836,U0011844,2026-07-08,14,3,33,4,1
DA0000084837,U0011844,2026-07-17,10,1,24,4,1
DA0000084838,U0011844,2026-07-20,24,1,58,2,1
DA0000084839,U0011844,2026-08-06,5,1,11,1,1
DA0000084840,U0011844,2026-08-08,34,2,68,3,1
DA0000084841,U0011844,2026-08-13,33,1,55,8,1
DA0000084842,U0011845,2026-02-21,2,1,3,0,0
DA0000084843,U0011845,2026-02-24,16,7,34,4,1
DA0000084844,U0011845,2026-02-26,6,2,14,2,1
DA0000084845,U0011845,2026-03-09,30,6,48,1,1
DA0000084846,U0011845,2026-05-25,16,1,18,1,1
DA0000084847,U0011845,2026-06-12,8,3,16,2,1
DA0000084848,U0011845,2026-06-22,5,1,8,0,1
DA0000084849,U0011845,2026-06-29,25,1,51,7,1
DA0000084850,U0011845,2026-07-08,8,1,16,0,1
DA0000084851,U0011846,2026-07-12,16,1,23,3,1
DA0000084852,U0011846,2026-07-14,38,2,54,3,1
DA0000084853,U0011846,2026-07-15,17,1,39,5,1
DA0000084854,U0011846,2026-07-18,37,3,89,9,1
DA0000084855,U0011846,2026-07-19,31,2,54,5,1
DA0000084856,U0011846,2026-07-23,21,4,28,2,1
DA0000084857,U0011846,2026-07-27,70,4,126,13,1
DA0000084858,U0011846,2026-07-31,58,1,69,1,1
DA0000084859,U0011846,2026-08-03,13,2,24,0,1
DA0000084860,U0011846,2026-08-04,7,2,14,0,1
DA0000084861,U0011846,2026-08-09,32,1,53,6,1
DA0000084862,U0011846,2026-08-10,1,3,1,0,0
DA0000084863,U0011846,2026-08-17,20,1,46,4,1
DA0000084864,U0011846,2026-08-21,75,1,110,9,1
DA0000084865,U0011846,2026-08-26,14,1,20,0,1
DA0000084866,U0011847,2026-04-06,35,1,43,3,1
DA0000084867,U0011847,2026-04-08,17,1,34,2,1
DA0000084868,U0011847,2026-04-10,12,2,30,1,1
DA0000084869,U0011847,2026-04-23,55,1,121,20,1
DA0000084870,U0011847,2026-05-01,28,7,46,6,1
DA0000084871,U0011847,2026-05-04,10,1,15,0,1
DA0000084872,U0011847,2026-05-17,40,1,92,9,1
DA0000084873,U0011847,2026-06-16,5,2,9,1,1
DA0000084874,U0011847,2026-07-13,2,1,4,0,0
DA0000084875,U0011847,2026-07-30,40,1,70,8,1
DA0000084876,U0011847,2026-08-05,38,1,51,5,1
DA0000084877,U0011847,2026-08-20,15,3,26,0,1
DA0000084878,U0011847,2026-08-22,30,2,42,6,1
DA0000084879,U0011847,2026-08-26,60,2,149,8,1
DA0000084880,U0011848,2026-03-30,20,1,50,2,1
DA0000084881,U0011848,2026-04-05,23,2,50,7,1
DA0000084882,U0011848,2026-04-19,31,1,62,9,1
DA0000084883,U0011848,2026-04-26,78,4,129,15,1
DA0000084884,U0011848,2026-04-29,9,1,13,2,1
DA0000084885,U0011848,2026-05-04,24,2,29,1,1
DA0000084886,U0011848,2026-05-05,21,6,42,3,1
DA0000084887,U0011848,2026-05-11,19,1,32,1,1
DA0000084888,U0011848,2026-06-05,11,1,15,2,1
DA0000084889,U0011848,2026-06-24,44,1,52,8,1
DA0000084890,U0011848,2026-06-29,19,1,38,4,1
DA0000084891,U0011848,2026-07-07,32,1,43,4,1
DA0000084892,U0011848,2026-08-08,22,1,32,1,1
DA0000084893,U0011849,2026-06-16,42,1,102,7,1
DA0000084894,U0011849,2026-06-24,67,1,110,7,1
DA0000084895,U0011849,2026-06-25,48,1,68,3,1
DA0000084896,U0011849,2026-06-26,13,2,22,3,1
DA0000084897,U0011849,2026-07-01,4,1,5,0,0
DA0000084898,U0011849,2026-07-07,30,2,56,9,1
DA0000084899,U0011849,2026-07-13,109,2,241,18,1
DA0000084900,U0011849,2026-07-31,84,1,203,22,1
DA0000084901,U0011849,2026-08-02,31,5,55,6,1
DA0000084902,U0011849,2026-08-22,9,3,11,0,1
DA0000084903,U0011850,2026-03-02,5,2,9,0,1
DA0000084904,U0011850,2026-03-06,53,1,76,2,1
DA0000084905,U0011850,2026-04-08,20,5,50,5,1
DA0000084906,U0011850,2026-08-01,8,2,13,0,1
DA0000084907,U0011850,2026-08-08,4,1,6,0,0
DA0000084908,U0011851,2026-03-23,58,1,115,3,1
DA0000084909,U0011851,2026-03-25,61,4,70,5,1
DA0000084910,U0011851,2026-03-29,16,1,27,3,1
DA0000084911,U0011851,2026-03-30,5,1,7,0,1
DA0000084912,U0011851,2026-04-07,98,1,166,25,1
DA0000084913,U0011851,2026-07-09,16,3,27,0,1
DA0000084914,U0011851,2026-07-12,41,3,56,9,1
DA0000084915,U0011851,2026-07-15,35,1,45,7,1
DA0000084916,U0011851,2026-07-27,17,1,22,1,1
DA0000084917,U0011851,2026-07-28,44,1,69,12,1
DA0000084918,U0011851,2026-08-02,80,1,139,20,1
DA0000084919,U0011851,2026-08-12,29,2,63,6,1
DA0000084920,U0011851,2026-08-13,32,3,74,3,1
DA0000084921,U0011851,2026-08-16,13,1,28,2,1
DA0000084922,U0011851,2026-08-23,46,1,76,13,1
DA0000084923,U0011852,2026-06-12,9,4,12,0,1
DA0000084924,U0011852,2026-06-15,49,1,97,13,1
DA0000084925,U0011852,2026-07-09,14,5,15,1,1
DA0000084926,U0011852,2026-08-06,32,1,59,9,1
DA0000084927,U0011852,2026-08-13,18,1,37,3,1
DA0000084928,U0011853,2026-03-07,43,1,61,6,1
DA0000084929,U0011853,2026-03-09,27,3,36,1,1
DA0000084930,U0011853,2026-03-16,13,1,20,2,1
DA0000084931,U0011853,2026-03-17,9,2,16,1,1
DA0000084932,U0011853,2026-04-03,35,1,83,8,1
DA0000084933,U0011853,2026-04-17,21,3,29,1,1
DA0000084934,U0011853,2026-05-06,49,1,96,10,1
DA0000084935,U0011853,2026-05-10,12,1,20,1,1
DA0000084936,U0011853,2026-05-28,97,1,172,10,1
DA0000084937,U0011853,2026-05-29,32,1,51,1,1
DA0000084938,U0011853,2026-06-03,81,4,138,8,1
DA0000084939,U0011853,2026-07-18,31,3,43,7,1
DA0000084940,U0011853,2026-07-25,58,2,78,6,1
DA0000084941,U0011853,2026-08-01,37,1,91,3,1
DA0000084942,U0011853,2026-08-03,58,2,94,13,1
DA0000084943,U0011853,2026-08-24,32,4,78,13,1
DA0000084944,U0011854,2026-07-13,42,2,53,9,1
DA0000084945,U0011854,2026-07-23,18,1,43,4,1
DA0000084946,U0011854,2026-07-24,39,5,100,6,1
DA0000084947,U0011854,2026-07-28,11,2,17,2,1
DA0000084948,U0011854,2026-07-29,14,1,33,4,1
DA0000084949,U0011854,2026-08-04,59,3,76,8,1
DA0000084950,U0011854,2026-08-11,32,2,51,4,1
DA0000084951,U0011854,2026-08-18,49,2,126,4,1
DA0000084952,U0011854,2026-08-20,10,3,16,0,1
DA0000084953,U0011855,2026-03-23,71,1,169,9,1
DA0000084954,U0011855,2026-03-25,42,2,58,7,1
DA0000084955,U0011855,2026-03-29,5,1,12,0,1
DA0000084956,U0011855,2026-04-05,46,1,104,16,1
DA0000084957,U0011855,2026-04-27,28,1,52,8,1
DA0000084958,U0011855,2026-05-04,31,1,51,1,1
DA0000084959,U0011855,2026-07-15,47,4,121,14,1
DA0000084960,U0011855,2026-07-29,48,3,112,17,1
DA0000084961,U0011855,2026-08-20,30,1,69,10,1
DA0000084962,U0011856,2026-06-25,3,2,5,0,0
DA0000084963,U0011856,2026-07-12,16,1,18,1,1
DA0000084964,U0011856,2026-07-16,14,5,30,5,1
DA0000084965,U0011856,2026-07-25,7,1,18,1,1
DA0000084966,U0011856,2026-07-27,5,1,7,0,1
DA0000084967,U0011856,2026-07-29,27,3,29,3,1
DA0000084968,U0011856,2026-08-03,32,5,77,11,1
DA0000084969,U0011856,2026-08-20,22,3,29,2,1
DA0000084970,U0011856,2026-08-26,12,6,17,3,1
DA0000084971,U0011857,2026-07-15,1,2,1,0,0
DA0000084972,U0011858,2026-06-18,50,1,93,4,1
DA0000084973,U0011858,2026-06-24,80,1,105,14,1
DA0000084974,U0011858,2026-07-04,55,5,102,3,1
DA0000084975,U0011858,2026-08-06,112,3,172,11,1
DA0000084976,U0011858,2026-08-16,29,1,34,4,1
DA0000084977,U0011859,2026-02-27,21,1,41,1,1
DA0000084978,U0011860,2026-07-26,13,1,26,4,1
DA0000084979,U0011860,2026-07-31,13,1,28,3,1
DA0000084980,U0011860,2026-08-06,35,2,88,13,1
DA0000084981,U0011860,2026-08-09,21,1,47,1,1
DA0000084982,U0011860,2026-08-15,40,2,87,2,1
DA0000084983,U0011860,2026-08-16,35,1,69,1,1
DA0000084984,U0011860,2026-08-20,24,6,38,1,1
DA0000084985,U0011860,2026-08-21,38,2,62,8,1
DA0000084986,U0011860,2026-08-22,56,1,122,6,1
DA0000084987,U0011860,2026-08-23,38,1,58,3,1
DA0000084988,U0011860,2026-08-25,38,1,96,7,1
DA0000084989,U0011861,2026-08-20,8,1,17,1,1
DA0000084990,U0011861,2026-08-24,63,1,149,13,1
DA0000084991,U0011861,2026-08-25,17,1,39,5,1
DA0000084992,U0011862,2026-04-24,15,1,24,1,1
DA0000084993,U0011863,2026-06-20,43,1,73,11,1
DA0000084994,U0011863,2026-08-17,16,3,30,3,1
DA0000084995,U0011864,2026-08-06,15,1,16,2,1
DA0000084996,U0011864,2026-08-09,35,1,62,9,1
DA0000084997,U0011865,2026-06-05,7,9,9,0,1
DA0000084998,U0011865,2026-06-06,26,1,43,2,1
DA0000084999,U0011865,2026-06-11,28,2,47,7,1
DA0000085000,U0011865,2026-06-17,50,1,118,18,1
DA0000085001,U0011865,2026-06-18,29,3,75,4,1
DA0000085002,U0011865,2026-06-19,10,2,18,2,1
DA0000085003,U0011865,2026-06-26,77,1,97,14,1
DA0000085004,U0011865,2026-06-30,13,3,20,1,1
DA0000085005,U0011865,2026-07-02,32,4,65,4,1
DA0000085006,U0011865,2026-07-13,54,1,107,14,1
DA0000085007,U0011865,2026-07-22,28,2,64,8,1
DA0000085008,U0011865,2026-07-26,97,1,237,21,1
DA0000085009,U0011865,2026-07-28,16,4,23,1,1
DA0000085010,U0011865,2026-07-29,13,3,21,2,1
DA0000085011,U0011865,2026-08-16,16,2,40,6,1
DA0000085012,U0011866,2026-07-09,4,1,7,0,0
DA0000085013,U0011867,2026-07-24,18,1,43,6,1
DA0000085014,U0011867,2026-07-28,13,2,30,4,1
DA0000085015,U0011867,2026-07-30,12,3,13,2,1
DA0000085016,U0011867,2026-08-04,87,1,210,14,1
DA0000085017,U0011867,2026-08-06,46,1,72,4,1
DA0000085018,U0011867,2026-08-07,32,1,73,10,1
DA0000085019,U0011867,2026-08-12,28,1,59,4,1
DA0000085020,U0011867,2026-08-24,17,1,25,3,1
DA0000085021,U0011867,2026-08-26,17,1,31,3,1
DA0000085022,U0011868,2026-01-09,20,1,31,5,1
DA0000085023,U0011868,2026-03-18,14,1,20,1,1
DA0000085024,U0011868,2026-05-07,41,1,91,6,1
DA0000085025,U0011868,2026-05-12,42,4,101,13,1
DA0000085026,U0011868,2026-07-28,94,1,220,39,1
DA0000085027,U0011868,2026-07-31,42,2,93,9,1
DA0000085028,U0011868,2026-08-18,19,1,37,2,1
DA0000085029,U0011868,2026-08-27,26,1,50,2,1
DA0000085030,U0011869,2026-02-12,36,2,58,1,1
DA0000085031,U0011869,2026-02-23,26,1,67,11,1
DA0000085032,U0011869,2026-03-11,19,1,27,3,1
DA0000085033,U0011869,2026-08-13,55,5,81,2,1
DA0000085034,U0011869,2026-08-15,17,2,28,1,1
DA0000085035,U0011870,2026-05-15,10,1,17,1,1
DA0000085036,U0011870,2026-05-27,21,2,35,1,1
DA0000085037,U0011870,2026-06-03,22,1,30,1,1
DA0000085038,U0011870,2026-06-25,27,3,69,6,1
DA0000085039,U0011870,2026-07-04,77,1,140,13,1
DA0000085040,U0011870,2026-07-13,7,1,13,1,1
DA0000085041,U0011870,2026-07-27,54,1,76,8,1
DA0000085042,U0011870,2026-07-30,23,1,43,1,1
DA0000085043,U0011870,2026-07-31,25,3,62,10,1
DA0000085044,U0011870,2026-08-02,116,1,132,17,1
DA0000085045,U0011870,2026-08-20,28,1,39,5,1
DA0000085046,U0011870,2026-08-21,54,1,105,3,1
DA0000085047,U0011870,2026-08-22,41,3,53,9,1
DA0000085048,U0011870,2026-08-26,9,1,15,1,1
DA0000085049,U0011871,2026-04-16,37,1,75,12,1
DA0000085050,U0011871,2026-04-18,6,4,8,1,1
DA0000085051,U0011871,2026-04-23,45,5,82,7,1
DA0000085052,U0011871,2026-05-15,49,2,70,2,1
DA0000085053,U0011871,2026-07-04,23,1,38,4,1
DA0000085054,U0011871,2026-07-21,32,1,41,4,1
DA0000085055,U0011871,2026-08-14,28,1,47,2,1
DA0000085056,U0011872,2026-02-08,96,6,157,23,1
DA0000085057,U0011872,2026-03-09,20,6,36,4,1
DA0000085058,U0011872,2026-06-04,63,3,147,26,1
DA0000085059,U0011872,2026-07-25,54,1,123,4,1
DA0000085060,U0011872,2026-08-04,11,3,17,0,1
DA0000085061,U0011872,2026-08-18,23,1,33,4,1
DA0000085062,U0011873,2026-02-08,23,2,36,3,1
DA0000085063,U0011873,2026-02-20,43,1,93,2,1
DA0000085064,U0011873,2026-03-26,29,3,38,4,1
DA0000085065,U0011873,2026-06-26,26,3,31,2,1
DA0000085066,U0011873,2026-07-02,37,1,46,2,1
DA0000085067,U0011873,2026-07-06,87,2,136,22,1
DA0000085068,U0011873,2026-08-24,21,3,28,1,1
DA0000085069,U0011874,2026-02-20,29,1,50,4,1
DA0000085070,U0011874,2026-02-24,40,2,63,6,1
DA0000085071,U0011874,2026-02-25,99,1,250,40,1
DA0000085072,U0011874,2026-03-12,79,2,99,2,1
DA0000085073,U0011874,2026-04-15,61,2,88,12,1
DA0000085074,U0011874,2026-04-28,64,1,81,8,1
DA0000085075,U0011874,2026-05-01,19,1,48,6,1
DA0000085076,U0011874,2026-05-07,64,3,96,6,1
DA0000085077,U0011874,2026-05-22,16,4,24,2,1
DA0000085078,U0011874,2026-06-24,103,4,236,14,1
DA0000085079,U0011874,2026-07-03,61,2,114,4,1
DA0000085080,U0011874,2026-07-05,91,2,208,25,1
DA0000085081,U0011874,2026-07-13,17,1,42,1,1
DA0000085082,U0011874,2026-08-21,83,2,156,11,1
DA0000085083,U0011874,2026-08-22,37,3,62,7,1
DA0000085084,U0011874,2026-08-23,31,2,52,9,1
DA0000085085,U0011875,2026-05-23,71,1,109,11,1
DA0000085086,U0011875,2026-05-30,25,1,53,9,1
DA0000085087,U0011875,2026-06-03,55,4,66,10,1
DA0000085088,U0011875,2026-06-05,62,1,161,4,1
DA0000085089,U0011875,2026-06-17,41,1,59,7,1
DA0000085090,U0011875,2026-06-21,88,1,130,19,1
DA0000085091,U0011875,2026-07-07,46,1,62,5,1
DA0000085092,U0011875,2026-07-11,59,4,151,16,1
DA0000085093,U0011875,2026-07-16,26,2,31,3,1
DA0000085094,U0011875,2026-07-26,13,1,27,4,1
DA0000085095,U0011875,2026-08-03,122,1,212,11,1
DA0000085096,U0011875,2026-08-04,19,2,43,3,1
DA0000085097,U0011875,2026-08-16,52,5,58,4,1
DA0000085098,U0011876,2026-01-31,54,4,94,8,1
DA0000085099,U0011876,2026-02-02,13,1,33,1,1
DA0000085100,U0011876,2026-02-13,16,2,25,1,1
DA0000085101,U0011876,2026-02-15,11,1,28,4,1
DA0000085102,U0011876,2026-02-21,64,1,76,1,1
DA0000085103,U0011876,2026-03-01,53,1,93,15,1
DA0000085104,U0011876,2026-03-22,48,3,115,9,1
DA0000085105,U0011876,2026-04-26,24,3,30,2,1
DA0000085106,U0011876,2026-05-06,74,2,140,10,1
DA0000085107,U0011876,2026-05-30,42,1,46,3,1
DA0000085108,U0011876,2026-07-28,16,4,34,3,1
DA0000085109,U0011876,2026-08-08,14,1,18,1,1
DA0000085110,U0011878,2026-06-27,27,2,54,9,1
DA0000085111,U0011878,2026-06-29,48,1,72,1,1
DA0000085112,U0011878,2026-07-03,2,2,3,0,0
DA0000085113,U0011878,2026-07-10,86,9,105,4,1
DA0000085114,U0011878,2026-07-26,16,2,31,2,1
DA0000085115,U0011879,2026-04-29,59,1,130,4,1
DA0000085116,U0011879,2026-05-17,43,2,87,12,1
DA0000085117,U0011879,2026-05-22,45,4,112,18,1
DA0000085118,U0011879,2026-06-06,12,4,18,2,1
DA0000085119,U0011879,2026-07-07,10,1,17,1,1
DA0000085120,U0011879,2026-07-22,10,1,16,2,1
DA0000085121,U0011879,2026-07-25,37,5,73,10,1
DA0000085122,U0011879,2026-08-07,28,1,39,2,1
DA0000085123,U0011880,2026-05-22,32,1,54,3,1
DA0000085124,U0011880,2026-05-26,20,2,28,2,1
DA0000085125,U0011880,2026-07-08,39,3,90,5,1
DA0000085126,U0011880,2026-07-26,18,1,36,3,1
DA0000085127,U0011880,2026-08-19,50,5,126,8,1
DA0000085128,U0011880,2026-08-21,6,1,7,0,1
DA0000085129,U0011881,2026-02-17,31,1,76,4,1
DA0000085130,U0011881,2026-03-18,20,4,34,3,1
DA0000085131,U0011881,2026-05-05,27,3,43,7,1
DA0000085132,U0011881,2026-05-30,21,2,39,4,1
DA0000085133,U0011881,2026-08-01,60,1,149,11,1
DA0000085134,U0011882,2026-03-09,14,3,22,1,1
DA0000085135,U0011882,2026-03-13,75,1,95,11,1
DA0000085136,U0011882,2026-03-20,27,1,44,5,1
DA0000085137,U0011882,2026-03-23,25,4,45,2,1
DA0000085138,U0011882,2026-04-25,11,1,27,4,1
DA0000085139,U0011882,2026-05-24,86,4,131,20,1
DA0000085140,U0011882,2026-06-20,31,2,71,11,1
DA0000085141,U0011882,2026-08-20,35,2,83,10,1
DA0000085142,U0011883,2026-02-17,5,3,9,0,1
DA0000085143,U0011883,2026-02-20,20,1,44,3,1
DA0000085144,U0011883,2026-02-21,7,2,14,0,1
DA0000085145,U0011883,2026-02-23,13,1,17,1,1
DA0000085146,U0011883,2026-03-14,63,1,151,25,1
DA0000085147,U0011883,2026-04-16,19,1,24,4,1
DA0000085148,U0011883,2026-05-02,43,5,67,6,1
DA0000085149,U0011883,2026-05-14,31,1,62,6,1
DA0000085150,U0011883,2026-05-26,38,1,93,16,1
DA0000085151,U0011883,2026-07-02,9,5,10,0,1
DA0000085152,U0011883,2026-07-06,35,1,69,8,1
DA0000085153,U0011883,2026-07-11,15,2,34,2,1
DA0000085154,U0011883,2026-07-25,10,1,22,2,1
DA0000085155,U0011883,2026-08-07,43,3,111,18,1
DA0000085156,U0011883,2026-08-16,36,4,92,12,1
DA0000085157,U0011884,2026-08-17,32,2,60,2,1
DA0000085158,U0011884,2026-08-18,39,1,86,7,1
DA0000085159,U0011884,2026-08-19,29,1,36,4,1
DA0000085160,U0011884,2026-08-21,22,1,47,3,1
DA0000085161,U0011884,2026-08-22,32,2,59,5,1
DA0000085162,U0011884,2026-08-23,13,3,16,2,1
DA0000085163,U0011884,2026-08-25,15,3,28,1,1
DA0000085164,U0011884,2026-08-26,11,1,18,0,1
DA0000085165,U0011884,2026-08-28,63,1,72,12,1
DA0000085166,U0011885,2026-03-26,66,1,140,7,1
DA0000085167,U0011885,2026-04-01,39,1,87,8,1
DA0000085168,U0011885,2026-04-14,54,1,121,18,1
DA0000085169,U0011885,2026-05-18,7,5,17,2,1
DA0000085170,U0011885,2026-05-30,37,2,91,6,1
DA0000085171,U0011885,2026-08-07,95,7,183,26,1
DA0000085172,U0011885,2026-08-13,47,3,104,17,1
DA0000085173,U0011885,2026-08-16,26,1,49,6,1
DA0000085174,U0011886,2026-02-28,4,2,9,1,0
DA0000085175,U0011886,2026-03-02,32,4,81,12,1
DA0000085176,U0011886,2026-03-06,13,1,22,0,1
DA0000085177,U0011886,2026-03-10,45,3,50,5,1
DA0000085178,U0011886,2026-03-13,51,1,66,7,1
DA0000085179,U0011886,2026-03-16,22,1,31,1,1
DA0000085180,U0011886,2026-07-05,30,1,43,0,1
DA0000085181,U0011886,2026-07-06,81,5,194,25,1
DA0000085182,U0011887,2026-03-13,11,1,20,2,1
DA0000085183,U0011887,2026-03-14,77,3,175,5,1
DA0000085184,U0011887,2026-03-27,52,2,57,4,1
DA0000085185,U0011887,2026-04-29,34,2,68,11,1
DA0000085186,U0011887,2026-04-30,34,2,40,3,1
DA0000085187,U0011887,2026-05-23,57,5,132,21,1
DA0000085188,U0011887,2026-05-28,32,1,41,6,1
DA0000085189,U0011887,2026-06-07,33,1,84,4,1
DA0000085190,U0011887,2026-06-11,16,2,23,2,1
DA0000085191,U0011887,2026-07-01,27,1,36,1,1
DA0000085192,U0011887,2026-07-13,70,1,158,28,1
DA0000085193,U0011887,2026-08-18,13,4,32,2,1
DA0000085194,U0011887,2026-08-19,6,7,7,0,1
DA0000085195,U0011887,2026-08-25,11,1,12,1,1
DA0000085196,U0011887,2026-08-28,19,7,30,4,1
DA0000085197,U0011888,2026-03-26,19,2,41,2,1
DA0000085198,U0011888,2026-04-24,74,2,129,13,1
DA0000085199,U0011888,2026-06-27,8,3,12,1,1
DA0000085200,U0011888,2026-07-03,24,2,33,4,1
DA0000085201,U0011888,2026-07-16,13,3,31,2,1
DA0000085202,U0011888,2026-07-24,20,1,41,5,1
DA0000085203,U0011888,2026-07-29,6,2,10,0,1
DA0000085204,U0011888,2026-08-19,18,3,46,5,1
DA0000085205,U0011889,2026-07-24,23,1,55,1,1
DA0000085206,U0011889,2026-07-28,7,1,9,1,1
DA0000085207,U0011889,2026-08-05,35,1,77,8,1
DA0000085208,U0011889,2026-08-09,23,1,51,1,1
DA0000085209,U0011889,2026-08-15,82,3,94,9,1
DA0000085210,U0011889,2026-08-16,17,4,34,0,1
DA0000085211,U0011889,2026-08-22,11,5,15,0,1
DA0000085212,U0011889,2026-08-23,14,1,27,4,1
DA0000085213,U0011889,2026-08-25,35,1,69,5,1
DA0000085214,U0011889,2026-08-28,6,2,10,0,1
DA0000085215,U0011890,2026-07-15,13,2,18,1,1
DA0000085216,U0011890,2026-07-21,5,4,5,0,1
DA0000085217,U0011890,2026-07-28,9,1,21,0,1
DA0000085218,U0011890,2026-07-31,24,1,42,6,1
DA0000085219,U0011890,2026-08-08,30,1,61,8,1
DA0000085220,U0011890,2026-08-09,16,2,35,4,1
DA0000085221,U0011890,2026-08-10,3,2,5,0,0
DA0000085222,U0011890,2026-08-13,14,3,27,2,1
DA0000085223,U0011890,2026-08-15,20,1,48,6,1
DA0000085224,U0011890,2026-08-16,27,4,67,2,1
DA0000085225,U0011890,2026-08-25,8,1,17,0,1
DA0000085226,U0011890,2026-08-27,11,2,12,1,1
DA0000085227,U0011890,2026-08-28,15,1,37,3,1
DA0000085228,U0011891,2026-02-23,36,2,51,8,1
DA0000085229,U0011891,2026-02-27,63,3,137,6,1
DA0000085230,U0011891,2026-03-06,34,2,41,1,1
DA0000085231,U0011891,2026-03-22,25,2,34,0,1
DA0000085232,U0011891,2026-04-13,28,1,47,4,1
DA0000085233,U0011891,2026-04-17,73,2,152,11,1
DA0000085234,U0011891,2026-04-22,14,1,23,1,1
DA0000085235,U0011891,2026-05-04,51,1,113,19,1
DA0000085236,U0011891,2026-06-12,60,2,72,12,1
DA0000085237,U0011891,2026-07-01,18,1,42,4,1
DA0000085238,U0011891,2026-07-09,18,2,33,4,1
DA0000085239,U0011891,2026-08-02,14,1,31,5,1
DA0000085240,U0011891,2026-08-03,48,2,71,6,1
DA0000085241,U0011891,2026-08-23,36,3,54,6,1
DA0000085242,U0011891,2026-08-25,47,2,104,11,1
DA0000085243,U0011892,2026-01-30,46,1,110,12,1
DA0000085244,U0011892,2026-02-24,3,3,5,0,0
DA0000085245,U0011892,2026-02-26,43,1,65,2,1
DA0000085246,U0011892,2026-07-20,12,1,14,0,1
DA0000085247,U0011893,2026-04-09,38,1,85,12,1
DA0000085248,U0011893,2026-04-24,15,1,33,2,1
DA0000085249,U0011893,2026-04-28,80,3,107,3,1
DA0000085250,U0011893,2026-05-09,55,5,115,6,1
DA0000085251,U0011893,2026-06-15,30,1,69,7,1
DA0000085252,U0011893,2026-07-16,32,1,80,2,1
DA0000085253,U0011893,2026-08-21,18,1,35,4,1
DA0000085254,U0011893,2026-08-23,11,5,12,1,1
DA0000085255,U0011893,2026-08-27,37,4,81,3,1
DA0000085256,U0011894,2026-06-04,21,1,45,1,1
DA0000085257,U0011894,2026-06-17,43,1,102,7,1
DA0000085258,U0011894,2026-07-04,34,1,85,7,1
DA0000085259,U0011894,2026-07-24,48,1,79,5,1
DA0000085260,U0011894,2026-07-26,44,1,50,8,1
DA0000085261,U0011894,2026-07-29,82,2,153,17,1
DA0000085262,U0011894,2026-08-06,9,3,20,2,1
DA0000085263,U0011894,2026-08-10,10,6,24,3,1
DA0000085264,U0011894,2026-08-16,34,2,50,6,1
DA0000085265,U0011894,2026-08-26,46,2,60,2,1
DA0000085266,U0011895,2026-07-16,20,1,44,2,1
DA0000085267,U0011895,2026-07-19,19,6,37,6,1
DA0000085268,U0011895,2026-07-24,33,1,76,12,1
DA0000085269,U0011895,2026-07-25,9,2,21,2,1
DA0000085270,U0011895,2026-07-26,29,1,43,5,1
DA0000085271,U0011895,2026-07-27,34,5,70,3,1
DA0000085272,U0011895,2026-07-31,47,1,61,10,1
DA0000085273,U0011895,2026-08-02,47,2,119,21,1
DA0000085274,U0011895,2026-08-08,54,2,91,5,1
DA0000085275,U0011895,2026-08-16,73,1,184,26,1
DA0000085276,U0011895,2026-08-22,16,1,37,4,1
DA0000085277,U0011895,2026-08-23,33,1,46,2,1
DA0000085278,U0011896,2026-04-11,23,4,42,2,1
DA0000085279,U0011896,2026-04-17,40,1,75,6,1
DA0000085280,U0011896,2026-04-24,6,1,9,0,1
DA0000085281,U0011896,2026-06-30,8,1,14,1,1
DA0000085282,U0011896,2026-07-07,24,1,48,4,1
DA0000085283,U0011896,2026-07-15,25,2,58,4,1
DA0000085284,U0011896,2026-07-26,12,1,20,1,1
DA0000085285,U0011897,2026-07-24,26,2,49,1,1
DA0000085286,U0011897,2026-07-27,37,4,41,3,1
DA0000085287,U0011897,2026-07-28,49,1,98,2,1
DA0000085288,U0011897,2026-08-06,16,1,32,1,1
DA0000085289,U0011898,2026-03-21,21,2,35,2,1
DA0000085290,U0011898,2026-06-17,8,1,15,0,1
DA0000085291,U0011898,2026-06-22,34,2,59,8,1
DA0000085292,U0011898,2026-06-27,10,1,14,2,1
DA0000085293,U0011898,2026-06-28,22,5,56,8,1
DA0000085294,U0011898,2026-07-03,35,1,46,7,1
DA0000085295,U0011898,2026-07-20,11,5,14,1,1
DA0000085296,U0011898,2026-07-28,103,1,227,22,1
DA0000085297,U0011898,2026-08-02,38,1,83,5,1
DA0000085298,U0011898,2026-08-07,28,1,49,6,1
DA0000085299,U0011898,2026-08-23,60,3,86,2,1
DA0000085300,U0011899,2026-01-08,29,1,54,8,1
DA0000085301,U0011899,2026-01-15,24,1,35,1,1
DA0000085302,U0011899,2026-01-19,5,2,5,0,1
DA0000085303,U0011899,2026-03-19,25,3,32,2,1
DA0000085304,U0011899,2026-03-21,22,1,45,7,1
DA0000085305,U0011899,2026-03-26,21,1,49,4,1
DA0000085306,U0011899,2026-04-25,7,1,16,2,1
DA0000085307,U0011899,2026-05-03,71,2,95,10,1
DA0000085308,U0011899,2026-05-10,6,2,15,1,1
DA0000085309,U0011899,2026-06-16,12,1,15,1,1
