creator_id,primary_category_id,follower_count,published_content_count,quality_score,creator_type,snapshot_date
C001401,CAT01,482596,3036,0.6104,个人,2026-08-28
C001402,CAT03,364977,3349,0.3573,机构,2026-08-28
C001403,CAT08,470003,1127,0.8181,机构,2026-08-28
C001404,CAT04,506280,808,0.3652,个人,2026-08-28
C001405,CAT06,52554,2758,0.3708,个人,2026-08-28
C001406,CAT08,275082,1206,0.5975,媒体,2026-08-28
C001407,CAT06,678898,1726,0.5955,媒体,2026-08-28
C001408,CAT11,1080697,1511,0.2966,个人,2026-08-28
C001409,CAT08,882389,135,0.3752,个人,2026-08-28
C001410,CAT09,153535,2503,0.7126,个人,2026-08-28
C001411,CAT10,1094482,1268,0.6488,个人,2026-08-28
C001412,CAT04,573780,2930,0.401,个人,2026-08-28
C001413,CAT09,408643,827,0.5821,个人,2026-08-28
C001414,CAT07,649974,1591,0.6765,机构,2026-08-28
C001415,CAT09,674726,1282,0.6717,个人,2026-08-28
C001416,CAT02,196400,2930,0.6851,个人,2026-08-28
C001417,CAT07,927552,1179,0.8067,个人,2026-08-28
C001418,CAT11,1197389,3722,0.7139,个人,2026-08-28
C001419,CAT11,299644,2842,0.8743,个人,2026-08-28
C001420,CAT06,585409,3805,0.7963,个人,2026-08-28
C001421,CAT01,1163604,1174,0.5045,个人,2026-08-28
C001422,CAT05,267329,297,0.612,个人,2026-08-28
C001423,CAT03,171560,2796,0.9154,机构,2026-08-28
C001424,CAT06,140036,842,0.523,机构,2026-08-28
C001425,CAT09,1007120,1149,0.5857,个人,2026-08-28
C001426,CAT07,1175370,1829,0.5631,个人,2026-08-28
C001427,CAT11,207854,2116,0.4002,个人,2026-08-28
C001428,CAT04,355727,1627,0.7012,个人,2026-08-28
C001429,CAT04,802094,858,0.4478,个人,2026-08-28
C001430,CAT07,639356,212,0.5004,个人,2026-08-28
C001431,CAT01,215225,3082,0.537,媒体,2026-08-28
C001432,CAT12,678363,1698,0.6194,个人,2026-08-28
C001433,CAT03,293835,864,0.6439,个人,2026-08-28
C001434,CAT01,995729,856,0.7108,个人,2026-08-28
C001435,CAT01,624278,2004,0.8645,机构,2026-08-28
C001436,CAT11,185397,630,0.4331,个人,2026-08-28
C001437,CAT06,135197,3047,0.9075,个人,2026-08-28
C001438,CAT02,937438,972,0.5664,个人,2026-08-28
C001439,CAT11,855568,2090,0.4731,个人,2026-08-28
C001440,CAT12,739763,1974,0.4433,个人,2026-08-28
C001441,CAT10,876466,643,0.6538,个人,2026-08-28
C001442,CAT03,338395,1860,0.4408,个人,2026-08-28
C001443,CAT12,41723,1462,0.2692,个人,2026-08-28
C001444,CAT02,781540,1848,0.3177,个人,2026-08-28
C001445,CAT11,666617,993,0.9443,媒体,2026-08-28
C001446,CAT11,135514,1038,0.4893,个人,2026-08-28
C001447,CAT11,546403,22,0.9649,机构,2026-08-28
C001448,CAT09,338103,2001,0.4058,个人,2026-08-28
C001449,CAT04,464691,1235,0.6933,个人,2026-08-28
C001450,CAT09,231034,1674,0.6711,个人,2026-08-28
C001451,CAT04,299982,3047,0.3541,个人,2026-08-28
C001452,CAT05,798895,257,0.5875,个人,2026-08-28
C001453,CAT12,1124591,432,0.4772,个人,2026-08-28
C001454,CAT02,774282,3009,0.5817,个人,2026-08-28
C001455,CAT05,1136714,1265,0.7941,个人,2026-08-28
C001456,CAT08,384149,2276,0.4604,个人,2026-08-28
C001457,CAT05,428810,1755,0.5261,个人,2026-08-28
C001458,CAT12,16229,2326,0.4645,个人,2026-08-28
C001459,CAT02,899142,3166,0.7901,个人,2026-08-28
C001460,CAT10,608677,3604,0.9284,个人,2026-08-28
C001461,CAT02,440905,2386,0.6243,个人,2026-08-28
C001462,CAT11,502176,2080,0.4139,个人,2026-08-28
C001463,CAT02,406568,1469,0.5708,机构,2026-08-28
C001464,CAT01,1173423,985,0.6743,个人,2026-08-28
C001465,CAT05,415868,2369,0.98,个人,2026-08-28
C001466,CAT04,956016,3193,0.572,个人,2026-08-28
C001467,CAT02,733302,78,0.38,个人,2026-08-28
C001468,CAT08,167249,796,0.4216,机构,2026-08-28
C001469,CAT06,234168,2117,0.7517,机构,2026-08-28
C001470,CAT05,400976,1936,0.5026,个人,2026-08-28
C001471,CAT08,1057657,1049,0.8066,个人,2026-08-28
C001472,CAT02,546312,1667,0.4843,媒体,2026-08-28
C001473,CAT03,2009,568,0.413,个人,2026-08-28
C001474,CAT02,1145007,1924,0.3532,个人,2026-08-28
C001475,CAT01,586179,1408,0.7186,个人,2026-08-28
C001476,CAT09,998477,1095,0.5791,个人,2026-08-28
C001477,CAT05,395446,2561,0.3827,个人,2026-08-28
C001478,CAT11,1103255,3562,0.4102,个人,2026-08-28
C001479,CAT09,831254,3666,0.5969,个人,2026-08-28
C001480,CAT04,657775,1816,0.8997,个人,2026-08-28
C001481,CAT09,209109,539,0.5922,个人,2026-08-28
C001482,CAT05,29994,663,0.6929,媒体,2026-08-28
C001483,CAT11,960060,3784,0.6186,机构,2026-08-28
C001484,CAT11,1137642,509,0.5821,个人,2026-08-28
C001485,CAT08,636760,2196,0.5359,个人,2026-08-28
C001486,CAT03,467052,1868,0.6238,个人,2026-08-28
C001487,CAT12,318838,349,0.7616,个人,2026-08-28
C001488,CAT12,964281,2499,0.3764,个人,2026-08-28
C001489,CAT02,777549,1157,0.564,个人,2026-08-28
C001490,CAT11,814094,1943,0.5988,个人,2026-08-28
C001491,CAT03,76052,2454,0.4542,机构,2026-08-28
C001492,CAT04,182377,3180,0.5635,个人,2026-08-28
C001493,CAT10,38693,1700,0.7144,个人,2026-08-28
C001494,CAT11,10018,782,0.4447,个人,2026-08-28
C001495,CAT04,673799,602,0.6815,个人,2026-08-28
C001496,CAT04,475236,2181,0.5148,个人,2026-08-28
C001497,CAT12,1125660,2531,0.5015,机构,2026-08-28
C001498,CAT02,110211,3354,0.8382,个人,2026-08-28
C001499,CAT12,942307,3759,0.8897,个人,2026-08-28
C001500,CAT04,683575,124,0.5064,个人,2026-08-28
C001501,CAT07,348134,2700,0.3942,个人,2026-08-28
C001502,CAT07,744814,2466,0.7154,个人,2026-08-28
C001503,CAT04,1113164,1219,0.5791,个人,2026-08-28
C001504,CAT11,668543,1806,0.3134,机构,2026-08-28
C001505,CAT11,317562,733,0.5206,机构,2026-08-28
C001506,CAT03,849185,1174,0.5065,个人,2026-08-28
C001507,CAT10,668123,3244,0.349,个人,2026-08-28
C001508,CAT05,1150684,695,0.6081,媒体,2026-08-28
C001509,CAT02,423349,2879,0.5633,个人,2026-08-28
C001510,CAT02,520350,3909,0.5038,个人,2026-08-28
C001511,CAT11,865934,1449,0.6431,个人,2026-08-28
C001512,CAT07,732475,3360,0.4648,个人,2026-08-28
C001513,CAT12,370576,349,0.8021,机构,2026-08-28
C001514,CAT11,640480,3557,0.6356,个人,2026-08-28
C001515,CAT12,747937,956,0.7121,个人,2026-08-28
C001516,CAT10,335306,2761,0.3417,个人,2026-08-28
C001517,CAT10,382356,1726,0.6383,个人,2026-08-28
C001518,CAT05,1037503,326,0.3814,机构,2026-08-28
C001519,CAT10,307993,2329,0.6112,个人,2026-08-28
C001520,CAT11,1150151,3738,0.2847,个人,2026-08-28
C001521,CAT02,1094576,967,0.4707,个人,2026-08-28
C001522,CAT06,703528,2464,0.9379,个人,2026-08-28
C001523,CAT08,81425,3645,0.6725,机构,2026-08-28
C001524,CAT04,235478,1120,0.4347,个人,2026-08-28
C001525,CAT06,1196309,2888,0.2608,个人,2026-08-28
C001526,CAT05,1009450,2841,0.3487,个人,2026-08-28
C001527,CAT03,853238,2079,0.15,个人,2026-08-28
C001528,CAT12,1087377,2151,0.4541,个人,2026-08-28
C001529,CAT11,354829,2217,0.3075,个人,2026-08-28
C001530,CAT01,762535,1513,0.613,个人,2026-08-28
C001531,CAT02,804537,1346,0.7084,媒体,2026-08-28
C001532,CAT10,651747,1221,0.5153,个人,2026-08-28
C001533,CAT02,482220,3163,0.5869,个人,2026-08-28
C001534,CAT09,960845,1377,0.7641,机构,2026-08-28
C001535,CAT09,1028995,642,0.5893,个人,2026-08-28
C001536,CAT08,804383,2574,0.7526,个人,2026-08-28
C001537,CAT09,1107635,149,0.5946,个人,2026-08-28
C001538,CAT07,589264,2926,0.5957,个人,2026-08-28
C001539,CAT07,69323,537,0.4291,个人,2026-08-28
C001540,CAT10,425901,242,0.3582,个人,2026-08-28
C001541,CAT01,478752,796,0.3606,个人,2026-08-28
C001542,CAT08,505271,3246,0.5289,机构,2026-08-28
C001543,CAT09,798894,539,0.4329,机构,2026-08-28
C001544,CAT07,670710,1631,0.4166,个人,2026-08-28
C001545,CAT04,418399,238,0.4428,个人,2026-08-28
C001546,CAT06,565982,3540,0.5297,机构,2026-08-28
C001547,CAT06,957819,341,0.6431,个人,2026-08-28
C001548,CAT06,111240,195,0.5201,个人,2026-08-28
C001549,CAT01,407613,2525,0.4382,个人,2026-08-28
C001550,CAT04,841309,771,0.6651,个人,2026-08-28
C001551,CAT08,978676,1531,0.4737,个人,2026-08-28
C001552,CAT03,1148301,170,0.6466,个人,2026-08-28
C001553,CAT02,1132649,3521,0.4492,个人,2026-08-28
C001554,CAT05,925372,1204,0.8022,个人,2026-08-28
C001555,CAT07,916238,1094,0.5706,个人,2026-08-28
C001556,CAT09,172286,2710,0.4977,个人,2026-08-28
C001557,CAT10,405718,658,0.5132,个人,2026-08-28
C001558,CAT02,41644,303,0.4857,个人,2026-08-28
C001559,CAT10,156199,3169,0.4649,个人,2026-08-28
C001560,CAT07,239575,1627,0.6325,个人,2026-08-28
C001561,CAT06,581175,2087,0.5926,个人,2026-08-28
C001562,CAT12,652558,2852,0.7496,个人,2026-08-28
C001563,CAT06,332393,3903,0.4079,个人,2026-08-28
C001564,CAT08,584079,9,0.4876,个人,2026-08-28
C001565,CAT01,718303,3899,0.6162,机构,2026-08-28
C001566,CAT12,515288,3971,0.5097,个人,2026-08-28
C001567,CAT10,752981,2631,0.6763,个人,2026-08-28
C001568,CAT04,219686,3724,0.5207,个人,2026-08-28
C001569,CAT08,610717,3582,0.4065,个人,2026-08-28
C001570,CAT03,764489,1137,0.3131,个人,2026-08-28
C001571,CAT09,689920,3470,0.5448,个人,2026-08-28
C001572,CAT09,1098775,3506,0.5958,个人,2026-08-28
C001573,CAT09,250256,783,0.4948,个人,2026-08-28
C001574,CAT08,806823,3566,0.5833,个人,2026-08-28
C001575,CAT02,511079,3985,0.5755,个人,2026-08-28
C001576,CAT03,1021630,1346,0.4584,个人,2026-08-28
C001577,CAT04,926681,3237,0.3333,个人,2026-08-28
C001578,CAT10,998508,1525,0.5867,个人,2026-08-28
C001579,CAT02,1125432,1299,0.4473,个人,2026-08-28
C001580,CAT05,51272,1475,0.4519,个人,2026-08-28
C001581,CAT10,153238,1244,0.4655,媒体,2026-08-28
C001582,CAT12,859192,568,0.3017,个人,2026-08-28
C001583,CAT03,161087,3386,0.3432,个人,2026-08-28
C001584,CAT05,774473,309,0.2923,个人,2026-08-28
C001585,CAT05,826905,1006,0.2773,机构,2026-08-28
C001586,CAT09,752897,488,0.6063,个人,2026-08-28
C001587,CAT06,1041353,1192,0.7205,个人,2026-08-28
C001588,CAT11,590562,512,0.6527,个人,2026-08-28
C001589,CAT05,469158,747,0.5547,个人,2026-08-28
C001590,CAT05,364157,84,0.265,个人,2026-08-28
C001591,CAT09,714283,3193,0.5712,个人,2026-08-28
C001592,CAT07,17792,2916,0.5807,个人,2026-08-28
C001593,CAT05,938184,1347,0.3607,个人,2026-08-28
C001594,CAT04,222923,176,0.3926,媒体,2026-08-28
C001595,CAT06,660215,1475,0.6476,个人,2026-08-28
C001596,CAT02,154567,53,0.6425,个人,2026-08-28
C001597,CAT11,117752,3808,0.6832,个人,2026-08-28
C001598,CAT12,1132235,143,0.6976,个人,2026-08-28
C001599,CAT02,659457,3098,0.2103,个人,2026-08-28
C001600,CAT03,1174994,3310,0.76,个人,2026-08-28
C001601,CAT09,230038,3429,0.624,个人,2026-08-28
C001602,CAT08,728323,1676,0.6309,个人,2026-08-28
C001603,CAT04,856415,1707,0.6123,个人,2026-08-28
C001604,CAT04,315008,2106,0.5269,个人,2026-08-28
C001605,CAT01,358521,1329,0.6142,机构,2026-08-28
C001606,CAT11,288250,561,0.4799,个人,2026-08-28
C001607,CAT12,168503,3449,0.6468,个人,2026-08-28
C001608,CAT11,406727,2231,0.5343,机构,2026-08-28
C001609,CAT09,259567,1021,0.5988,个人,2026-08-28
C001610,CAT03,271610,1477,0.6982,个人,2026-08-28
C001611,CAT09,683038,2944,0.419,个人,2026-08-28
C001612,CAT08,1076909,3143,0.5254,个人,2026-08-28
C001613,CAT11,1163824,2097,0.7127,个人,2026-08-28
C001614,CAT11,889201,2430,0.5523,机构,2026-08-28
C001615,CAT08,593216,317,0.4083,个人,2026-08-28
C001616,CAT02,108456,3274,0.5458,个人,2026-08-28
C001617,CAT01,510330,2220,0.3896,个人,2026-08-28
C001618,CAT07,612070,3736,0.7109,个人,2026-08-28
C001619,CAT11,669475,3433,0.495,机构,2026-08-28
C001620,CAT04,536533,3585,0.8601,个人,2026-08-28
C001621,CAT04,1123524,2158,0.7724,个人,2026-08-28
C001622,CAT11,342994,3943,0.6281,个人,2026-08-28
C001623,CAT02,1074828,2298,0.8727,个人,2026-08-28
C001624,CAT03,332091,3810,0.6697,个人,2026-08-28
C001625,CAT06,242406,1181,0.3456,个人,2026-08-28
C001626,CAT07,251066,2054,0.8381,个人,2026-08-28
C001627,CAT11,473561,483,0.6401,媒体,2026-08-28
C001628,CAT04,49139,125,0.5559,个人,2026-08-28
C001629,CAT12,643047,2877,0.2457,个人,2026-08-28
C001630,CAT12,163737,2103,0.4882,个人,2026-08-28
C001631,CAT02,868243,2397,0.6414,机构,2026-08-28
C001632,CAT03,736983,1708,0.6933,个人,2026-08-28
C001633,CAT03,818386,2681,0.291,个人,2026-08-28
C001634,CAT11,198924,1702,0.9471,个人,2026-08-28
C001635,CAT10,479490,2128,0.4483,个人,2026-08-28
C001636,CAT06,31083,3890,0.4798,个人,2026-08-28
C001637,CAT04,267391,1067,0.6665,机构,2026-08-28
C001638,CAT03,880495,3669,0.7822,个人,2026-08-28
C001639,CAT08,904793,3252,0.98,个人,2026-08-28
C001640,CAT06,475682,3770,0.6212,个人,2026-08-28
C001641,CAT06,977127,1466,0.7132,个人,2026-08-28
C001642,CAT10,940955,3482,0.5746,机构,2026-08-28
C001643,CAT06,888655,2149,0.5379,个人,2026-08-28
C001644,CAT01,805437,1912,0.3305,个人,2026-08-28
C001645,CAT05,1175905,2029,0.5072,个人,2026-08-28
C001646,CAT10,210172,1389,0.4499,个人,2026-08-28
C001647,CAT04,526322,1845,0.8054,个人,2026-08-28
C001648,CAT01,1101674,1174,0.6103,个人,2026-08-28
C001649,CAT10,156900,698,0.5636,个人,2026-08-28
C001650,CAT12,1185553,2606,0.6969,个人,2026-08-28
C001651,CAT06,455416,3775,0.3674,个人,2026-08-28
C001652,CAT12,321593,1707,0.3779,个人,2026-08-28
C001653,CAT05,633350,3093,0.6224,个人,2026-08-28
C001654,CAT12,866673,1969,0.5908,个人,2026-08-28
C001655,CAT05,159774,2503,0.7817,机构,2026-08-28
C001656,CAT08,1180583,117,0.4673,个人,2026-08-28
C001657,CAT06,316386,2151,0.518,个人,2026-08-28
C001658,CAT08,352579,2396,0.4389,个人,2026-08-28
C001659,CAT05,655036,2451,0.6019,个人,2026-08-28
C001660,CAT04,112983,53,0.51,媒体,2026-08-28
C001661,CAT05,560595,2289,0.3085,个人,2026-08-28
C001662,CAT07,436575,1405,0.2968,个人,2026-08-28
C001663,CAT03,772687,3578,0.4043,个人,2026-08-28
C001664,CAT01,852249,1470,0.8512,个人,2026-08-28
C001665,CAT10,70740,315,0.4765,个人,2026-08-28
C001666,CAT06,1006909,1663,0.6653,个人,2026-08-28
C001667,CAT03,1010672,223,0.6632,个人,2026-08-28
C001668,CAT04,1110098,3734,0.7206,个人,2026-08-28
C001669,CAT02,784402,1268,0.7608,个人,2026-08-28
C001670,CAT05,327565,2162,0.7023,个人,2026-08-28
C001671,CAT11,1119294,177,0.3582,个人,2026-08-28
C001672,CAT04,207953,2510,0.688,个人,2026-08-28
C001673,CAT11,435912,457,0.5143,个人,2026-08-28
C001674,CAT02,706292,1027,0.5778,个人,2026-08-28
C001675,CAT07,438923,3419,0.7959,个人,2026-08-28
C001676,CAT12,653684,1908,0.5145,个人,2026-08-28
C001677,CAT05,200888,281,0.6969,机构,2026-08-28
C001678,CAT12,102971,1752,0.8371,个人,2026-08-28
C001679,CAT10,439860,3259,0.4969,个人,2026-08-28
C001680,CAT01,853977,2754,0.5193,个人,2026-08-28
C001681,CAT10,386982,993,0.5152,个人,2026-08-28
C001682,CAT08,120164,2561,0.5921,个人,2026-08-28
C001683,CAT08,772579,1169,0.5389,个人,2026-08-28
C001684,CAT03,95277,3147,0.601,个人,2026-08-28
C001685,CAT05,368158,2225,0.4393,个人,2026-08-28
C001686,CAT05,22519,1609,0.8216,个人,2026-08-28
C001687,CAT01,900271,3628,0.8455,媒体,2026-08-28
C001688,CAT04,46483,3151,0.5142,机构,2026-08-28
C001689,CAT02,429141,3634,0.5667,个人,2026-08-28
C001690,CAT11,1113134,813,0.4604,个人,2026-08-28
C001691,CAT09,413454,2825,0.4505,个人,2026-08-28
C001692,CAT09,67910,74,0.6107,个人,2026-08-28
C001693,CAT06,169060,3662,0.8901,个人,2026-08-28
C001694,CAT08,949612,207,0.4569,个人,2026-08-28
C001695,CAT04,1098215,530,0.6204,个人,2026-08-28
C001696,CAT03,639268,843,0.4297,个人,2026-08-28
C001697,CAT08,559961,2478,0.3332,个人,2026-08-28
C001698,CAT09,274895,942,0.3629,个人,2026-08-28
C001699,CAT02,57175,460,0.5274,个人,2026-08-28
C001700,CAT02,44977,430,0.7078,个人,2026-08-28
C001701,CAT09,200663,2045,0.6401,个人,2026-08-28
C001702,CAT01,366745,3457,0.5376,个人,2026-08-28
C001703,CAT08,1091323,2115,0.6714,个人,2026-08-28
C001704,CAT01,399259,134,0.5006,个人,2026-08-28
C001705,CAT07,240021,1859,0.306,个人,2026-08-28
C001706,CAT10,633569,991,0.8721,机构,2026-08-28
C001707,CAT02,720144,3873,0.5709,机构,2026-08-28
C001708,CAT05,318126,1464,0.5133,个人,2026-08-28
C001709,CAT01,138184,3625,0.2584,个人,2026-08-28
C001710,CAT08,652747,2777,0.6206,个人,2026-08-28
C001711,CAT04,846458,3136,0.7082,个人,2026-08-28
C001712,CAT07,727317,2757,0.6088,个人,2026-08-28
C001713,CAT02,452628,292,0.7716,个人,2026-08-28
C001714,CAT07,1081867,1862,0.468,个人,2026-08-28
C001715,CAT03,23887,667,0.4392,机构,2026-08-28
C001716,CAT08,135688,3495,0.5235,个人,2026-08-28
C001717,CAT04,777442,2185,0.4336,个人,2026-08-28
C001718,CAT04,636453,2004,0.3242,个人,2026-08-28
C001719,CAT03,447758,1656,0.3647,个人,2026-08-28
C001720,CAT01,555857,1956,0.4852,个人,2026-08-28
C001721,CAT09,681669,515,0.5818,个人,2026-08-28
C001722,CAT03,36687,2610,0.3457,个人,2026-08-28
C001723,CAT11,239619,3495,0.5257,机构,2026-08-28
C001724,CAT06,1064476,2431,0.307,个人,2026-08-28
C001725,CAT05,81014,1273,0.7255,个人,2026-08-28
C001726,CAT12,938572,897,0.7204,个人,2026-08-28
C001727,CAT08,616981,2784,0.6003,个人,2026-08-28
C001728,CAT01,394687,3183,0.5076,个人,2026-08-28
C001729,CAT05,119977,3886,0.6538,个人,2026-08-28
C001730,CAT04,1027512,587,0.662,个人,2026-08-28
C001731,CAT03,1107814,2443,0.4859,媒体,2026-08-28
C001732,CAT07,18715,3405,0.3812,个人,2026-08-28
C001733,CAT06,209808,1784,0.5418,个人,2026-08-28
C001734,CAT07,1085377,3634,0.6437,个人,2026-08-28
C001735,CAT03,727315,487,0.6039,个人,2026-08-28
C001736,CAT08,26038,2016,0.4372,机构,2026-08-28
C001737,CAT02,368658,2702,0.6159,个人,2026-08-28
C001738,CAT10,571505,2870,0.3804,个人,2026-08-28
C001739,CAT07,963070,2449,0.7589,个人,2026-08-28
C001740,CAT08,146119,972,0.8928,个人,2026-08-28
C001741,CAT02,649149,3467,0.6995,个人,2026-08-28
C001742,CAT06,670796,1253,0.5368,个人,2026-08-28
C001743,CAT05,1105614,2206,0.592,个人,2026-08-28
C001744,CAT04,77911,230,0.4066,个人,2026-08-28
C001745,CAT01,399701,1447,0.4304,个人,2026-08-28
C001746,CAT02,1119691,3088,0.5095,个人,2026-08-28
C001747,CAT07,448893,709,0.8149,个人,2026-08-28
C001748,CAT03,181309,97,0.6674,机构,2026-08-28
C001749,CAT11,675053,2551,0.4995,个人,2026-08-28
C001750,CAT06,739492,863,0.8369,机构,2026-08-28
C001751,CAT05,573692,3101,0.2346,个人,2026-08-28
C001752,CAT03,529086,3569,0.5299,机构,2026-08-28
C001753,CAT01,417364,747,0.3182,个人,2026-08-28
C001754,CAT10,741223,2183,0.8534,个人,2026-08-28
C001755,CAT07,395742,3538,0.4962,个人,2026-08-28
C001756,CAT05,741111,2746,0.6793,个人,2026-08-28
C001757,CAT02,1068858,2478,0.4538,个人,2026-08-28
C001758,CAT09,31642,2487,0.3003,个人,2026-08-28
C001759,CAT11,546926,3795,0.5173,个人,2026-08-28
C001760,CAT01,271523,2907,0.7326,个人,2026-08-28
C001761,CAT01,228280,870,0.5518,个人,2026-08-28
C001762,CAT02,541495,1389,0.804,个人,2026-08-28
C001763,CAT01,1023039,3126,0.5474,个人,2026-08-28
C001764,CAT08,804758,2845,0.5013,个人,2026-08-28
C001765,CAT10,139415,3195,0.5174,个人,2026-08-28
C001766,CAT10,377527,2673,0.3416,个人,2026-08-28
C001767,CAT08,581018,1613,0.581,个人,2026-08-28
C001768,CAT06,1067846,1536,0.6594,个人,2026-08-28
C001769,CAT09,978097,619,0.5413,个人,2026-08-28
C001770,CAT08,839573,2007,0.5283,个人,2026-08-28
C001771,CAT02,451923,1776,0.462,个人,2026-08-28
C001772,CAT07,208079,1175,0.8679,个人,2026-08-28
C001773,CAT04,21418,643,0.6818,个人,2026-08-28
C001774,CAT02,122419,3017,0.5271,个人,2026-08-28
C001775,CAT04,1148789,2125,0.5173,个人,2026-08-28
C001776,CAT11,481616,3074,0.6978,个人,2026-08-28
C001777,CAT09,911409,1198,0.2093,个人,2026-08-28
C001778,CAT10,774518,2733,0.7341,个人,2026-08-28
C001779,CAT10,1042360,1973,0.4362,个人,2026-08-28
C001780,CAT03,437634,673,0.5044,个人,2026-08-28
C001781,CAT05,990256,1504,0.5795,个人,2026-08-28
C001782,CAT10,567479,2349,0.7375,个人,2026-08-28
C001783,CAT12,1090475,434,0.3237,个人,2026-08-28
C001784,CAT01,555545,3781,0.5279,个人,2026-08-28
C001785,CAT08,1179374,3054,0.5836,个人,2026-08-28
C001786,CAT08,6331,698,0.5934,个人,2026-08-28
C001787,CAT03,289717,2551,0.6548,个人,2026-08-28
C001788,CAT03,31218,1121,0.4768,个人,2026-08-28
C001789,CAT10,405656,2297,0.5227,个人,2026-08-28
C001790,CAT07,845122,3716,0.6463,个人,2026-08-28
C001791,CAT01,116863,1890,0.7254,个人,2026-08-28
C001792,CAT12,657258,2050,0.6659,媒体,2026-08-28
C001793,CAT06,190894,1803,0.6814,个人,2026-08-28
C001794,CAT09,1047470,1105,0.6703,个人,2026-08-28
C001795,CAT07,1010824,1199,0.4417,机构,2026-08-28
C001796,CAT01,896126,2737,0.6253,机构,2026-08-28
C001797,CAT09,529528,1302,0.5415,个人,2026-08-28
C001798,CAT05,434027,1981,0.4781,个人,2026-08-28
C001799,CAT12,137240,444,0.6447,个人,2026-08-28
C001800,CAT09,473273,233,0.2611,个人,2026-08-28
